Tue Mar 19 22:46:12 2024,0,109,[Range],49.300,1.500,-51.480,-2.160,0,b4w,32.000
Tue Mar 19 22:47:34 2024,0,107,[Range],49.700,-1.200,-54.000,-1.440,1,b4w,24.000
Tue Mar 19 22:47:34 2024,0,115,[Range],49.200,-1.800,-55.440,0.000,1,b4w,3.000
Tue Mar 19 22:48:32 2024,0,123,[Range],49.400,0.200,-63.360,-3.240,1,b4w,98.000
Tue Mar 19 22:48:32 2024,0,120,[Range],49.700,0.500,-63.720,0.000,0,b4w,13.000
Tue Mar 19 22:48:33 2024,0,124,[Range],49.000,-0.600,-65.160,0.000,1,b4w,4.000
Tue Mar 19 22:48:47 2024,0,125,[Range],49.200,1.300,-73.440,-2.520,0,b4w,89.000
Tue Mar 19 22:48:52 2024,0,114,[Range],49.600,-2.700,-38.160,-0.360,1,b4w,8.000
Tue Mar 19 22:50:02 2024,0,138,[Range],49.400,-0.900,-55.440,-1.440,1,b4w,6.000
Tue Mar 19 22:50:32 2024,0,127,[Range],49.600,1.400,-69.120,-4.680,0,b4w,27.000
Tue Mar 19 22:50:47 2024,0,135,[Range],49.900,-0.600,-53.280,-1.440,1,b4w,19.000
Tue Mar 19 22:51:30 2024,0,132,[Range],49.200,-1.000,-51.840,-1.440,1,b4w,38.000
Tue Mar 19 22:52:14 2024,0,133,[Range],49.300,-1.000,-56.880,-1.800,1,b4w,24.000
