time,numErr,TrackID,Trigger,X(m),Y(m),Vx(km/h),Vy(km/h),Lane,objType,L(m)
Sun Mar 24 18:37:02 2024,0,82,[Range],69.700,-3.600,-33.480,0.000,1,b4w,1.000
Sun Mar 24 18:37:06 2024,0,82,[Range],29.800,-4.400,-34.200,-0.720,1,b4w,0.000
Sun Mar 24 18:37:06 2024,0,81,[Range],69.300,-0.100,-83.160,-0.360,1,b4w,7.000
Sun Mar 24 18:37:08 2024,0,81,[Range],29.100,-0.800,-82.440,-1.080,1,b4w,15.000
Sun Mar 24 18:37:10 2024,0,70,[Range],69.200,2.900,-84.600,0.000,0,b4w,28.000
Sun Mar 24 18:37:12 2024,0,70,[Range],29.500,1.400,-84.600,-2.520,0,b4w,7.000
Sun Mar 24 18:37:28 2024,0,61,[Range],69.700,-3.100,-41.760,-0.360,1,b4w,7.000
Sun Mar 24 18:37:29 2024,0,72,[Range],69.900,0.000,-54.720,-1.080,1,b4w,5.000
Sun Mar 24 18:37:31 2024,0,72,[Range],29.700,0.600,-57.600,1.440,0,b4w,6.000
Sun Mar 24 18:37:32 2024,0,61,[Range],29.500,-3.000,-40.680,0.000,1,b4w,32.000
Sun Mar 24 18:37:42 2024,0,71,[Range],69.400,-3.100,-49.320,0.000,1,b4w,14.000
Sun Mar 24 18:37:45 2024,0,71,[Range],29.600,-3.400,-50.760,0.000,1,b4w,10.000
