Tue Mar 19 19:09:55 2024,0,52,[Range],49.200,1.500,-59.040,-3.600,0,b4w,22.000
Tue Mar 19 19:09:59 2024,0,43,[Range],49.600,-1.700,-33.120,-0.360,1,b4w,38.000
Tue Mar 19 19:10:13 2024,0,60,[Range],49.000,1.100,-80.280,-3.240,0,b4w,34.000
Tue Mar 19 19:10:24 2024,0,57,[Range],49.900,1.200,-48.600,-3.240,0,b4w,37.000
Tue Mar 19 19:10:27 2024,0,61,[Range],49.600,-1.700,-30.600,-1.080,1,b4w,22.000
Tue Mar 19 19:11:31 2024,0,65,[Range],49.600,1.400,-59.760,-1.440,0,b4w,26.000
Tue Mar 19 19:11:44 2024,0,71,[Range],49.500,1.500,-42.120,-0.720,0,b4w,24.000
Tue Mar 19 19:11:50 2024,0,64,[Range],49.400,-1.600,-45.720,-1.440,1,b4w,29.000
Tue Mar 19 19:11:54 2024,0,73,[Range],48.600,2.100,-112.680,-2.160,0,b4w,6.000
Tue Mar 19 19:11:55 2024,0,74,[Range],49.800,-1.800,-41.760,-1.080,1,b4w,22.000
