Tue Mar 19 20:19:18 2024,0,211,[Range],49.900,1.700,-46.080,-0.360,0,b4w,89.000
Tue Mar 19 20:19:47 2024,0,220,[Range],49.800,-1.100,-39.240,-0.720,1,b4w,24.000
Tue Mar 19 20:20:13 2024,0,221,[Range],48.700,1.800,-118.080,-1.080,0,b4w,9.000
Tue Mar 19 20:20:25 2024,0,218,[Range],49.800,-1.900,-48.600,0.000,1,b4w,1.000
Tue Mar 19 20:20:32 2024,0,206,[Range],49.700,-2.700,-62.280,-4.320,1,b4w,0.000
Tue Mar 19 20:20:33 2024,0,222,[Range],49.800,-2.900,-61.920,0.000,1,b4w,3.000
Tue Mar 19 20:20:37 2024,0,224,[Range],49.100,-1.200,-61.920,-1.800,1,b4w,51.000
Tue Mar 19 20:21:24 2024,0,214,[Range],49.600,1.200,-51.120,-2.880,0,b4w,37.000
Tue Mar 19 20:21:25 2024,0,225,[Range],49.900,0.500,-51.480,0.000,0,b4w,3.000
Tue Mar 19 20:21:26 2024,0,223,[Range],48.900,2.600,-100.440,0.000,0,b4w,5.000
Tue Mar 19 20:21:37 2024,0,230,[Range],49.600,-1.100,-63.000,-1.440,1,b4w,26.000
Tue Mar 19 20:22:19 2024,0,227,[Range],49.900,-4.100,-41.040,0.000,1,b4w,5.000
Tue Mar 19 20:22:24 2024,0,232,[Range],49.900,1.400,-49.680,-3.960,0,b4w,35.000
Tue Mar 19 20:22:26 2024,0,228,[Range],49.900,-3.600,-46.080,0.000,1,b4w,3.000
