Tue Mar 19 20:42:29 2024,0,84,[Range],49.800,1.400,-51.480,-1.440,0,b4w,30.000
Tue Mar 19 20:43:20 2024,0,93,[Range],49.500,-2.200,-51.840,0.000,1,b4w,5.000
Tue Mar 19 20:44:09 2024,0,90,[Range],49.900,-2.800,-43.560,-1.080,1,b4w,7.000
Tue Mar 19 20:44:39 2024,0,86,[Range],48.400,1.700,-118.800,0.000,0,b4w,17.000
Tue Mar 19 20:44:48 2024,0,97,[Range],49.800,-1.100,-45.360,-1.080,1,b4w,25.000
Tue Mar 19 20:44:52 2024,0,92,[Range],49.300,-1.400,-50.760,0.000,1,b4w,2.000
Tue Mar 19 20:45:36 2024,0,91,[Range],49.800,-1.000,-37.080,-0.720,1,b4w,18.000
Tue Mar 19 20:45:40 2024,0,100,[Range],49.300,1.400,-87.480,-1.440,0,b4w,29.000
Tue Mar 19 20:46:02 2024,0,96,[Range],49.400,-3.500,-42.840,0.000,1,b4w,3.000
Tue Mar 19 20:46:33 2024,0,98,[Range],49.700,-4.900,-32.760,0.000,1,b4w,1.000
Tue Mar 19 20:47:00 2024,0,108,[Range],49.400,-1.000,-45.360,-0.720,1,b4w,67.000
Tue Mar 19 20:47:43 2024,0,99,[Range],49.100,-1.500,-74.520,-2.880,1,b4w,7.000
Tue Mar 19 20:47:50 2024,0,94,[Range],49.800,1.600,-69.840,-1.800,0,b4w,55.000
Tue Mar 19 20:48:12 2024,0,110,[Range],49.200,-1.000,-61.920,0.000,1,b4w,0.000
Tue Mar 19 20:48:28 2024,0,104,[Range],49.400,-1.400,-41.040,-0.720,1,b4w,14.000
Tue Mar 19 20:48:46 2024,0,101,[Range],49.700,-1.200,-52.560,-1.440,1,b4w,39.000
Tue Mar 19 20:49:13 2024,0,112,[Range],49.700,-1.500,-50.400,-1.800,1,b4w,24.000
Tue Mar 19 20:49:29 2024,0,116,[Range],49.900,-2.700,-42.840,0.000,1,b4w,8.000
Tue Mar 19 20:50:40 2024,0,118,[Range],49.600,-2.500,-38.520,-0.360,1,b4w,3.000
Tue Mar 19 20:50:44 2024,0,109,[Range],49.500,-1.800,-57.960,0.000,1,b4w,2.000
Tue Mar 19 20:51:26 2024,0,107,[Range],49.900,2.300,-86.040,-2.160,0,b4w,4.000
Tue Mar 19 20:51:56 2024,0,115,[Range],49.000,-0.900,-75.240,-1.080,1,b4w,35.000
Tue Mar 19 20:52:35 2024,0,123,[Range],49.200,1.700,-64.440,-2.520,0,b4w,4.000
Tue Mar 19 20:54:03 2024,0,111,[Range],49.500,2.100,-98.280,-1.080,0,b4w,7.000
Tue Mar 19 20:56:09 2024,0,119,[Range],49.300,-1.000,-51.120,-1.440,1,b4w,57.000
Tue Mar 19 20:56:30 2024,0,114,[Range],49.700,1.700,-49.320,-2.160,0,b4w,26.000
Tue Mar 19 20:56:42 2024,0,127,[Range],49.200,1.400,-78.480,-4.680,0,b4w,29.000
Tue Mar 19 20:56:43 2024,0,132,[Range],49.700,1.800,-78.840,0.000,0,b4w,15.000
Tue Mar 19 20:57:00 2024,0,134,[Range],49.600,-2.700,-24.840,0.000,1,b4w,0.000
Tue Mar 19 20:57:01 2024,0,136,[Range],49.800,-2.700,-25.560,0.000,1,b4w,7.000
Tue Mar 19 20:57:19 2024,0,137,[Range],49.900,1.900,-91.440,-0.720,0,b4w,9.000
Tue Mar 19 20:59:41 2024,0,139,[Range],49.600,-1.900,-37.080,0.000,1,b4w,3.000
Tue Mar 19 20:59:56 2024,0,146,[Range],49.900,-0.800,-46.800,-0.360,1,b4w,28.000
Tue Mar 19 20:59:59 2024,0,152,[Range],49.200,1.600,-59.760,-2.160,0,b4w,28.000
Tue Mar 19 21:00:01 2024,0,150,[Range],49.200,-0.900,-71.280,-2.160,1,b4w,8.000
Tue Mar 19 21:00:09 2024,0,145,[Range],49.300,-0.600,-71.640,0.000,1,b4w,8.000
Tue Mar 19 21:00:31 2024,0,153,[Range],49.400,1.200,-46.800,-2.520,0,b4w,23.000
Tue Mar 19 21:00:46 2024,0,158,[Range],49.400,1.700,-57.600,-1.800,0,b4w,97.000
Tue Mar 19 21:00:47 2024,0,162,[Range],49.500,1.400,-57.960,0.000,0,b4w,2.000
Tue Mar 19 21:00:48 2024,0,165,[Range],49.500,0.900,-86.040,0.000,0,b4w,5.000
Tue Mar 19 21:00:51 2024,0,154,[Range],49.500,-1.300,-37.800,-0.360,1,b4w,25.000
Tue Mar 19 21:01:02 2024,0,168,[Range],49.700,-0.400,-52.920,-0.720,1,b4w,6.000
Tue Mar 19 21:01:14 2024,0,164,[Range],49.200,-1.400,-70.920,-3.600,1,b4w,5.000
Tue Mar 19 21:01:18 2024,0,166,[Range],49.800,0.400,-63.000,-0.720,1,b4w,67.000
Tue Mar 19 21:02:07 2024,0,169,[Range],49.500,-1.100,-70.560,-2.160,1,b4w,8.000
Tue Mar 19 21:02:35 2024,0,172,[Range],49.200,1.800,-92.160,-1.800,0,b4w,5.000
Tue Mar 19 21:03:20 2024,0,170,[Range],49.700,-1.000,-37.440,-0.360,1,b4w,26.000
Tue Mar 19 21:03:38 2024,0,174,[Range],49.500,-2.700,-34.920,-0.720,1,b4w,1.000
Tue Mar 19 21:03:38 2024,0,176,[Range],49.800,-0.900,-32.040,0.000,1,b4w,1.000
Tue Mar 19 21:03:38 2024,0,184,[Range],49.900,1.400,-53.280,-2.520,0,b4w,36.000
Tue Mar 19 21:03:42 2024,0,179,[Range],49.900,1.400,-75.240,-3.960,0,b4w,6.000
Tue Mar 19 21:03:43 2024,0,177,[Range],49.400,-1.600,-52.920,-2.880,1,b4w,10.000
Tue Mar 19 21:03:54 2024,0,178,[Range],49.300,-0.600,-54.360,-2.160,1,b4w,21.000
Tue Mar 19 21:04:15 2024,0,182,[Range],49.800,-1.000,-55.080,-1.800,1,b4w,51.000
Tue Mar 19 21:04:35 2024,0,187,[Range],49.900,-1.000,-31.680,-0.360,1,b4w,23.000
Tue Mar 19 21:05:00 2024,0,197,[Range],49.700,-1.300,-35.280,-0.360,1,b4w,41.000
