Tue Mar 19 17:13:10 2024,0,58,[Range],29.900,0.300,-49.320,1.080,1,b4w,37.000
Tue Mar 19 17:13:45 2024,0,57,[Range],29.800,-4.500,-36.720,0.000,1,b4w,7.000
Tue Mar 19 17:14:24 2024,0,60,[Range],29.700,-2.200,-44.640,1.440,1,b4w,64.000
Tue Mar 19 17:14:32 2024,0,63,[Range],29.100,0.700,-66.960,1.800,0,b4w,53.000
Tue Mar 19 17:14:36 2024,0,61,[Range],29.900,-2.200,-50.040,0.360,1,b4w,34.000
Tue Mar 19 17:14:49 2024,0,66,[Range],29.900,0.300,-61.920,0.720,1,b4w,94.000
Tue Mar 19 17:14:59 2024,0,62,[Range],29.700,-1.500,-63.720,0.360,1,b4w,49.000
Tue Mar 19 17:15:04 2024,0,64,[Range],29.700,-2.300,-42.120,2.520,1,b4w,41.000
Tue Mar 19 17:15:05 2024,0,67,[Range],29.800,0.500,-62.640,-0.360,0,b4w,3.000
Tue Mar 19 17:15:19 2024,0,71,[Range],29.500,0.200,-61.200,-2.160,1,b4w,112.000
Tue Mar 19 17:15:55 2024,0,68,[Range],29.700,-2.800,-48.960,0.720,1,b4w,2.000
Tue Mar 19 17:16:10 2024,0,72,[Range],29.800,-2.800,-47.880,0.000,1,b4w,5.000
Tue Mar 19 17:16:12 2024,0,70,[Range],29.400,-1.700,-45.720,0.360,1,b4w,55.000
