time,numErr,TrackID,Trigger,X(m),Y(m),Vx(km/h),Vy(km/h),Lane,objType,L(m)
Wed Mar 20 12:56:20 2024,0,85,[Range],49.400,-3.900,-43.560,0.000,1,b4w,6.000
Wed Mar 20 12:56:26 2024,0,96,[Range],48.600,0.700,-105.120,-1.080,0,b4w,9.000
Wed Mar 20 12:57:29 2024,0,98,[Range],49.500,-2.700,-59.760,0.000,1,b4w,6.000
Wed Mar 20 12:57:29 2024,0,90,[Range],49.700,1.000,-142.560,-0.720,0,b4w,5.000
Wed Mar 20 12:57:34 2024,0,86,[Range],49.700,2.200,-68.040,-2.520,0,b4w,4.000
Wed Mar 20 12:57:35 2024,0,95,[Range],49.600,-1.400,-81.000,-3.600,1,b4w,7.000
Wed Mar 20 12:57:40 2024,0,103,[Range],49.600,-4.700,-37.080,0.000,1,b4w,0.000
Wed Mar 20 12:58:20 2024,0,100,[Range],49.100,-2.500,-72.000,0.000,1,b4w,2.000
Wed Mar 20 12:59:19 2024,0,89,[Range],49.700,1.600,-52.200,-3.240,0,b4w,23.000
Wed Mar 20 12:59:24 2024,0,110,[Range],49.300,-1.100,-55.440,-1.440,1,b4w,57.000
Wed Mar 20 12:59:35 2024,0,109,[Range],49.900,-2.100,-54.360,-0.360,1,b4w,5.000
Wed Mar 20 12:59:44 2024,0,116,[Range],49.400,-1.500,-59.400,-1.440,1,b4w,6.000
Wed Mar 20 12:59:56 2024,0,118,[Range],49.300,1.000,-69.480,-0.720,0,b4w,36.000
Wed Mar 20 13:00:19 2024,0,115,[Range],49.800,-1.800,-65.880,-2.160,1,b4w,24.000
Wed Mar 20 13:00:31 2024,0,124,[Range],49.600,-1.100,-74.520,-1.800,1,b4w,124.000
Wed Mar 20 13:00:32 2024,0,125,[Range],49.700,1.600,-58.320,-2.520,0,b4w,16.000
Wed Mar 20 13:00:47 2024,0,107,[Range],49.300,2.100,-86.400,-1.080,0,b4w,24.000
Wed Mar 20 13:01:09 2024,0,133,[Range],49.400,-1.400,-47.160,-1.800,1,b4w,16.000
Wed Mar 20 13:01:19 2024,0,128,[Range],49.400,-1.200,-51.480,-0.360,1,b4w,33.000
Wed Mar 20 13:01:37 2024,0,126,[Range],49.800,1.900,-90.000,-0.720,0,b4w,6.000
Wed Mar 20 13:01:57 2024,0,143,[Range],48.800,-1.000,-101.520,-2.880,1,b4w,7.000
