Tue Mar 19 18:54:37 2024,0,208,[Range],49.600,1.400,-71.280,-1.080,0,b4w,4.000
Tue Mar 19 18:56:06 2024,0,209,[Range],49.700,-1.000,-44.640,0.360,1,b4w,31.000
Tue Mar 19 18:56:37 2024,0,211,[Range],49.400,-1.100,-39.600,-1.080,1,b4w,41.000
Tue Mar 19 18:57:11 2024,0,204,[Range],49.600,-1.600,-31.320,0.360,1,b4w,6.000
Tue Mar 19 18:57:11 2024,0,212,[Range],49.600,-3.000,-33.840,0.000,1,b4w,21.000
Tue Mar 19 18:57:14 2024,0,220,[Range],49.800,-1.400,-34.920,-1.080,1,b4w,2.000
Tue Mar 19 18:58:04 2024,0,216,[Range],49.200,-1.100,-77.400,-2.160,1,b4w,8.000
Tue Mar 19 18:58:16 2024,0,221,[Range],49.500,1.400,-53.280,-2.880,0,b4w,23.000
Tue Mar 19 18:58:34 2024,0,222,[Range],49.600,-0.800,-51.120,-1.080,1,b4w,39.000
Tue Mar 19 18:58:38 2024,0,217,[Range],49.900,1.200,-83.160,-3.600,0,b4w,9.000
Tue Mar 19 18:58:44 2024,0,226,[Range],49.500,-2.400,-38.880,0.000,1,b4w,1.000
Tue Mar 19 18:59:02 2024,0,234,[Range],49.700,-5.000,-31.680,0.000,0,b4w,4.000
Tue Mar 19 18:59:08 2024,0,235,[Range],49.900,-4.900,-30.600,-0.360,1,b4w,4.000
Tue Mar 19 18:59:15 2024,0,237,[Range],49.500,-1.300,-38.160,-1.080,1,b4w,24.000
Tue Mar 19 18:59:23 2024,0,236,[Range],48.800,0.900,-87.480,0.000,0,b4w,5.000
Tue Mar 19 18:59:54 2024,0,238,[Range],48.900,-1.100,-79.920,-2.880,1,b4w,13.000
Tue Mar 19 19:00:24 2024,0,239,[Range],49.800,-2.200,-60.120,0.000,1,b4w,2.000
Tue Mar 19 19:00:44 2024,0,240,[Range],49.700,-0.500,-45.360,-0.360,1,b4w,30.000
Tue Mar 19 19:00:54 2024,0,231,[Range],49.300,2.200,-73.080,0.000,0,b4w,8.000
