Tue Mar 19 19:03:00 2024,0,247,[Range],49.500,1.500,-60.480,-1.080,0,b4w,20.000
Tue Mar 19 19:03:05 2024,0,4,[Range],49.500,-3.500,-45.720,0.000,1,b4w,3.000
Tue Mar 19 19:03:05 2024,0,5,[Range],49.400,1.300,-42.120,-2.880,0,b4w,22.000
Tue Mar 19 19:03:06 2024,0,3,[Range],49.600,0.700,-43.200,0.000,0,b4w,1.000
Tue Mar 19 19:03:25 2024,0,0,[Range],49.600,-1.700,-65.160,-2.880,1,b4w,6.000
Tue Mar 19 19:03:25 2024,0,6,[Range],49.800,1.600,-97.920,-1.440,0,b4w,6.000
Tue Mar 19 19:03:43 2024,0,7,[Range],49.700,1.700,-75.960,-3.240,0,b4w,13.000
Tue Mar 19 19:03:55 2024,0,10,[Range],49.200,-2.100,-58.320,0.000,1,b4w,6.000
Tue Mar 19 19:04:11 2024,0,12,[Range],49.900,-1.200,-57.240,-1.080,1,b4w,18.000
Tue Mar 19 19:04:19 2024,0,8,[Range],49.100,1.000,-87.480,-3.240,0,b4w,9.000
Tue Mar 19 19:04:28 2024,0,17,[Range],49.600,-2.400,-53.640,0.000,1,b4w,6.000
