Tue Mar 19 19:55:38 2024,0,75,[Range],49.100,1.700,-63.720,-3.600,0,b4w,11.000
Tue Mar 19 19:56:05 2024,0,80,[Range],49.900,-4.900,-36.360,0.000,1,b4w,7.000
Tue Mar 19 19:56:21 2024,0,82,[Range],49.400,-1.000,-57.600,-1.800,1,b4w,45.000
Tue Mar 19 19:56:27 2024,0,81,[Range],49.600,1.300,-46.080,-1.080,0,b4w,22.000
Tue Mar 19 19:56:41 2024,0,79,[Range],49.400,-1.400,-37.440,0.720,1,b4w,24.000
Tue Mar 19 19:56:46 2024,0,88,[Range],49.500,0.800,-84.960,-1.440,0,b4w,5.000
Tue Mar 19 19:56:53 2024,0,87,[Range],49.800,-4.200,-39.240,0.000,1,b4w,5.000
Tue Mar 19 19:57:12 2024,0,93,[Range],49.700,2.000,-60.120,-2.520,0,b4w,23.000
Tue Mar 19 19:57:15 2024,0,90,[Range],49.900,-1.200,-45.000,-0.720,1,b4w,26.000
Tue Mar 19 19:57:30 2024,0,89,[Range],49.700,-1.300,-30.240,-1.440,1,b4w,45.000
Tue Mar 19 19:57:32 2024,0,95,[Range],49.900,2.000,-59.760,-1.080,0,b4w,20.000
