Tue Mar 19 20:28:51 2024,0,6,[Range],49.500,-1.800,-36.360,-0.720,1,b4w,67.000
Tue Mar 19 20:28:55 2024,0,8,[Range],49.600,1.300,-46.080,-1.800,0,b4w,21.000
Tue Mar 19 20:28:59 2024,0,11,[Range],49.000,0.000,-79.200,-1.800,1,b4w,6.000
Tue Mar 19 20:29:17 2024,0,17,[Range],49.200,-1.900,-61.200,0.000,1,b4w,3.000
Tue Mar 19 20:29:48 2024,0,15,[Range],49.800,-4.500,-41.400,0.000,1,b4w,6.000
Tue Mar 19 20:30:06 2024,0,13,[Range],48.900,-1.300,-78.120,0.000,1,b4w,2.000
Tue Mar 19 20:30:30 2024,0,21,[Range],49.700,-1.300,-50.400,-1.440,1,b4w,25.000
Tue Mar 19 20:30:33 2024,0,16,[Range],49.900,-1.000,-48.240,-1.800,1,b4w,25.000
Tue Mar 19 20:30:45 2024,0,20,[Range],49.100,-1.200,-77.760,-1.440,1,b4w,23.000
Tue Mar 19 20:30:56 2024,0,25,[Range],49.900,-3.900,-39.960,0.000,1,b4w,1.000
Tue Mar 19 20:32:23 2024,0,22,[Range],49.200,-2.800,-63.360,0.000,1,b4w,8.000
Tue Mar 19 20:32:26 2024,0,19,[Range],49.600,2.000,-55.080,-2.160,0,b4w,25.000
Tue Mar 19 20:32:49 2024,0,24,[Range],49.100,1.800,-78.120,-2.160,0,b4w,5.000
Tue Mar 19 20:32:59 2024,0,26,[Range],49.900,-3.900,-32.040,0.000,1,b4w,1.000
Tue Mar 19 20:33:04 2024,0,32,[Range],48.800,0.900,-97.920,-3.600,0,b4w,6.000
Tue Mar 19 20:34:00 2024,0,33,[Range],49.800,1.400,-82.080,-2.160,0,b4w,43.000
Tue Mar 19 20:34:02 2024,0,30,[Range],49.300,-2.600,-46.080,0.000,1,b4w,4.000
Tue Mar 19 20:34:12 2024,0,29,[Range],48.600,1.600,-116.640,-1.440,0,b4w,5.000
Tue Mar 19 20:34:22 2024,0,39,[Range],49.200,-1.300,-68.400,-2.520,1,b4w,30.000
Tue Mar 19 20:34:34 2024,0,31,[Range],49.700,-4.300,-37.440,0.000,1,b4w,5.000
Tue Mar 19 20:34:40 2024,0,38,[Range],49.400,2.100,-56.880,-2.520,0,b4w,21.000
Tue Mar 19 20:34:42 2024,0,34,[Range],49.600,-0.600,-51.120,-0.720,1,b4w,36.000
Tue Mar 19 20:34:44 2024,0,36,[Range],49.000,1.800,-73.800,-4.320,0,b4w,5.000
Tue Mar 19 20:35:01 2024,0,37,[Range],49.600,1.400,-66.600,-2.520,0,b4w,7.000
Tue Mar 19 20:35:19 2024,0,40,[Range],49.700,1.600,-65.880,-3.600,0,b4w,16.000
Tue Mar 19 20:35:29 2024,0,45,[Range],49.700,-2.700,-39.600,0.000,1,b4w,14.000
