time,numErr,TrackID,Trigger,X(m),Y(m),Vx(km/h),Vy(km/h),Lane,objType,L(m)
Wed Mar 20 14:32:53 2024,0,224,[Range],69.700,3.000,-71.640,-0.720,0,b4w,5.000
Wed Mar 20 14:32:57 2024,0,225,[Range],69.700,-0.500,-65.520,-3.240,1,b4w,10.000
Wed Mar 20 14:33:18 2024,0,227,[Range],69.600,0.000,-111.240,0.000,1,b4w,5.000
Wed Mar 20 14:33:48 2024,0,228,[Range],69.900,-0.600,-75.240,0.000,1,b4w,7.000
Wed Mar 20 14:33:55 2024,0,232,[Range],69.600,2.400,-42.480,-1.080,0,b4w,27.000
Wed Mar 20 14:34:10 2024,0,235,[Range],69.700,-1.600,-40.320,-1.440,1,b4w,13.000
Wed Mar 20 14:34:23 2024,0,240,[Range],69.600,2.100,-52.920,-2.160,0,b4w,18.000
Wed Mar 20 14:34:38 2024,0,241,[Range],69.400,-0.700,-47.160,-2.880,1,b4w,17.000
Wed Mar 20 14:35:16 2024,0,244,[Range],69.600,0.500,-69.840,-2.160,0,b4w,21.000
Wed Mar 20 14:35:27 2024,0,242,[Range],69.400,-2.700,-53.280,-1.800,1,b4w,3.000
Wed Mar 20 14:35:29 2024,0,246,[Range],69.800,0.600,-45.000,-2.160,0,b4w,22.000
Wed Mar 20 14:35:56 2024,0,247,[Range],68.800,2.700,-113.760,0.000,0,b4w,6.000
Wed Mar 20 14:36:24 2024,0,249,[Range],69.900,2.600,-103.320,-0.720,0,b4w,34.000
Wed Mar 20 14:36:34 2024,0,251,[Range],69.700,-1.400,-58.680,-3.600,1,b4w,20.000
Wed Mar 20 14:37:04 2024,0,254,[Range],69.600,2.100,-65.880,-0.720,0,b4w,3.000
Wed Mar 20 14:37:32 2024,0,253,[Range],69.900,0.100,-54.000,-0.720,1,b4w,12.000
Wed Mar 20 14:37:50 2024,0,255,[Range],69.300,-0.700,-73.080,-0.720,1,b4w,4.000
Wed Mar 20 14:38:22 2024,0,7,[Range],69.000,0.500,-117.720,0.000,0,b4w,4.000
Wed Mar 20 14:38:29 2024,0,252,[Range],69.600,-2.200,-63.360,0.000,1,b4w,0.000
Wed Mar 20 14:39:32 2024,0,1,[Range],69.600,-1.000,-49.680,0.000,1,b4w,1.000
Wed Mar 20 14:40:55 2024,0,9,[Range],69.500,-0.400,-56.160,0.000,1,b4w,1.000
Wed Mar 20 14:42:03 2024,0,3,[Range],69.800,2.300,-88.920,-0.720,0,b4w,7.000
Wed Mar 20 14:43:04 2024,0,4,[Range],69.900,2.000,-86.040,-0.720,0,b4w,5.000
Wed Mar 20 14:43:09 2024,0,12,[Range],69.600,-1.300,-42.120,-0.360,1,b4w,16.000
Wed Mar 20 14:44:07 2024,0,14,[Range],69.800,2.400,-44.280,-1.080,0,b4w,122.000
Wed Mar 20 14:44:10 2024,0,18,[Range],68.900,0.100,-80.640,-0.360,1,b4w,41.000
Wed Mar 20 14:44:34 2024,0,20,[Range],69.500,1.900,-91.440,-3.600,0,b4w,5.000
Wed Mar 20 14:44:43 2024,0,24,[Range],69.300,-0.600,-51.840,-2.160,1,b4w,34.000
Wed Mar 20 14:45:29 2024,0,23,[Range],69.900,0.000,-106.560,0.000,1,b4w,6.000
Wed Mar 20 14:45:52 2024,0,21,[Range],69.300,2.400,-114.120,-0.360,0,b4w,4.000
Wed Mar 20 14:46:24 2024,0,22,[Range],69.600,2.100,-79.200,-1.080,0,b4w,4.000
Wed Mar 20 14:46:45 2024,0,27,[Range],68.600,2.700,-99.000,0.000,0,b4w,8.000
Wed Mar 20 14:48:28 2024,0,31,[Range],69.800,-0.900,-47.880,-2.160,1,b4w,85.000
Wed Mar 20 14:49:09 2024,0,33,[Range],69.700,-1.300,-37.800,-1.080,1,b4w,14.000
Wed Mar 20 14:49:29 2024,0,30,[Range],69.800,0.000,-75.600,-1.440,1,b4w,8.000
Wed Mar 20 14:49:57 2024,0,34,[Range],68.800,-0.600,-92.880,-0.360,1,b4w,6.000
Wed Mar 20 14:51:07 2024,0,32,[Range],69.700,-0.200,-90.720,0.000,1,b4w,3.000
Wed Mar 20 14:51:35 2024,0,37,[Range],69.500,2.600,-81.720,0.000,0,b4w,33.000
Wed Mar 20 14:51:37 2024,0,36,[Range],69.800,-2.800,-24.840,0.000,1,b4w,11.000
Wed Mar 20 14:51:42 2024,0,40,[Range],69.700,2.300,-57.240,-2.160,0,b4w,20.000
Wed Mar 20 14:52:16 2024,0,44,[Range],69.000,3.200,-80.640,0.000,0,b4w,4.000
Wed Mar 20 14:52:31 2024,0,46,[Range],69.800,-2.100,-54.000,0.000,1,b4w,3.000
Wed Mar 20 14:53:09 2024,0,45,[Range],69.300,1.100,-92.520,0.000,0,b4w,3.000
Wed Mar 20 14:53:25 2024,0,50,[Range],69.400,3.000,-56.520,-0.720,0,b4w,24.000
Wed Mar 20 14:53:55 2024,0,52,[Range],68.800,2.600,-92.160,-0.360,0,b4w,30.000
Wed Mar 20 14:54:06 2024,0,55,[Range],69.500,-0.700,-52.560,-1.440,1,b4w,25.000
Wed Mar 20 14:54:21 2024,0,54,[Range],69.600,-3.200,-56.880,-1.800,1,b4w,4.000
Wed Mar 20 14:55:09 2024,0,59,[Range],69.300,2.700,-98.640,-0.360,0,b4w,19.000
Wed Mar 20 14:55:14 2024,0,56,[Range],69.800,-0.800,-30.600,-0.720,1,b4w,22.000
Wed Mar 20 14:55:44 2024,0,66,[Range],69.600,1.100,-113.760,0.000,0,b4w,5.000
Wed Mar 20 14:55:55 2024,0,67,[Range],69.400,0.000,-51.840,-1.080,1,b4w,22.000
Wed Mar 20 14:56:04 2024,0,70,[Range],69.100,2.700,-71.280,0.000,0,b4w,23.000
Wed Mar 20 14:56:07 2024,0,68,[Range],68.500,0.100,-102.240,0.000,1,b4w,2.000
Wed Mar 20 14:56:16 2024,0,72,[Range],69.300,-3.400,-52.920,0.000,1,b4w,4.000
Wed Mar 20 14:56:20 2024,0,71,[Range],69.600,-2.700,-46.440,-1.080,1,b4w,19.000
Wed Mar 20 14:56:23 2024,0,76,[Range],68.800,1.600,-86.760,-0.360,0,b4w,4.000
Wed Mar 20 14:57:00 2024,0,74,[Range],69.000,2.800,-104.760,0.000,0,b4w,7.000
Wed Mar 20 14:57:20 2024,0,80,[Range],69.400,-0.700,-78.480,-0.360,1,b4w,25.000
Wed Mar 20 14:57:54 2024,0,79,[Range],69.700,-0.800,-45.000,-2.160,1,b4w,26.000
Wed Mar 20 14:59:03 2024,0,82,[Range],69.800,-1.000,-49.680,-1.800,1,b4w,22.000
Wed Mar 20 14:59:21 2024,0,81,[Range],68.800,0.300,-87.120,0.000,1,b4w,2.000
Wed Mar 20 14:59:26 2024,0,84,[Range],69.600,3.300,-81.000,0.000,0,b4w,52.000
Wed Mar 20 14:59:40 2024,0,86,[Range],68.700,2.700,-97.560,-0.360,0,b4w,12.000
Wed Mar 20 14:59:48 2024,0,89,[Range],69.300,-0.900,-58.320,0.000,1,b4w,2.000
Wed Mar 20 14:59:53 2024,0,90,[Range],69.300,-0.700,-71.640,-1.080,1,b4w,7.000
Wed Mar 20 15:00:05 2024,0,94,[Range],68.700,-0.500,-112.680,0.000,1,b4w,4.000
Wed Mar 20 15:02:26 2024,0,91,[Range],69.700,2.100,-42.120,-2.880,0,b4w,20.000
Wed Mar 20 15:02:29 2024,0,99,[Range],69.800,-0.300,-84.240,0.000,1,b4w,3.000
Wed Mar 20 15:02:53 2024,0,102,[Range],69.900,1.900,-61.920,-1.800,0,b4w,44.000
Wed Mar 20 15:03:03 2024,0,101,[Range],68.300,1.300,-129.600,0.000,0,b4w,5.000
Wed Mar 20 15:04:05 2024,0,105,[Range],68.800,0.400,-114.480,-0.360,1,b4w,3.000
Wed Mar 20 15:04:50 2024,0,107,[Range],69.700,1.600,-64.440,-3.600,0,b4w,25.000
Wed Mar 20 15:05:34 2024,0,108,[Range],69.300,2.600,-60.480,-1.440,0,b4w,22.000
Wed Mar 20 15:06:09 2024,0,112,[Range],69.900,-4.900,-42.120,0.000,1,b4w,0.000
Wed Mar 20 15:06:23 2024,0,118,[Range],69.300,2.700,-55.080,-1.440,0,b4w,22.000
Wed Mar 20 15:07:21 2024,0,122,[Range],69.600,2.700,-91.080,0.000,0,b4w,5.000
Wed Mar 20 15:07:31 2024,0,117,[Range],69.600,-1.400,-43.920,-0.360,1,b4w,22.000
Wed Mar 20 15:07:56 2024,0,125,[Range],69.900,-0.900,-49.680,-1.800,1,b4w,22.000
Wed Mar 20 15:09:01 2024,0,123,[Range],69.300,0.000,-94.320,-1.080,1,b4w,6.000
Wed Mar 20 15:09:06 2024,0,126,[Range],69.300,-2.000,-52.200,0.000,1,b4w,1.000
Wed Mar 20 15:09:36 2024,0,127,[Range],69.700,-2.700,-38.520,0.000,1,b4w,0.000
Wed Mar 20 15:09:42 2024,0,129,[Range],69.900,-0.300,-64.080,-2.160,1,b4w,37.000
Wed Mar 20 15:09:51 2024,0,128,[Range],69.700,2.400,-59.400,-1.800,0,b4w,26.000
Wed Mar 20 15:10:05 2024,0,131,[Range],69.600,1.700,-124.920,-0.720,0,b4w,5.000
Wed Mar 20 15:10:40 2024,0,136,[Range],69.000,-0.700,-99.360,0.000,1,b4w,4.000
Wed Mar 20 15:10:58 2024,0,137,[Range],69.000,2.600,-106.200,0.000,0,b4w,5.000
Wed Mar 20 15:11:26 2024,0,141,[Range],69.200,1.500,-71.640,-3.240,0,b4w,5.000
Wed Mar 20 15:11:37 2024,0,140,[Range],69.600,0.000,-95.400,-1.800,1,b4w,5.000
Wed Mar 20 15:12:01 2024,0,142,[Range],69.900,-0.800,-59.760,-1.440,1,b4w,2.000
Wed Mar 20 15:12:04 2024,0,138,[Range],69.500,0.000,-68.760,0.000,1,b4w,0.000
Wed Mar 20 15:12:15 2024,0,143,[Range],68.900,-0.200,-107.640,-0.360,1,b4w,6.000
Wed Mar 20 15:12:23 2024,0,145,[Range],69.900,2.600,-65.520,-0.360,0,b4w,50.000
Wed Mar 20 15:12:38 2024,0,148,[Range],69.300,2.600,-75.600,-0.720,0,b4w,27.000
Wed Mar 20 15:13:00 2024,0,151,[Range],69.800,-0.800,-56.520,-1.080,1,b4w,6.000
Wed Mar 20 15:14:08 2024,0,153,[Range],69.800,-0.700,-75.960,-0.720,1,b4w,3.000
Wed Mar 20 15:15:13 2024,0,150,[Range],69.600,-1.000,-48.960,-1.080,1,b4w,4.000
Wed Mar 20 15:15:18 2024,0,152,[Range],69.900,-0.900,-55.440,-2.880,1,b4w,18.000
Wed Mar 20 15:15:27 2024,0,160,[Range],69.600,-1.700,-43.200,-0.720,1,b4w,49.000
Wed Mar 20 15:15:29 2024,0,156,[Range],69.700,2.700,-83.880,-0.360,0,b4w,5.000
Wed Mar 20 15:15:35 2024,0,158,[Range],69.200,3.200,-96.120,0.000,0,b4w,6.000
Wed Mar 20 15:15:40 2024,0,161,[Range],69.700,-1.100,-55.440,-1.800,1,b4w,6.000
Wed Mar 20 15:16:08 2024,0,166,[Range],69.900,-0.600,-45.720,-1.080,1,b4w,17.000
Wed Mar 20 15:16:15 2024,0,165,[Range],68.700,1.600,-96.120,-0.360,0,b4w,38.000
Wed Mar 20 15:17:03 2024,0,167,[Range],68.800,2.400,-87.840,0.000,0,b4w,23.000
Wed Mar 20 15:17:06 2024,0,164,[Range],69.500,0.000,-85.320,0.000,1,b4w,5.000
Wed Mar 20 15:17:32 2024,0,171,[Range],69.800,-1.000,-51.120,-1.080,1,b4w,4.000
Wed Mar 20 15:18:11 2024,0,170,[Range],69.700,2.600,-129.960,0.000,0,b4w,19.000
Wed Mar 20 15:18:28 2024,0,174,[Range],69.600,-0.600,-120.600,0.000,1,b4w,5.000
Wed Mar 20 15:18:55 2024,0,177,[Range],69.800,2.700,-80.280,0.000,0,b4w,30.000
Wed Mar 20 15:19:02 2024,0,178,[Range],69.300,-0.300,-105.480,0.000,1,b4w,4.000
Wed Mar 20 15:19:34 2024,0,175,[Range],69.400,2.500,-81.360,-0.720,0,b4w,26.000
Wed Mar 20 15:20:52 2024,0,182,[Range],69.400,-2.400,-68.760,0.000,1,b4w,1.000
Wed Mar 20 15:21:59 2024,0,183,[Range],69.700,-1.000,-47.160,-1.440,1,b4w,22.000
Wed Mar 20 15:22:14 2024,0,185,[Range],69.700,-0.800,-69.480,-2.520,1,b4w,29.000
Wed Mar 20 15:22:45 2024,0,189,[Range],69.300,-0.200,-52.920,-3.240,1,b4w,4.000
Wed Mar 20 15:23:30 2024,0,198,[Range],68.900,2.900,-79.920,0.000,0,b4w,4.000
Wed Mar 20 15:23:42 2024,0,195,[Range],69.600,-0.300,-95.040,0.000,1,b4w,0.000
Wed Mar 20 15:23:55 2024,0,197,[Range],69.700,2.100,-116.640,-0.720,0,b4w,9.000
Wed Mar 20 15:23:59 2024,0,200,[Range],68.800,2.100,-104.040,0.000,0,b4w,12.000
Wed Mar 20 15:24:19 2024,0,202,[Range],68.700,2.400,-123.480,0.000,0,b4w,8.000
Wed Mar 20 15:24:41 2024,0,206,[Range],69.900,2.500,-64.800,-2.160,0,b4w,22.000
Wed Mar 20 15:25:38 2024,0,204,[Range],69.600,-0.900,-58.680,-2.160,1,b4w,18.000
Wed Mar 20 15:25:52 2024,0,213,[Range],69.600,-1.600,-59.040,0.000,1,b4w,4.000
Wed Mar 20 15:26:01 2024,0,216,[Range],69.800,-0.100,-88.560,-1.080,1,b4w,4.000
Wed Mar 20 15:26:20 2024,0,217,[Range],68.800,2.300,-125.280,-0.720,0,b4w,11.000
Wed Mar 20 15:26:40 2024,0,218,[Range],69.500,-0.600,-65.520,-3.960,1,b4w,27.000
Wed Mar 20 15:26:55 2024,0,221,[Range],69.300,1.400,-126.720,-0.360,0,b4w,5.000
Wed Mar 20 15:27:03 2024,0,219,[Range],68.900,2.700,-96.120,-1.080,0,b4w,5.000
Wed Mar 20 15:27:31 2024,0,220,[Range],69.600,-4.900,-35.280,0.000,1,b4w,1.000
Wed Mar 20 15:27:59 2024,0,227,[Range],69.400,-0.800,-61.920,-2.160,1,b4w,17.000
Wed Mar 20 15:28:36 2024,0,229,[Range],69.600,0.600,-80.640,-1.080,0,b4w,5.000
Wed Mar 20 15:29:11 2024,0,238,[Range],69.700,3.000,-52.920,-0.360,0,b4w,22.000
Wed Mar 20 15:29:19 2024,0,240,[Range],69.600,-0.200,-95.040,-0.360,1,b4w,4.000
Wed Mar 20 15:29:31 2024,0,236,[Range],69.500,-1.800,-38.520,0.000,1,b4w,51.000
Wed Mar 20 15:29:49 2024,0,244,[Range],69.500,2.100,-46.440,-4.320,0,b4w,29.000
Wed Mar 20 15:30:45 2024,0,250,[Range],69.500,2.700,-80.640,0.000,0,b4w,6.000
Wed Mar 20 15:31:09 2024,0,249,[Range],69.600,3.100,-41.400,-0.360,0,b4w,20.000
Wed Mar 20 15:31:16 2024,0,254,[Range],69.200,-0.600,-84.240,-1.440,1,b4w,6.000
Wed Mar 20 15:31:25 2024,0,255,[Range],69.100,1.900,-129.240,-0.360,0,b4w,4.000
Wed Mar 20 15:31:57 2024,0,252,[Range],69.700,-0.900,-55.800,-2.520,1,b4w,22.000
Wed Mar 20 15:33:23 2024,0,0,[Range],69.600,2.400,-43.560,-2.160,0,b4w,24.000
Wed Mar 20 15:33:55 2024,0,11,[Range],69.600,2.400,-55.440,-1.080,0,b4w,5.000
Wed Mar 20 15:34:05 2024,0,6,[Range],69.300,-0.800,-75.960,0.000,1,b4w,1.000
Wed Mar 20 15:34:10 2024,0,10,[Range],69.400,1.500,-59.400,-2.520,0,b4w,22.000
Wed Mar 20 15:34:45 2024,0,5,[Range],69.000,2.800,-98.640,-0.360,0,b4w,6.000
Wed Mar 20 15:35:06 2024,0,16,[Range],69.400,-0.800,-49.320,-1.800,1,b4w,24.000
Wed Mar 20 15:35:09 2024,0,13,[Range],69.900,-2.400,-47.880,0.000,1,b4w,0.000
Wed Mar 20 15:35:25 2024,0,15,[Range],69.400,-0.900,-47.880,-2.160,1,b4w,26.000
Wed Mar 20 15:35:46 2024,0,17,[Range],69.400,-0.500,-54.000,0.720,1,b4w,5.000
Wed Mar 20 15:36:00 2024,0,18,[Range],69.600,0.000,-82.800,-1.080,1,b4w,4.000
Wed Mar 20 15:36:05 2024,0,23,[Range],69.900,2.000,-48.240,-3.240,0,b4w,16.000
Wed Mar 20 15:36:07 2024,0,21,[Range],68.900,0.200,-87.840,0.000,1,b4w,5.000
Wed Mar 20 15:36:15 2024,0,22,[Range],69.600,-1.200,-36.720,-0.720,1,b4w,2.000
Wed Mar 20 15:36:19 2024,0,26,[Range],69.600,-1.300,-41.040,0.000,1,b4w,35.000
Wed Mar 20 15:36:26 2024,0,31,[Range],69.600,-1.700,-43.560,0.000,1,b4w,0.000
Wed Mar 20 15:36:35 2024,0,29,[Range],69.700,-1.000,-99.000,0.000,1,b4w,6.000
Wed Mar 20 15:36:40 2024,0,30,[Range],69.500,2.700,-55.800,-1.080,0,b4w,5.000
Wed Mar 20 15:37:20 2024,0,32,[Range],69.500,2.200,-95.040,-0.720,0,b4w,4.000
Wed Mar 20 15:38:01 2024,0,35,[Range],69.500,-2.000,-66.960,0.000,1,b4w,1.000
Wed Mar 20 15:38:06 2024,0,37,[Range],69.100,-1.400,-75.960,-3.240,1,b4w,16.000
Wed Mar 20 15:39:08 2024,0,38,[Range],69.400,-0.700,-74.520,0.000,1,b4w,6.000
Wed Mar 20 15:39:13 2024,0,40,[Range],69.600,3.200,-54.720,0.000,0,b4w,24.000
Wed Mar 20 15:39:26 2024,0,41,[Range],68.700,2.900,-92.520,0.000,0,b4w,27.000
Wed Mar 20 15:39:41 2024,0,43,[Range],69.400,1.700,-54.360,-2.880,0,b4w,67.000
Wed Mar 20 15:39:58 2024,0,50,[Range],69.800,-1.100,-29.880,-1.440,1,b4w,27.000
Wed Mar 20 15:40:26 2024,0,54,[Range],69.700,2.300,-73.440,-1.080,0,b4w,95.000
Wed Mar 20 15:40:44 2024,0,56,[Range],68.900,2.900,-95.040,0.000,0,b4w,5.000
Wed Mar 20 15:40:49 2024,0,58,[Range],69.200,2.200,-69.480,-0.720,0,b4w,33.000
Wed Mar 20 15:41:06 2024,0,60,[Range],69.400,-0.300,-95.760,-1.080,1,b4w,4.000
Wed Mar 20 15:41:24 2024,0,62,[Range],69.600,-0.300,-78.120,-0.360,1,b4w,24.000
Wed Mar 20 15:42:16 2024,0,66,[Range],69.500,2.000,-65.520,-1.800,0,b4w,51.000
Wed Mar 20 15:43:08 2024,0,70,[Range],69.300,-2.500,-47.160,-0.720,1,b4w,5.000
Wed Mar 20 15:43:10 2024,0,67,[Range],69.900,-2.600,-47.520,-1.800,1,b4w,2.000
Wed Mar 20 15:43:27 2024,0,69,[Range],69.900,-1.100,-55.080,-3.240,1,b4w,33.000
Wed Mar 20 15:43:39 2024,0,72,[Range],69.800,2.200,-74.160,-2.160,0,b4w,24.000
Wed Mar 20 15:44:05 2024,0,74,[Range],69.300,2.700,-57.600,-1.800,0,b4w,21.000
Wed Mar 20 15:44:12 2024,0,79,[Range],68.800,0.500,-89.280,-1.800,0,b4w,6.000
Wed Mar 20 15:44:29 2024,0,83,[Range],69.500,-3.700,-45.720,0.000,1,b4w,4.000
Wed Mar 20 15:44:35 2024,0,87,[Range],69.100,2.100,-88.920,-0.360,0,b4w,6.000
Wed Mar 20 15:45:06 2024,0,84,[Range],69.300,-1.000,-65.160,-3.240,1,b4w,24.000
Wed Mar 20 15:45:16 2024,0,82,[Range],69.900,1.000,-86.760,0.000,0,b4w,13.000
Wed Mar 20 15:45:27 2024,0,86,[Range],69.500,-1.700,-45.360,-0.720,1,b4w,14.000
Wed Mar 20 15:45:40 2024,0,81,[Range],69.300,1.000,-91.440,-0.360,0,b4w,6.000
Wed Mar 20 15:46:14 2024,0,89,[Range],69.400,1.200,-74.880,-2.520,0,b4w,4.000
Wed Mar 20 15:46:17 2024,0,94,[Range],69.400,-1.500,-43.920,-1.440,1,b4w,21.000
Wed Mar 20 15:47:16 2024,0,91,[Range],69.700,2.600,-82.440,0.000,0,b4w,2.000
Wed Mar 20 15:47:44 2024,0,97,[Range],69.800,-1.100,-62.640,-3.240,1,b4w,25.000
Wed Mar 20 15:47:48 2024,0,100,[Range],69.200,1.700,-92.160,0.000,0,b4w,20.000
Wed Mar 20 15:48:21 2024,0,102,[Range],69.600,2.700,-58.680,-1.800,0,b4w,29.000
Wed Mar 20 15:48:56 2024,0,107,[Range],69.000,0.900,-88.560,0.000,0,b4w,5.000
Wed Mar 20 15:48:58 2024,0,110,[Range],69.800,-3.500,-47.880,-0.360,1,b4w,27.000
Wed Mar 20 15:49:16 2024,0,103,[Range],69.500,-1.000,-42.480,-0.360,1,b4w,24.000
Wed Mar 20 15:50:37 2024,0,111,[Range],69.300,-1.300,-57.960,-0.720,1,b4w,7.000
Wed Mar 20 15:50:52 2024,0,115,[Range],68.800,-0.300,-92.520,0.000,1,b4w,5.000
Wed Mar 20 15:50:57 2024,0,114,[Range],69.700,0.700,-73.080,0.000,0,b4w,3.000
Wed Mar 20 15:51:59 2024,0,118,[Range],69.200,1.500,-96.120,-1.080,0,b4w,7.000
Wed Mar 20 15:52:02 2024,0,122,[Range],69.600,-4.900,-38.880,0.000,1,b4w,2.000
Wed Mar 20 15:52:16 2024,0,125,[Range],69.500,2.300,-70.920,-2.880,0,b4w,6.000
Wed Mar 20 15:52:19 2024,0,123,[Range],69.700,1.700,-49.680,-1.080,0,b4w,25.000
Wed Mar 20 15:52:31 2024,0,131,[Range],69.100,1.600,-63.720,-3.600,0,b4w,25.000
Wed Mar 20 15:52:51 2024,0,133,[Range],69.100,2.700,-91.440,-1.080,0,b4w,6.000
Wed Mar 20 15:53:07 2024,0,135,[Range],69.400,0.100,-44.280,-3.240,1,b4w,47.000
Wed Mar 20 15:53:15 2024,0,142,[Range],69.600,-4.600,-44.280,0.000,1,b4w,3.000
Wed Mar 20 15:53:17 2024,0,137,[Range],69.600,-1.200,-39.600,-2.160,1,b4w,51.000
Wed Mar 20 15:53:31 2024,0,143,[Range],69.500,2.700,-49.320,-1.800,0,b4w,23.000
Wed Mar 20 15:53:47 2024,0,144,[Range],69.600,-2.900,-30.600,0.000,1,b4w,4.000
Wed Mar 20 15:54:14 2024,0,147,[Range],69.600,-0.600,-45.720,-1.440,1,b4w,23.000
Wed Mar 20 15:54:23 2024,0,145,[Range],69.600,-0.900,-43.920,-1.800,1,b4w,18.000
Wed Mar 20 15:55:04 2024,0,150,[Range],69.500,-0.900,-41.040,0.000,1,b4w,0.000
Wed Mar 20 15:55:16 2024,0,159,[Range],69.700,1.700,-66.600,-2.880,0,b4w,60.000
Wed Mar 20 15:55:50 2024,0,160,[Range],69.200,-0.800,-100.440,-0.360,1,b4w,7.000
Wed Mar 20 15:56:07 2024,0,162,[Range],69.700,-1.900,-38.880,-1.080,1,b4w,4.000
Wed Mar 20 15:56:38 2024,0,165,[Range],69.100,3.100,-81.360,0.000,0,b4w,6.000
Wed Mar 20 15:57:15 2024,0,164,[Range],69.900,-0.800,-54.720,-2.160,1,b4w,78.000
Wed Mar 20 15:57:33 2024,0,172,[Range],68.500,2.800,-113.760,0.000,0,b4w,4.000
Wed Mar 20 15:58:59 2024,0,173,[Range],69.400,-1.000,-56.880,-3.240,1,b4w,18.000
Wed Mar 20 15:59:38 2024,0,169,[Range],69.900,2.000,-89.640,0.000,0,b4w,10.000
Wed Mar 20 16:00:01 2024,0,177,[Range],69.600,-3.200,-50.400,0.000,1,b4w,0.000
Wed Mar 20 16:00:47 2024,0,178,[Range],69.500,-2.800,-46.440,0.000,1,b4w,0.000
Wed Mar 20 16:00:53 2024,0,175,[Range],69.900,-1.200,-78.120,0.000,1,b4w,1.000
Wed Mar 20 16:01:13 2024,0,180,[Range],69.600,-2.200,-55.080,0.000,1,b4w,0.000
Wed Mar 20 16:02:16 2024,0,183,[Range],69.000,2.800,-79.920,0.000,0,b4w,31.000
Wed Mar 20 16:02:54 2024,0,184,[Range],69.100,1.000,-95.040,0.000,0,b4w,5.000
Wed Mar 20 16:03:25 2024,0,186,[Range],69.700,-3.000,-39.600,0.000,1,b4w,0.000
Wed Mar 20 16:03:58 2024,0,192,[Range],69.500,-1.500,-37.080,-0.720,1,b4w,133.000
Wed Mar 20 16:04:08 2024,0,190,[Range],68.700,1.500,-114.840,0.000,0,b4w,4.000
Wed Mar 20 16:04:29 2024,0,191,[Range],69.900,-0.500,-78.120,-3.600,1,b4w,19.000
Wed Mar 20 16:04:49 2024,0,194,[Range],69.500,2.200,-48.600,0.720,0,b4w,17.000
