Tue Mar 19 19:46:59 2024,0,25,[Range],49.500,-2.200,-60.480,0.000,1,b4w,3.000
Tue Mar 19 19:47:29 2024,0,23,[Range],49.300,1.500,-68.400,-2.880,0,b4w,79.000
Tue Mar 19 19:47:55 2024,0,19,[Range],49.700,-4.300,-53.280,0.000,1,b4w,4.000
Tue Mar 19 19:48:43 2024,0,32,[Range],49.500,1.100,-78.480,-3.960,0,b4w,76.000
Tue Mar 19 19:49:02 2024,0,33,[Range],49.900,-1.800,-50.400,0.000,1,b4w,6.000
Tue Mar 19 19:49:04 2024,0,30,[Range],49.600,2.000,-100.800,-0.720,0,b4w,4.000
Tue Mar 19 19:49:12 2024,0,39,[Range],49.700,-0.700,-54.360,-1.080,1,b4w,13.000
Tue Mar 19 19:49:22 2024,0,31,[Range],49.300,-1.200,-50.760,-1.080,1,b4w,19.000
Tue Mar 19 19:49:33 2024,0,36,[Range],49.700,1.200,-43.560,-1.440,0,b4w,86.000
Tue Mar 19 19:50:00 2024,0,44,[Range],49.700,1.600,-72.000,-2.880,0,b4w,25.000
Tue Mar 19 19:50:24 2024,0,37,[Range],49.600,-1.800,-30.960,-0.720,1,b4w,23.000
Tue Mar 19 19:50:59 2024,0,46,[Range],49.500,2.000,-43.200,-1.440,0,b4w,52.000
Tue Mar 19 19:51:00 2024,0,53,[Range],49.600,1.000,-43.560,0.000,0,b4w,3.000
Tue Mar 19 19:51:04 2024,0,49,[Range],49.900,-1.000,-45.720,-1.800,1,b4w,22.000
Tue Mar 19 19:51:30 2024,0,51,[Range],49.700,-2.400,-57.600,0.000,1,b4w,1.000
Tue Mar 19 19:51:38 2024,0,55,[Range],49.400,-1.300,-74.520,0.000,1,b4w,1.000
Tue Mar 19 19:51:53 2024,0,54,[Range],49.200,-2.600,-56.880,0.000,1,b4w,4.000
Tue Mar 19 19:51:56 2024,0,58,[Range],49.900,-0.600,-74.520,-1.080,1,b4w,8.000
Tue Mar 19 19:52:04 2024,0,57,[Range],49.900,1.900,-86.040,-1.440,0,b4w,5.000
