Tue Mar 19 18:44:28 2024,0,159,[Range],49.600,1.400,-104.400,-3.240,0,b4w,5.000
Tue Mar 19 18:44:37 2024,0,163,[Range],49.900,-1.500,-59.760,-2.160,1,b4w,5.000
Tue Mar 19 18:45:14 2024,0,165,[Range],49.400,-2.100,-45.360,-1.080,1,b4w,23.000
Tue Mar 19 18:45:17 2024,0,168,[Range],49.000,2.100,-100.080,-1.080,0,b4w,6.000
Tue Mar 19 18:45:27 2024,0,166,[Range],49.700,-2.800,-28.800,0.000,1,b4w,1.000
Tue Mar 19 18:46:08 2024,0,171,[Range],49.600,-4.000,-24.120,0.000,1,b4w,3.000
Tue Mar 19 18:46:23 2024,0,160,[Range],49.300,-2.000,-70.560,0.000,1,b4w,4.000
Tue Mar 19 18:47:19 2024,0,169,[Range],49.700,-1.100,-70.560,0.000,1,b4w,5.000
Tue Mar 19 18:47:24 2024,0,175,[Range],49.500,-1.700,-60.840,-3.240,1,b4w,12.000
Tue Mar 19 18:47:37 2024,0,170,[Range],49.200,1.600,-70.920,-1.080,0,b4w,49.000
Tue Mar 19 18:48:38 2024,0,180,[Range],49.400,-1.900,-51.840,-1.440,1,b4w,43.000
Tue Mar 19 18:48:38 2024,0,174,[Range],49.700,1.700,-68.040,-3.960,0,b4w,25.000
Tue Mar 19 18:48:45 2024,0,176,[Range],49.100,-0.400,-79.560,-1.440,1,b4w,3.000
Tue Mar 19 18:49:05 2024,0,184,[Range],49.100,0.800,-97.560,0.000,0,b4w,2.000
Tue Mar 19 18:49:50 2024,0,177,[Range],49.300,-1.300,-70.560,-3.600,1,b4w,6.000
