Tue Mar 19 21:13:08 2024,0,11,[Range],49.200,1.300,-101.880,-1.800,0,b4w,6.000
Tue Mar 19 21:13:18 2024,0,17,[Range],49.500,-1.200,-51.840,-1.080,1,b4w,35.000
Tue Mar 19 21:13:18 2024,0,18,[Range],49.800,-1.800,-52.560,0.000,1,b4w,19.000
Tue Mar 19 21:13:19 2024,0,23,[Range],49.700,-0.300,-69.120,0.000,1,b4w,8.000
Tue Mar 19 21:13:20 2024,0,25,[Range],49.700,1.500,-37.800,-1.800,0,b4w,22.000
Tue Mar 19 21:13:20 2024,0,19,[Range],49.300,-2.200,-48.240,0.000,1,b4w,2.000
Tue Mar 19 21:13:22 2024,0,27,[Range],49.900,-2.000,-46.800,-1.800,1,b4w,5.000
Tue Mar 19 21:13:28 2024,0,22,[Range],49.900,-4.400,-10.080,0.000,1,b4w,91.000
Tue Mar 19 21:13:52 2024,0,32,[Range],49.900,-4.300,-27.720,0.000,1,b4w,2.000
Tue Mar 19 21:13:55 2024,0,26,[Range],49.800,-1.200,-30.240,0.000,1,b4w,23.000
Tue Mar 19 21:14:11 2024,0,39,[Range],49.900,1.200,-47.520,-1.440,0,b4w,75.000
