Tue Mar 19 22:06:09 2024,0,233,[Range],49.900,1.600,-66.600,-3.240,0,b4w,8.000
Tue Mar 19 22:06:12 2024,0,228,[Range],49.800,1.100,-69.120,-1.440,0,b4w,36.000
Tue Mar 19 22:06:15 2024,0,235,[Range],49.200,0.600,-82.080,-2.520,0,b4w,21.000
Tue Mar 19 22:06:47 2024,0,240,[Range],49.500,-1.800,-54.000,0.000,1,b4w,6.000
Tue Mar 19 22:07:43 2024,0,238,[Range],49.100,-1.100,-59.400,-2.160,1,b4w,28.000
Tue Mar 19 22:07:56 2024,0,237,[Range],49.700,-1.200,-58.680,-0.720,1,b4w,41.000
Tue Mar 19 22:08:03 2024,0,231,[Range],49.500,-0.500,-54.000,-0.720,1,b4w,31.000
Tue Mar 19 22:08:18 2024,0,242,[Range],49.600,-1.200,-56.520,-1.800,1,b4w,24.000
Tue Mar 19 22:09:00 2024,0,236,[Range],49.700,1.500,-86.040,-2.160,0,b4w,7.000
Tue Mar 19 22:09:40 2024,0,239,[Range],49.900,-1.500,-45.000,0.000,1,b4w,22.000
Tue Mar 19 22:09:41 2024,0,241,[Range],49.500,-1.100,-44.640,0.000,1,b4w,20.000
Tue Mar 19 22:09:45 2024,0,244,[Range],49.800,-1.500,-42.480,-0.720,1,b4w,42.000
Tue Mar 19 22:09:54 2024,0,245,[Range],49.300,-0.900,-54.720,-1.800,1,b4w,4.000
Tue Mar 19 22:10:24 2024,0,253,[Range],49.400,-1.700,-54.720,-1.080,1,b4w,9.000
Tue Mar 19 22:10:43 2024,0,249,[Range],49.500,-1.400,-58.320,-2.520,1,b4w,24.000
Tue Mar 19 22:13:42 2024,0,252,[Range],49.500,-3.900,-37.800,0.720,1,b4w,7.000
Tue Mar 19 22:13:54 2024,0,254,[Range],48.800,1.800,-100.800,-1.800,0,b4w,4.000
