Tue Mar 19 19:26:55 2024,0,192,[Range],48.800,2.300,-100.080,-0.360,0,b4w,11.000
Tue Mar 19 19:27:04 2024,0,188,[Range],49.600,-1.200,-42.120,-0.720,1,b4w,24.000
Tue Mar 19 19:27:16 2024,0,193,[Range],49.600,-2.400,-48.960,0.000,1,b4w,4.000
Tue Mar 19 19:27:32 2024,0,197,[Range],49.900,-1.100,-58.680,-2.880,1,b4w,76.000
Tue Mar 19 19:27:42 2024,0,194,[Range],49.300,1.100,-48.600,-2.520,0,b4w,27.000
Tue Mar 19 19:28:34 2024,0,198,[Range],49.100,-0.500,-78.120,-1.800,1,b4w,18.000
Tue Mar 19 19:28:47 2024,0,196,[Range],50.000,-4.800,40.680,0.000,1,b4w,1.000
Tue Mar 19 19:30:09 2024,0,201,[Range],49.600,-2.600,-69.480,0.000,1,b4w,8.000
Tue Mar 19 19:30:15 2024,0,200,[Range],49.900,-2.300,-54.720,0.000,1,b4w,1.000
Tue Mar 19 19:31:11 2024,0,199,[Range],49.400,-1.700,-44.640,-1.800,1,b4w,21.000
Tue Mar 19 19:31:26 2024,0,208,[Range],49.200,1.400,-65.520,-2.520,0,b4w,23.000
Tue Mar 19 19:31:29 2024,0,207,[Range],49.700,2.100,-50.400,1.080,0,b4w,4.000
