time,numErr,TrackID,Trigger,X(m),Y(m),Vx(km/h),Vy(km/h),Lane,objType,L(m)
Fri Mar 22 12:15:03 2024,0,177,[Range],69.300,2.600,-124.560,-0.360,0,b4w,5.000
Fri Mar 22 12:15:17 2024,0,178,[Range],69.000,-0.400,-68.400,-1.080,1,b4w,3.000
Fri Mar 22 12:15:30 2024,0,193,[Range],69.500,-2.700,-42.480,0.360,1,b4w,3.000
Fri Mar 22 12:15:40 2024,0,192,[Range],69.400,0.700,-119.880,0.000,0,b4w,6.000
Fri Mar 22 12:15:52 2024,0,197,[Range],68.700,-0.300,-97.560,-1.440,1,b4w,6.000
Fri Mar 22 12:16:05 2024,0,202,[Range],68.800,3.000,-96.120,0.000,0,b4w,5.000
Fri Mar 22 12:16:29 2024,0,185,[Range],69.700,-2.000,-36.000,0.000,1,b4w,17.000
Fri Mar 22 12:16:36 2024,0,201,[Range],69.400,-3.400,-47.160,0.000,1,b4w,0.000
Fri Mar 22 12:17:20 2024,0,215,[Range],69.900,-0.800,-55.080,-1.080,1,b4w,17.000
Fri Mar 22 12:17:34 2024,0,198,[Range],69.100,-0.500,-100.440,0.000,1,b4w,6.000
Fri Mar 22 12:18:16 2024,0,212,[Range],69.500,-4.200,-37.080,0.000,1,b4w,8.000
Fri Mar 22 12:18:34 2024,0,205,[Range],69.300,2.100,-55.080,-2.520,0,b4w,22.000
Fri Mar 22 12:18:41 2024,0,222,[Range],69.800,-3.400,-24.840,0.000,1,b4w,25.000
Fri Mar 22 12:18:58 2024,0,217,[Range],69.900,-1.400,-37.800,0.000,1,b4w,32.000
Fri Mar 22 12:19:02 2024,0,214,[Range],69.500,2.700,-83.880,0.000,0,b4w,5.000
Fri Mar 22 12:19:11 2024,0,229,[Range],69.400,-1.100,-51.480,-3.600,1,b4w,43.000
Fri Mar 22 12:19:32 2024,0,223,[Range],69.200,2.000,-108.000,-0.720,0,b4w,5.000
Fri Mar 22 12:19:55 2024,0,237,[Range],68.700,2.700,-122.760,0.000,0,b4w,4.000
Fri Mar 22 12:20:03 2024,0,219,[Range],69.600,-0.600,-56.160,-1.440,1,b4w,25.000
Fri Mar 22 12:20:25 2024,0,221,[Range],69.700,-0.900,-51.480,-0.360,1,b4w,5.000
Fri Mar 22 12:20:31 2024,0,206,[Range],69.600,1.400,-92.880,-0.720,0,b4w,4.000
Fri Mar 22 12:20:39 2024,0,224,[Range],69.700,-2.200,-43.560,-1.080,1,b4w,17.000
Fri Mar 22 12:21:23 2024,0,236,[Range],69.500,-1.600,-54.360,-1.800,1,b4w,45.000
Fri Mar 22 12:21:29 2024,0,234,[Range],68.400,2.300,-121.320,0.000,0,b4w,4.000
Fri Mar 22 12:21:37 2024,0,230,[Range],69.900,-2.600,-34.200,0.000,1,b4w,41.000
Fri Mar 22 12:21:48 2024,0,245,[Range],69.800,-0.900,-51.840,0.000,1,b4w,5.000
Fri Mar 22 12:22:29 2024,0,251,[Range],69.200,1.900,-146.160,0.000,0,b4w,4.000
Fri Mar 22 12:22:37 2024,0,235,[Range],69.400,-1.700,-65.520,0.000,1,b4w,4.000
Fri Mar 22 12:22:49 2024,0,244,[Range],69.400,-1.100,-65.520,0.000,1,b4w,4.000
Fri Mar 22 12:22:59 2024,0,5,[Range],69.500,-2.900,-50.400,0.000,1,b4w,0.000
Fri Mar 22 12:23:07 2024,0,246,[Range],69.600,-0.400,-84.960,-1.080,1,b4w,5.000
Fri Mar 22 12:23:41 2024,0,6,[Range],69.700,-0.500,-47.520,-1.440,1,b4w,25.000
Fri Mar 22 12:24:07 2024,0,239,[Range],69.700,-0.800,-27.720,0.000,1,b4w,41.000
Fri Mar 22 12:24:51 2024,0,249,[Range],69.200,-0.600,-99.000,0.000,1,b4w,1.000
Fri Mar 22 12:25:21 2024,0,15,[Range],69.500,1.900,-86.760,-0.720,0,b4w,14.000
Fri Mar 22 12:25:27 2024,0,0,[Range],69.500,-0.300,-90.360,-1.080,1,b4w,5.000
Fri Mar 22 12:25:30 2024,0,1,[Range],69.200,2.200,-87.120,-2.160,0,b4w,7.000
Fri Mar 22 12:25:48 2024,0,247,[Range],69.600,-2.000,-61.200,0.000,1,b4w,5.000
Fri Mar 22 12:26:22 2024,0,252,[Range],69.000,2.500,-97.560,0.000,0,b4w,5.000
Fri Mar 22 12:26:48 2024,0,8,[Range],69.700,1.600,-77.400,-2.520,0,b4w,25.000
Fri Mar 22 12:26:51 2024,0,7,[Range],69.600,-2.400,-44.280,0.000,1,b4w,2.000
Fri Mar 22 12:27:18 2024,0,240,[Range],69.800,-1.200,-51.120,-2.160,1,b4w,11.000
Fri Mar 22 12:27:27 2024,0,248,[Range],69.900,-1.800,-40.680,0.720,1,b4w,32.000
Fri Mar 22 12:27:40 2024,0,13,[Range],69.700,2.900,-96.480,-0.360,0,b4w,6.000
Fri Mar 22 12:28:09 2024,0,2,[Range],69.800,-1.100,-28.800,-0.720,1,b4w,19.000
Fri Mar 22 12:28:45 2024,0,254,[Range],69.400,-0.900,-72.720,0.000,1,b4w,4.000
Fri Mar 22 12:28:49 2024,0,21,[Range],69.700,-4.700,-45.000,0.000,1,b4w,1.000
Fri Mar 22 12:29:09 2024,0,18,[Range],69.700,1.900,-83.880,-0.360,0,b4w,6.000
Fri Mar 22 12:30:07 2024,0,26,[Range],69.300,-0.400,-75.960,-1.440,1,b4w,6.000
Fri Mar 22 12:30:33 2024,0,17,[Range],68.500,1.500,-120.960,-0.720,0,b4w,12.000
Fri Mar 22 12:30:52 2024,0,19,[Range],69.500,-1.000,-51.480,-1.080,1,b4w,77.000
Fri Mar 22 12:31:37 2024,0,9,[Range],70.100,-4.600,33.120,0.360,1,b4w,4.000
Fri Mar 22 12:32:08 2024,0,24,[Range],69.200,-0.200,-88.200,-1.440,1,b4w,5.000
Fri Mar 22 12:32:21 2024,0,23,[Range],69.700,-1.500,-45.000,-2.880,1,b4w,11.000
Fri Mar 22 12:33:12 2024,0,37,[Range],69.600,-0.900,-56.160,-1.800,1,b4w,5.000
Fri Mar 22 12:33:28 2024,0,52,[Range],69.900,-0.700,-88.560,0.000,1,b4w,19.000
Fri Mar 22 12:33:38 2024,0,29,[Range],69.300,-0.600,-69.120,-3.600,1,b4w,28.000
Fri Mar 22 12:33:43 2024,0,45,[Range],69.400,2.200,-46.080,-2.160,0,b4w,85.000
Fri Mar 22 12:34:08 2024,0,35,[Range],70.100,-4.400,18.360,0.000,1,b4w,2.000
Fri Mar 22 12:34:44 2024,0,44,[Range],69.400,2.100,-43.200,-1.800,0,b4w,22.000
Fri Mar 22 12:35:03 2024,0,50,[Range],69.800,-0.700,-74.880,0.000,1,b4w,5.000
Fri Mar 22 12:36:02 2024,0,57,[Range],69.700,-3.100,-46.440,-0.720,1,b4w,3.000
Fri Mar 22 12:36:26 2024,0,51,[Range],69.900,-2.700,-56.160,0.000,1,b4w,0.000
Fri Mar 22 12:36:55 2024,0,58,[Range],69.100,2.800,-90.360,-0.720,0,b4w,9.000
Fri Mar 22 12:38:08 2024,0,70,[Range],69.600,-1.200,-42.120,-2.520,1,b4w,16.000
Fri Mar 22 12:38:15 2024,0,62,[Range],69.600,-1.600,-32.760,-1.800,1,b4w,15.000
Fri Mar 22 12:39:11 2024,0,40,[Range],69.900,-1.300,-18.360,-0.360,1,b4w,40.000
Fri Mar 22 12:39:15 2024,0,60,[Range],69.900,-1.800,-18.720,-2.520,1,b4w,71.000
Fri Mar 22 12:41:14 2024,0,82,[Range],69.900,-3.100,-46.440,0.000,1,b4w,1.000
Fri Mar 22 12:41:18 2024,0,78,[Range],69.800,-1.300,-52.920,0.000,1,b4w,4.000
Fri Mar 22 12:41:23 2024,0,54,[Range],68.600,-0.400,-97.920,0.000,1,b4w,3.000
Fri Mar 22 12:42:32 2024,0,49,[Range],69.700,-0.900,-54.720,-1.800,1,b4w,3.000
Fri Mar 22 12:42:48 2024,0,79,[Range],69.900,3.200,-140.040,-0.360,0,b4w,6.000
Fri Mar 22 12:44:06 2024,0,63,[Range],69.000,0.000,-93.600,-2.880,1,b4w,5.000
Fri Mar 22 12:44:29 2024,0,71,[Range],69.600,2.200,-39.960,-1.800,0,b4w,23.000
Fri Mar 22 12:44:39 2024,0,84,[Range],69.000,-0.500,-97.920,0.000,1,b4w,15.000
Fri Mar 22 12:45:02 2024,0,67,[Range],69.700,-0.800,-55.080,-1.800,1,b4w,33.000
Fri Mar 22 12:46:06 2024,0,95,[Range],69.400,2.200,-61.200,-1.800,0,b4w,20.000
Fri Mar 22 12:47:26 2024,0,91,[Range],69.400,-2.200,-64.440,0.000,1,b4w,0.000
Fri Mar 22 12:47:35 2024,0,87,[Range],69.700,-1.100,-51.120,-2.160,1,b4w,30.000
Fri Mar 22 12:48:18 2024,0,76,[Range],68.600,2.500,-99.720,0.000,0,b4w,6.000
Fri Mar 22 12:48:39 2024,0,85,[Range],69.600,-1.700,-52.920,0.000,1,b4w,4.000
Fri Mar 22 12:48:46 2024,0,83,[Range],68.900,2.900,-107.640,0.000,0,b4w,6.000
Fri Mar 22 12:49:13 2024,0,93,[Range],70.100,2.500,30.240,0.000,0,b4w,0.000
Fri Mar 22 12:50:45 2024,0,97,[Range],69.100,2.300,-65.880,-0.360,0,b4w,7.000
Fri Mar 22 12:51:09 2024,0,100,[Range],69.700,-1.000,-57.240,-2.520,1,b4w,70.000
Fri Mar 22 12:52:21 2024,0,98,[Range],69.100,-1.800,-61.920,-0.360,1,b4w,5.000
Fri Mar 22 12:53:46 2024,0,118,[Range],69.900,-2.000,-52.200,-1.800,1,b4w,4.000
Fri Mar 22 12:54:00 2024,0,121,[Range],69.400,2.300,-64.800,-2.880,0,b4w,18.000
Fri Mar 22 12:54:22 2024,0,115,[Range],69.500,-0.300,-51.480,-0.360,1,b4w,20.000
Fri Mar 22 12:55:11 2024,0,116,[Range],69.900,2.500,-101.160,-1.080,0,b4w,10.000
Fri Mar 22 12:56:02 2024,0,110,[Range],69.800,-1.000,-40.680,-0.360,1,b4w,17.000
Fri Mar 22 12:56:10 2024,0,112,[Range],69.800,-0.700,-50.760,-1.080,1,b4w,45.000
Fri Mar 22 12:56:16 2024,0,109,[Range],69.900,0.400,-39.960,0.720,1,b4w,26.000
Fri Mar 22 12:56:47 2024,0,92,[Range],68.900,-0.300,-79.560,-0.720,1,b4w,23.000
Fri Mar 22 12:56:55 2024,0,107,[Range],69.200,0.100,-78.120,-1.800,1,b4w,13.000
Fri Mar 22 12:57:10 2024,0,127,[Range],69.200,1.700,-107.280,-1.080,0,b4w,5.000
Fri Mar 22 12:57:22 2024,0,119,[Range],69.000,-0.300,-89.280,-0.720,1,b4w,21.000
Fri Mar 22 12:57:59 2024,0,123,[Range],69.500,1.500,-43.560,-3.600,0,b4w,24.000
Fri Mar 22 12:58:10 2024,0,135,[Range],69.800,-0.500,-78.480,0.000,1,b4w,6.000
Fri Mar 22 12:58:52 2024,0,124,[Range],69.400,2.500,-110.160,-0.360,0,b4w,5.000
Fri Mar 22 12:59:00 2024,0,140,[Range],69.400,2.600,-79.200,-0.720,0,b4w,23.000
Fri Mar 22 12:59:47 2024,0,113,[Range],69.800,-0.200,-31.320,0.000,1,b4w,27.000
Fri Mar 22 12:59:53 2024,0,130,[Range],69.800,2.300,-72.000,-0.720,0,b4w,11.000
Fri Mar 22 12:59:59 2024,0,148,[Range],69.600,-2.500,-45.000,0.000,1,b4w,0.000
Fri Mar 22 13:00:35 2024,0,150,[Range],69.300,2.100,-76.320,-1.080,0,b4w,7.000
Fri Mar 22 13:00:38 2024,0,132,[Range],69.700,-0.800,-63.720,-2.160,1,b4w,47.000
Fri Mar 22 13:01:22 2024,0,137,[Range],69.500,-0.200,-78.840,-0.720,1,b4w,5.000
Fri Mar 22 13:01:29 2024,0,133,[Range],69.200,2.800,-77.400,0.000,0,b4w,4.000
Fri Mar 22 13:02:03 2024,0,128,[Range],69.000,-0.900,-98.280,-0.360,1,b4w,9.000
Fri Mar 22 13:02:07 2024,0,153,[Range],69.300,2.200,-50.040,-2.520,0,b4w,20.000
Fri Mar 22 13:02:40 2024,0,162,[Range],69.400,2.200,-87.120,-0.720,0,b4w,5.000
Fri Mar 22 13:02:43 2024,0,156,[Range],69.100,-1.500,-70.200,-3.240,1,b4w,25.000
Fri Mar 22 13:04:03 2024,0,141,[Range],69.200,0.100,-70.920,-2.160,1,b4w,24.000
Fri Mar 22 13:04:14 2024,0,164,[Range],69.500,2.400,-54.000,-2.160,0,b4w,32.000
Fri Mar 22 13:04:50 2024,0,173,[Range],69.700,-0.300,-92.880,0.000,1,b4w,4.000
Fri Mar 22 13:06:10 2024,0,169,[Range],69.000,2.400,-73.080,-2.160,0,b4w,24.000
Fri Mar 22 13:06:19 2024,0,166,[Range],69.800,-2.400,-62.640,0.000,1,b4w,2.000
Fri Mar 22 13:06:23 2024,0,160,[Range],69.400,-1.100,-48.240,-3.240,1,b4w,24.000
Fri Mar 22 13:06:31 2024,0,168,[Range],69.800,0.100,-96.120,0.000,1,b4w,5.000
Fri Mar 22 13:07:07 2024,0,161,[Range],69.600,2.500,-68.760,-2.520,0,b4w,19.000
Fri Mar 22 13:07:27 2024,0,158,[Range],69.300,2.800,-93.960,0.000,0,b4w,7.000
Fri Mar 22 13:07:35 2024,0,182,[Range],69.100,-0.200,-104.760,-0.720,1,b4w,6.000
Fri Mar 22 13:09:24 2024,0,188,[Range],69.400,-1.300,-41.760,1.080,1,b4w,54.000
Fri Mar 22 13:09:37 2024,0,172,[Range],69.900,-0.300,-71.640,-0.720,1,b4w,1.000
Fri Mar 22 13:09:48 2024,0,175,[Range],69.800,-0.900,-57.600,-3.240,1,b4w,31.000
Fri Mar 22 13:10:56 2024,0,186,[Range],69.800,-1.400,-48.960,-1.800,1,b4w,16.000
Fri Mar 22 13:11:56 2024,0,194,[Range],69.400,-0.800,-44.640,-1.440,1,b4w,23.000
Fri Mar 22 13:12:13 2024,0,180,[Range],69.900,-0.900,-32.760,-0.360,1,b4w,29.000
Fri Mar 22 13:13:01 2024,0,193,[Range],69.100,1.900,-129.240,0.000,0,b4w,19.000
Fri Mar 22 13:13:26 2024,0,190,[Range],68.800,3.200,-98.640,0.000,0,b4w,6.000
Fri Mar 22 13:13:38 2024,0,197,[Range],68.900,2.500,-97.200,0.000,0,b4w,7.000
Fri Mar 22 13:14:06 2024,0,202,[Range],69.200,-0.400,-77.760,0.000,1,b4w,3.000
Fri Mar 22 13:14:41 2024,0,185,[Range],69.500,-0.800,-44.640,-1.800,1,b4w,23.000
Fri Mar 22 13:14:43 2024,0,201,[Range],69.700,2.000,-77.760,0.000,0,b4w,7.000
Fri Mar 22 13:15:19 2024,0,212,[Range],69.600,-1.700,-48.240,0.000,1,b4w,1.000
Fri Mar 22 13:15:23 2024,0,198,[Range],69.800,-3.400,-19.800,0.720,1,b4w,39.000
Fri Mar 22 13:16:04 2024,0,204,[Range],69.900,-0.500,-70.560,0.000,1,b4w,4.000
Fri Mar 22 13:16:09 2024,0,191,[Range],69.500,-1.200,-52.200,-0.720,1,b4w,4.000
Fri Mar 22 13:17:04 2024,0,222,[Range],69.700,-0.500,-54.360,-1.080,1,b4w,42.000
Fri Mar 22 13:17:20 2024,0,213,[Range],69.500,-0.600,-53.280,-0.720,1,b4w,29.000
Fri Mar 22 13:17:27 2024,0,229,[Range],69.200,2.600,-78.480,0.000,0,b4w,9.000
Fri Mar 22 13:17:34 2024,0,226,[Range],69.700,-0.600,-98.280,0.000,1,b4w,4.000
Fri Mar 22 13:19:23 2024,0,211,[Range],69.500,0.800,-62.280,-1.080,0,b4w,5.000
Fri Mar 22 13:20:24 2024,0,216,[Range],69.800,-0.600,-58.320,-0.360,1,b4w,19.000
Fri Mar 22 13:21:02 2024,0,219,[Range],69.200,-0.400,-129.240,0.000,1,b4w,5.000
Fri Mar 22 13:21:23 2024,0,232,[Range],69.500,-0.900,-37.800,-0.360,1,b4w,24.000
Fri Mar 22 13:21:26 2024,0,221,[Range],69.900,2.000,-68.040,-1.080,0,b4w,7.000
Fri Mar 22 13:21:42 2024,0,231,[Range],69.200,1.900,-56.160,-2.160,0,b4w,17.000
Fri Mar 22 13:22:34 2024,0,224,[Range],70.000,-4.800,37.080,0.000,1,b4w,0.000
Fri Mar 22 13:23:08 2024,0,225,[Range],69.800,-1.500,-65.880,-0.720,1,b4w,5.000
Fri Mar 22 13:23:17 2024,0,230,[Range],69.600,-1.200,-73.440,0.000,1,b4w,6.000
Fri Mar 22 13:24:04 2024,0,245,[Range],69.800,-1.400,-47.880,-0.720,1,b4w,12.000
Fri Mar 22 13:24:12 2024,0,242,[Range],69.500,0.200,-76.680,0.000,1,b4w,4.000
Fri Mar 22 13:24:28 2024,0,5,[Range],69.600,3.200,-85.680,0.000,0,b4w,9.000
Fri Mar 22 13:24:44 2024,0,3,[Range],69.600,-1.200,-43.920,-2.160,1,b4w,23.000
Fri Mar 22 13:24:47 2024,0,246,[Range],69.300,-0.500,-50.760,0.000,1,b4w,0.000
Fri Mar 22 13:24:55 2024,0,239,[Range],69.700,-0.600,-64.800,-1.080,1,b4w,34.000
Fri Mar 22 13:24:59 2024,0,253,[Range],68.900,-1.300,-81.360,-2.880,1,b4w,8.000
Fri Mar 22 13:25:10 2024,0,252,[Range],69.300,-1.100,-69.120,-2.160,1,b4w,11.000
Fri Mar 22 13:25:26 2024,0,7,[Range],69.400,1.700,-58.320,-3.240,0,b4w,19.000
Fri Mar 22 13:25:35 2024,0,240,[Range],69.500,-0.400,-72.720,-4.320,1,b4w,24.000
Fri Mar 22 13:26:00 2024,0,248,[Range],69.700,1.100,-64.800,-4.320,0,b4w,16.000
Fri Mar 22 13:26:48 2024,0,13,[Range],69.800,-4.100,-37.080,-1.080,1,b4w,61.000
Fri Mar 22 13:27:07 2024,0,22,[Range],68.800,2.300,-101.160,0.000,0,b4w,8.000
Fri Mar 22 13:27:11 2024,0,12,[Range],68.500,0.600,-121.680,-0.720,0,b4w,7.000
Fri Mar 22 13:27:20 2024,0,21,[Range],69.900,-4.800,-40.680,0.000,1,b4w,0.000
Fri Mar 22 13:27:32 2024,0,14,[Range],69.900,-0.600,-69.480,-3.240,1,b4w,4.000
Fri Mar 22 13:28:07 2024,0,20,[Range],69.600,-1.200,-82.080,0.000,1,b4w,6.000
Fri Mar 22 13:28:13 2024,0,26,[Range],69.900,-2.900,-53.640,0.000,1,b4w,2.000
Fri Mar 22 13:28:23 2024,0,31,[Range],69.800,-0.400,-48.600,-1.080,1,b4w,41.000
Fri Mar 22 13:28:26 2024,0,17,[Range],69.700,0.800,-57.960,-0.360,0,b4w,21.000
Fri Mar 22 13:29:48 2024,0,23,[Range],69.500,2.300,-64.440,-1.800,0,b4w,14.000
Fri Mar 22 13:29:52 2024,0,32,[Range],68.500,-1.700,-111.600,0.000,1,b4w,6.000
Fri Mar 22 13:30:36 2024,0,30,[Range],69.800,-1.400,-41.400,-2.160,1,b4w,53.000
Fri Mar 22 13:30:43 2024,0,52,[Range],68.900,3.000,-93.600,-0.360,0,b4w,22.000
Fri Mar 22 13:30:55 2024,0,29,[Range],69.300,2.900,-65.160,0.000,0,b4w,20.000
Fri Mar 22 13:31:06 2024,0,27,[Range],69.500,-2.800,-36.720,0.000,1,b4w,19.000
Fri Mar 22 13:31:48 2024,0,33,[Range],69.300,1.300,-101.160,0.000,0,b4w,5.000
Fri Mar 22 13:32:22 2024,0,41,[Range],69.500,-0.700,-72.000,0.000,1,b4w,4.000
Fri Mar 22 13:32:30 2024,0,44,[Range],69.800,2.200,-41.040,-2.160,0,b4w,20.000
Fri Mar 22 13:32:39 2024,0,66,[Range],69.800,-1.600,-28.080,-0.360,1,b4w,59.000
Fri Mar 22 13:35:06 2024,0,57,[Range],69.600,2.300,-93.960,-1.800,0,b4w,4.000
Fri Mar 22 13:35:20 2024,0,34,[Range],69.600,-1.300,-32.760,0.000,1,b4w,48.000
Fri Mar 22 13:35:39 2024,0,51,[Range],69.100,2.600,-87.120,-0.720,0,b4w,34.000
Fri Mar 22 13:35:45 2024,0,61,[Range],69.500,-0.600,-41.400,-1.440,1,b4w,23.000
Fri Mar 22 13:36:08 2024,0,58,[Range],69.500,-1.600,-52.920,-2.880,1,b4w,19.000
Fri Mar 22 13:37:11 2024,0,69,[Range],68.800,2.600,-124.560,-0.360,0,b4w,6.000
Fri Mar 22 13:37:41 2024,0,56,[Range],69.400,-0.900,-76.320,-0.720,1,b4w,6.000
Fri Mar 22 13:39:01 2024,0,48,[Range],69.900,-1.000,-47.880,-1.080,1,b4w,14.000
Fri Mar 22 13:39:33 2024,0,59,[Range],69.400,-4.400,-45.720,-3.240,1,b4w,3.000
Fri Mar 22 13:40:54 2024,0,64,[Range],69.900,2.600,-56.520,-1.800,0,b4w,25.000
Fri Mar 22 13:42:20 2024,0,81,[Range],69.900,2.900,-64.080,-1.440,0,b4w,25.000
Fri Mar 22 13:42:45 2024,0,54,[Range],69.200,-1.300,-56.520,0.360,1,b4w,7.000
Fri Mar 22 13:42:57 2024,0,78,[Range],69.100,2.200,-112.680,-1.440,0,b4w,6.000
