time,numErr,TrackID,Trigger,X(m),Y(m),Vx(km/h),Vy(km/h),Lane,objType,L(m)
Wed Apr  3 11:27:08 2024,0,58,[Range],39.900,-4.600,-38.520,0.000,1,b4w,1.000
Wed Apr  3 11:27:44 2024,0,65,[Range],59.500,-3.100,-33.480,0.720,1,b4w,4.000
Wed Apr  3 11:27:46 2024,0,65,[Range],39.900,-2.100,-36.000,1.440,1,b4w,8.000
Wed Apr  3 11:28:23 2024,0,76,[Range],59.400,-1.400,-91.440,-1.440,1,b4w,5.000
Wed Apr  3 11:28:24 2024,0,76,[Range],39.100,-1.900,-91.080,-2.160,1,b4w,7.000
Wed Apr  3 11:28:27 2024,0,60,[Range],59.800,-1.200,-69.480,-3.600,1,b4w,6.000
Wed Apr  3 11:28:28 2024,0,60,[Range],39.600,-1.700,-69.840,-2.160,1,b4w,8.000
Wed Apr  3 11:28:31 2024,0,64,[Range],59.500,1.500,-67.680,-5.400,0,b4w,73.000
Wed Apr  3 11:28:32 2024,0,64,[Range],39.900,1.400,-67.320,-1.080,0,b4w,69.000
Wed Apr  3 11:28:46 2024,0,84,[Range],59.600,-1.000,-54.000,-2.880,1,b4w,20.000
Wed Apr  3 11:28:47 2024,0,84,[Range],39.300,-1.300,-54.000,-0.720,1,b4w,21.000
Wed Apr  3 11:28:49 2024,0,89,[Range],39.800,-3.300,-53.280,0.720,1,b4w,3.000
Wed Apr  3 11:29:23 2024,0,68,[Range],59.200,-1.400,-65.160,-1.440,1,b4w,63.000
Wed Apr  3 11:29:24 2024,0,68,[Range],39.500,-1.900,-65.160,-1.800,1,b4w,62.000
Wed Apr  3 11:29:38 2024,0,61,[Range],59.400,1.800,-121.680,0.000,0,b4w,4.000
Wed Apr  3 11:29:39 2024,0,61,[Range],39.200,1.600,-121.680,0.000,0,b4w,5.000
Wed Apr  3 11:31:15 2024,0,56,[Range],58.900,1.000,-87.840,-1.440,0,b4w,26.000
Wed Apr  3 11:31:15 2024,0,56,[Range],39.700,0.900,-87.480,-0.360,0,b4w,29.000
Wed Apr  3 11:31:23 2024,0,82,[Range],59.300,1.900,-106.560,-1.080,0,b4w,7.000
Wed Apr  3 11:31:24 2024,0,82,[Range],38.600,1.300,-106.560,-2.160,0,b4w,7.000
Wed Apr  3 11:32:11 2024,0,83,[Range],58.800,-0.300,-108.720,0.000,1,b4w,5.000
Wed Apr  3 11:32:11 2024,0,83,[Range],39.200,-1.200,-108.360,-1.080,1,b4w,6.000
Wed Apr  3 11:32:24 2024,0,90,[Range],59.400,1.500,-47.160,-2.160,0,b4w,17.000
Wed Apr  3 11:32:25 2024,0,90,[Range],39.900,1.100,-47.160,-1.080,0,b4w,36.000
Wed Apr  3 11:33:35 2024,0,117,[Range],59.600,-1.100,-46.440,-1.440,1,b4w,30.000
Wed Apr  3 11:33:36 2024,0,117,[Range],39.900,-1.500,-46.080,-1.080,1,b4w,29.000
Wed Apr  3 11:34:00 2024,0,106,[Range],59.400,1.400,-57.240,-3.600,0,b4w,69.000
Wed Apr  3 11:34:01 2024,0,106,[Range],39.800,1.300,-57.600,0.000,0,b4w,75.000
Wed Apr  3 11:34:02 2024,0,78,[Range],39.600,1.100,-57.960,0.000,0,b4w,7.000
Wed Apr  3 11:34:21 2024,0,87,[Range],58.900,-0.500,-128.520,-0.360,1,b4w,4.000
Wed Apr  3 11:34:22 2024,0,87,[Range],39.400,-0.900,-127.800,-0.720,1,b4w,4.000
Wed Apr  3 11:34:24 2024,0,88,[Range],59.800,2.200,-83.160,-1.080,0,b4w,27.000
Wed Apr  3 11:34:25 2024,0,88,[Range],39.100,1.400,-82.800,-2.880,0,b4w,19.000
Wed Apr  3 11:34:45 2024,0,72,[Range],59.700,-1.000,-58.320,-1.440,1,b4w,29.000
Wed Apr  3 11:34:46 2024,0,95,[Range],59.100,-1.100,-59.760,0.000,1,b4w,0.000
Wed Apr  3 11:34:46 2024,0,72,[Range],39.400,-1.400,-58.320,-1.080,1,b4w,61.000
Wed Apr  3 11:34:47 2024,0,96,[Range],39.200,-1.100,-59.760,0.000,1,b4w,1.000
Wed Apr  3 11:34:54 2024,0,91,[Range],59.400,-0.900,-77.400,0.000,1,b4w,5.000
Wed Apr  3 11:34:55 2024,0,91,[Range],39.200,-1.400,-77.040,0.000,1,b4w,8.000
Wed Apr  3 11:35:25 2024,0,79,[Range],59.600,-3.900,-53.640,0.000,1,b4w,6.000
Wed Apr  3 11:35:26 2024,0,79,[Range],39.700,-3.900,-53.280,0.000,1,b4w,6.000
Wed Apr  3 11:35:35 2024,0,100,[Range],59.600,2.300,-92.520,-1.080,0,b4w,4.000
Wed Apr  3 11:35:36 2024,0,100,[Range],39.300,1.800,-91.800,-1.800,0,b4w,6.000
Wed Apr  3 11:35:53 2024,0,97,[Range],59.500,2.000,-82.440,-0.720,0,b4w,12.000
Wed Apr  3 11:35:53 2024,0,97,[Range],39.100,1.100,-82.080,-3.240,0,b4w,33.000
Wed Apr  3 11:35:55 2024,0,101,[Range],39.500,-3.900,-43.200,0.000,1,b4w,3.000
Wed Apr  3 11:36:17 2024,0,112,[Range],59.600,-1.200,-62.640,0.000,1,b4w,3.000
Wed Apr  3 11:36:18 2024,0,112,[Range],39.700,-2.100,-62.280,-2.160,1,b4w,18.000
Wed Apr  3 11:36:38 2024,0,126,[Range],59.700,-0.700,-75.240,-1.800,1,b4w,6.000
Wed Apr  3 11:36:39 2024,0,126,[Range],39.000,-1.300,-74.520,-2.160,1,b4w,5.000
Wed Apr  3 11:37:14 2024,0,73,[Range],59.400,-0.900,-118.080,-1.080,1,b4w,4.000
Wed Apr  3 11:37:15 2024,0,73,[Range],39.800,-1.400,-118.080,-1.800,1,b4w,4.000
Wed Apr  3 11:39:00 2024,0,119,[Range],59.400,0.100,-96.120,-1.800,1,b4w,5.000
Wed Apr  3 11:39:01 2024,0,119,[Range],39.500,-0.200,-96.120,-2.160,1,b4w,6.000
Wed Apr  3 11:39:32 2024,0,92,[Range],59.400,1.100,-47.160,-2.520,0,b4w,61.000
Wed Apr  3 11:39:33 2024,0,92,[Range],39.400,0.900,-46.800,0.000,0,b4w,64.000
Wed Apr  3 11:39:55 2024,0,109,[Range],59.400,-1.700,-73.440,-3.960,1,b4w,45.000
Wed Apr  3 11:39:56 2024,0,109,[Range],39.000,-2.000,-73.440,-2.160,1,b4w,45.000
Wed Apr  3 11:40:20 2024,0,120,[Range],59.200,-1.300,-74.880,-1.440,1,b4w,5.000
Wed Apr  3 11:40:21 2024,0,120,[Range],39.600,-2.100,-74.880,-2.520,1,b4w,5.000
Wed Apr  3 11:40:35 2024,0,94,[Range],59.700,-1.000,-81.360,0.000,1,b4w,4.000
Wed Apr  3 11:40:36 2024,0,94,[Range],39.400,-1.500,-81.000,-1.080,1,b4w,9.000
Wed Apr  3 11:40:39 2024,0,141,[Range],59.300,2.400,-55.440,-1.440,0,b4w,3.000
Wed Apr  3 11:40:41 2024,0,141,[Range],39.400,1.500,-55.080,-2.880,0,b4w,4.000
Wed Apr  3 11:41:11 2024,0,113,[Range],59.000,-0.700,-78.480,-0.360,1,b4w,6.000
Wed Apr  3 11:41:12 2024,0,113,[Range],39.500,-1.300,-78.120,-1.800,1,b4w,8.000
Wed Apr  3 11:41:32 2024,0,108,[Range],59.600,1.800,-106.200,-1.440,0,b4w,5.000
Wed Apr  3 11:41:33 2024,0,108,[Range],39.000,1.100,-106.200,-3.240,0,b4w,29.000
Wed Apr  3 11:41:45 2024,0,130,[Range],58.700,2.000,-101.160,-1.800,0,b4w,5.000
Wed Apr  3 11:41:46 2024,0,130,[Range],39.300,0.900,-99.360,-4.320,0,b4w,9.000
Wed Apr  3 11:41:49 2024,0,137,[Range],39.700,-4.900,-38.880,0.000,1,b4w,1.000
Wed Apr  3 11:42:50 2024,0,121,[Range],59.800,-4.200,-52.920,0.000,1,b4w,2.000
Wed Apr  3 11:42:51 2024,0,121,[Range],39.900,-4.500,-54.000,0.000,1,b4w,4.000
Wed Apr  3 11:42:53 2024,0,118,[Range],59.500,-4.300,-50.400,0.000,1,b4w,1.000
Wed Apr  3 11:42:54 2024,0,118,[Range],39.400,-4.500,-50.040,0.000,1,b4w,7.000
Wed Apr  3 11:43:12 2024,0,138,[Range],58.900,0.600,-99.000,-1.080,0,b4w,5.000
Wed Apr  3 11:43:12 2024,0,138,[Range],39.700,-0.100,-99.000,-2.880,1,b4w,6.000
Wed Apr  3 11:43:22 2024,0,110,[Range],39.500,-2.700,-39.240,0.000,1,b4w,6.000
Wed Apr  3 11:43:32 2024,0,111,[Range],58.500,0.600,-122.040,0.000,0,b4w,5.000
Wed Apr  3 11:43:33 2024,0,111,[Range],39.900,0.500,-122.760,0.000,0,b4w,6.000
Wed Apr  3 11:44:15 2024,0,136,[Range],59.500,-0.900,-80.640,-3.600,1,b4w,21.000
Wed Apr  3 11:44:16 2024,0,136,[Range],39.700,-1.400,-80.280,-2.520,1,b4w,48.000
Wed Apr  3 11:44:42 2024,0,123,[Range],39.700,-3.800,-44.280,0.000,1,b4w,7.000
Wed Apr  3 11:44:47 2024,0,125,[Range],59.300,1.900,-66.240,-2.520,0,b4w,17.000
Wed Apr  3 11:44:48 2024,0,125,[Range],39.100,1.000,-66.240,-2.880,0,b4w,17.000
Wed Apr  3 11:44:48 2024,0,132,[Range],59.300,1.900,-57.600,-2.160,0,b4w,22.000
Wed Apr  3 11:44:50 2024,0,132,[Range],39.500,0.800,-57.240,-2.880,0,b4w,26.000
Wed Apr  3 11:45:31 2024,0,128,[Range],59.000,2.100,-105.480,-1.440,0,b4w,7.000
Wed Apr  3 11:45:31 2024,0,128,[Range],38.600,1.300,-104.760,-3.600,0,b4w,5.000
Wed Apr  3 11:45:37 2024,0,131,[Range],59.500,-1.300,-36.360,-1.440,1,b4w,47.000
Wed Apr  3 11:45:39 2024,0,131,[Range],39.900,-1.700,-35.280,-0.360,1,b4w,45.000
Wed Apr  3 11:45:40 2024,0,139,[Range],59.200,2.000,-108.360,-1.800,0,b4w,5.000
Wed Apr  3 11:45:41 2024,0,139,[Range],39.600,1.400,-109.080,-3.240,0,b4w,7.000
Wed Apr  3 11:45:43 2024,0,159,[Range],58.400,1.600,-114.840,-3.600,0,b4w,7.000
Wed Apr  3 11:45:43 2024,0,159,[Range],39.400,0.700,-114.480,-4.680,0,b4w,6.000
Wed Apr  3 11:45:54 2024,0,129,[Range],59.600,-0.900,-52.200,0.000,1,b4w,14.000
Wed Apr  3 11:45:55 2024,0,129,[Range],39.900,-1.300,-54.000,-0.360,1,b4w,32.000
Wed Apr  3 11:46:02 2024,0,143,[Range],59.600,-3.100,-44.640,0.000,1,b4w,5.000
Wed Apr  3 11:46:03 2024,0,143,[Range],39.700,-3.800,-44.640,-1.440,1,b4w,1.000
Wed Apr  3 11:46:27 2024,0,174,[Range],59.500,-2.100,-50.760,-1.080,1,b4w,5.000
Wed Apr  3 11:46:29 2024,0,174,[Range],39.500,-2.000,-52.920,0.000,1,b4w,6.000
Wed Apr  3 11:46:34 2024,0,146,[Range],59.600,-1.000,-66.240,-1.440,1,b4w,4.000
Wed Apr  3 11:46:35 2024,0,146,[Range],39.300,-1.700,-66.960,-2.160,1,b4w,38.000
Wed Apr  3 11:46:39 2024,0,140,[Range],59.500,-4.500,-48.600,-1.080,1,b4w,5.000
Wed Apr  3 11:46:40 2024,0,140,[Range],39.600,-3.900,-50.400,1.440,1,b4w,8.000
Wed Apr  3 11:46:48 2024,0,149,[Range],58.800,-0.900,-102.960,-1.800,1,b4w,5.000
Wed Apr  3 11:46:49 2024,0,149,[Range],38.800,-1.300,-102.600,-1.800,1,b4w,7.000
Wed Apr  3 11:46:59 2024,0,158,[Range],59.800,1.300,-31.680,0.360,0,b4w,101.000
Wed Apr  3 11:47:02 2024,0,158,[Range],39.700,1.200,-32.040,-0.360,0,b4w,104.000
Wed Apr  3 11:47:15 2024,0,144,[Range],59.300,-0.800,-78.840,-1.080,1,b4w,5.000
Wed Apr  3 11:47:16 2024,0,144,[Range],39.700,-1.500,-78.840,-2.160,1,b4w,6.000
Wed Apr  3 11:47:48 2024,0,145,[Range],39.800,-3.000,-48.960,0.000,1,b4w,6.000
Wed Apr  3 11:47:57 2024,0,157,[Range],59.700,-4.400,-47.160,-1.440,1,b4w,37.000
Wed Apr  3 11:47:59 2024,0,157,[Range],39.500,-3.900,-47.880,1.440,1,b4w,24.000
Wed Apr  3 11:48:07 2024,0,151,[Range],59.800,-2.600,-60.840,0.000,1,b4w,2.000
Wed Apr  3 11:48:08 2024,0,151,[Range],39.800,-3.000,-60.480,0.000,1,b4w,7.000
Wed Apr  3 11:48:24 2024,0,154,[Range],59.800,2.100,-103.680,0.000,0,b4w,4.000
Wed Apr  3 11:48:25 2024,0,154,[Range],39.800,1.300,-103.320,-1.800,0,b4w,6.000
Wed Apr  3 11:48:39 2024,0,171,[Range],59.800,-2.100,-53.280,0.000,1,b4w,0.000
Wed Apr  3 11:48:40 2024,0,171,[Range],39.300,-2.600,-50.400,0.000,1,b4w,3.000
Wed Apr  3 11:48:56 2024,0,150,[Range],59.600,-0.300,-107.640,0.000,1,b4w,5.000
Wed Apr  3 11:48:57 2024,0,150,[Range],38.800,-0.900,-107.280,-1.080,1,b4w,4.000
Wed Apr  3 11:49:07 2024,0,176,[Range],58.600,2.500,-120.960,0.000,0,b4w,3.000
Wed Apr  3 11:49:08 2024,0,176,[Range],38.500,2.100,-120.600,-1.440,0,b4w,5.000
Wed Apr  3 11:49:12 2024,0,153,[Range],59.200,-1.700,-57.240,0.000,1,b4w,5.000
Wed Apr  3 11:49:13 2024,0,153,[Range],39.900,-2.200,-59.400,-0.720,1,b4w,6.000
Wed Apr  3 11:49:16 2024,0,162,[Range],59.800,1.500,-100.080,-1.800,0,b4w,6.000
Wed Apr  3 11:49:17 2024,0,162,[Range],39.000,0.800,-99.360,-3.600,0,b4w,5.000
Wed Apr  3 11:49:23 2024,0,160,[Range],39.500,-2.800,-55.080,0.000,1,b4w,7.000
Wed Apr  3 11:49:28 2024,0,170,[Range],59.500,-1.000,-68.040,-2.160,1,b4w,5.000
Wed Apr  3 11:49:29 2024,0,170,[Range],39.800,-1.500,-68.040,-2.160,1,b4w,4.000
Wed Apr  3 11:49:30 2024,0,184,[Range],59.900,1.500,-49.680,-2.880,0,b4w,21.000
Wed Apr  3 11:49:31 2024,0,184,[Range],39.800,1.000,-49.680,-1.080,0,b4w,22.000
Wed Apr  3 11:50:35 2024,0,181,[Range],59.000,1.600,-84.240,-1.440,0,b4w,32.000
Wed Apr  3 11:50:36 2024,0,181,[Range],39.300,1.000,-83.880,-2.160,0,b4w,31.000
Wed Apr  3 11:50:54 2024,0,182,[Range],59.900,-0.400,-102.600,-0.360,1,b4w,7.000
Wed Apr  3 11:50:54 2024,0,182,[Range],38.600,-1.000,-102.600,-1.440,1,b4w,9.000
Wed Apr  3 11:51:13 2024,0,172,[Range],59.700,-3.400,-34.920,0.000,1,b4w,23.000
Wed Apr  3 11:51:15 2024,0,161,[Range],59.700,-0.800,-59.040,0.000,1,b4w,0.000
Wed Apr  3 11:51:15 2024,0,172,[Range],39.800,-2.700,-33.840,1.080,1,b4w,19.000
Wed Apr  3 11:51:16 2024,0,161,[Range],39.300,-0.900,-58.680,0.000,1,b4w,2.000
Wed Apr  3 11:51:35 2024,0,200,[Range],59.600,2.000,-74.880,-3.240,0,b4w,9.000
Wed Apr  3 11:51:36 2024,0,200,[Range],38.900,1.700,-74.520,-1.800,0,b4w,10.000
Wed Apr  3 11:51:38 2024,0,199,[Range],59.900,-1.100,-74.160,-2.520,1,b4w,5.000
Wed Apr  3 11:51:39 2024,0,199,[Range],39.500,-1.600,-74.160,-2.160,1,b4w,4.000
Wed Apr  3 11:51:51 2024,0,173,[Range],59.700,-0.700,-81.360,-2.160,1,b4w,3.000
Wed Apr  3 11:51:52 2024,0,173,[Range],39.500,-1.800,-81.000,-3.960,1,b4w,4.000
Wed Apr  3 11:52:19 2024,0,179,[Range],59.500,-3.900,-48.600,0.000,1,b4w,2.000
Wed Apr  3 11:52:21 2024,0,179,[Range],39.900,-4.000,-48.960,0.000,1,b4w,5.000
Wed Apr  3 11:52:36 2024,0,164,[Range],59.800,-1.300,-54.720,-2.880,1,b4w,56.000
Wed Apr  3 11:52:37 2024,0,164,[Range],39.600,-1.400,-55.080,-0.360,1,b4w,73.000
Wed Apr  3 11:53:19 2024,0,185,[Range],59.900,-2.900,-61.560,-1.800,1,b4w,7.000
Wed Apr  3 11:53:21 2024,0,185,[Range],39.700,-2.900,-65.520,-0.720,1,b4w,9.000
Wed Apr  3 11:53:46 2024,0,166,[Range],59.300,-1.800,-75.240,-2.880,1,b4w,6.000
Wed Apr  3 11:53:47 2024,0,166,[Range],39.600,-2.700,-75.240,-3.600,1,b4w,7.000
Wed Apr  3 11:53:55 2024,0,180,[Range],39.600,-2.400,-52.200,0.000,1,b4w,11.000
Wed Apr  3 11:54:01 2024,0,186,[Range],59.600,-4.600,-45.360,-0.360,1,b4w,7.000
Wed Apr  3 11:54:03 2024,0,186,[Range],39.400,-4.600,-45.720,0.000,1,b4w,7.000
Wed Apr  3 11:54:12 2024,0,193,[Range],58.900,2.500,-87.120,-0.360,0,b4w,4.000
Wed Apr  3 11:54:13 2024,0,193,[Range],39.600,1.800,-87.120,-1.800,0,b4w,5.000
Wed Apr  3 11:54:35 2024,0,192,[Range],59.800,-1.300,-80.280,0.000,1,b4w,7.000
Wed Apr  3 11:54:36 2024,0,192,[Range],39.900,-2.000,-79.920,-2.160,1,b4w,8.000
Wed Apr  3 11:54:39 2024,0,205,[Range],58.600,2.500,-95.760,-0.360,0,b4w,6.000
Wed Apr  3 11:54:39 2024,0,205,[Range],38.800,1.400,-95.040,-3.240,0,b4w,7.000
Wed Apr  3 11:54:43 2024,0,178,[Range],59.300,-0.300,-75.600,-2.520,1,b4w,14.000
Wed Apr  3 11:54:44 2024,0,178,[Range],39.500,-1.200,-75.960,-3.240,1,b4w,58.000
Wed Apr  3 11:54:50 2024,0,183,[Range],59.400,-1.500,-43.200,-2.160,1,b4w,22.000
Wed Apr  3 11:54:50 2024,0,197,[Range],59.900,-2.500,-44.640,0.000,1,b4w,3.000
Wed Apr  3 11:54:51 2024,0,183,[Range],39.700,-1.900,-47.160,-1.440,1,b4w,76.000
Wed Apr  3 11:54:52 2024,0,197,[Range],39.800,-2.900,-45.720,0.000,1,b4w,80.000
Wed Apr  3 11:54:52 2024,0,177,[Range],39.800,-2.900,-45.720,0.000,1,b4w,1.000
Wed Apr  3 11:56:11 2024,0,191,[Range],59.000,0.200,-104.040,0.000,1,b4w,7.000
Wed Apr  3 11:56:12 2024,0,191,[Range],38.900,-0.500,-103.680,-1.440,1,b4w,8.000
Wed Apr  3 11:56:20 2024,0,194,[Range],59.700,-4.800,-30.960,0.000,1,b4w,2.000
Wed Apr  3 11:56:22 2024,0,194,[Range],39.700,-4.600,-31.680,0.000,1,b4w,8.000
Wed Apr  3 11:56:33 2024,0,201,[Range],59.400,-1.300,-46.080,-1.800,1,b4w,37.000
Wed Apr  3 11:56:34 2024,0,201,[Range],39.700,-1.800,-46.080,-1.080,1,b4w,34.000
Wed Apr  3 11:57:13 2024,0,189,[Range],59.800,-0.600,-96.120,0.000,1,b4w,5.000
Wed Apr  3 11:57:13 2024,0,189,[Range],39.900,-1.300,-95.760,-1.080,1,b4w,5.000
Wed Apr  3 11:57:25 2024,0,204,[Range],59.700,-0.900,-48.240,-1.440,1,b4w,25.000
Wed Apr  3 11:57:27 2024,0,204,[Range],39.800,-1.200,-47.520,-0.360,1,b4w,50.000
Wed Apr  3 11:57:37 2024,0,175,[Range],59.500,-1.200,-41.760,0.360,1,b4w,49.000
Wed Apr  3 11:57:37 2024,0,222,[Range],59.800,-1.500,-41.400,-2.160,1,b4w,39.000
Wed Apr  3 11:57:38 2024,0,195,[Range],59.700,-0.700,-41.400,-1.800,1,b4w,3.000
Wed Apr  3 11:57:39 2024,0,175,[Range],39.400,-1.800,-41.400,0.360,1,b4w,54.000
Wed Apr  3 11:57:39 2024,0,222,[Range],39.500,-1.500,-41.760,0.360,1,b4w,64.000
Wed Apr  3 11:57:40 2024,0,195,[Range],39.700,-1.000,-41.040,0.000,1,b4w,4.000
Wed Apr  3 11:57:50 2024,0,188,[Range],39.400,-2.000,-71.640,0.000,1,b4w,7.000
Wed Apr  3 11:57:57 2024,0,211,[Range],59.200,2.100,-72.360,-1.440,0,b4w,30.000
Wed Apr  3 11:57:58 2024,0,211,[Range],39.200,1.500,-72.000,-2.160,0,b4w,9.000
Wed Apr  3 11:57:59 2024,0,234,[Range],59.600,-1.800,-52.200,-3.240,1,b4w,4.000
Wed Apr  3 11:58:01 2024,0,234,[Range],39.400,-1.700,-52.560,-0.720,1,b4w,7.000
Wed Apr  3 11:58:03 2024,0,198,[Range],39.700,-2.900,-47.520,0.000,1,b4w,1.000
Wed Apr  3 11:58:32 2024,0,215,[Range],59.400,-1.400,-43.560,-1.440,1,b4w,30.000
Wed Apr  3 11:58:33 2024,0,215,[Range],39.500,-1.300,-42.840,-0.720,1,b4w,34.000
Wed Apr  3 11:58:40 2024,0,202,[Range],59.800,-3.800,-47.520,0.000,1,b4w,1.000
Wed Apr  3 11:58:42 2024,0,202,[Range],39.300,-4.000,-47.520,0.000,1,b4w,1.000
Wed Apr  3 11:59:00 2024,0,228,[Range],59.400,1.300,-72.000,-3.600,0,b4w,13.000
Wed Apr  3 11:59:01 2024,0,228,[Range],39.800,0.500,-71.280,-3.240,0,b4w,33.000
Wed Apr  3 11:59:26 2024,0,214,[Range],58.800,-1.100,-83.520,-4.320,1,b4w,7.000
Wed Apr  3 11:59:27 2024,0,214,[Range],39.300,-1.800,-83.160,-3.600,1,b4w,6.000
Wed Apr  3 11:59:40 2024,0,219,[Range],58.700,1.200,-106.560,0.000,0,b4w,0.000
Wed Apr  3 11:59:41 2024,0,233,[Range],39.800,-1.100,-106.560,0.000,1,b4w,6.000
Wed Apr  3 11:59:50 2024,0,212,[Range],39.700,-2.100,-36.360,0.000,1,b4w,6.000
Wed Apr  3 12:00:02 2024,0,232,[Range],59.700,1.700,-60.120,-1.440,0,b4w,54.000
Wed Apr  3 12:00:02 2024,0,213,[Range],59.800,2.200,-60.480,0.000,0,b4w,3.000
Wed Apr  3 12:00:03 2024,0,232,[Range],39.300,0.900,-60.120,-2.160,0,b4w,30.000
Wed Apr  3 12:00:03 2024,0,213,[Range],39.800,1.100,-60.480,0.000,0,b4w,5.000
Wed Apr  3 12:00:06 2024,0,237,[Range],39.500,-4.300,-41.760,0.000,1,b4w,6.000
Wed Apr  3 12:00:30 2024,0,218,[Range],59.500,-0.100,-102.600,-0.720,1,b4w,4.000
Wed Apr  3 12:00:31 2024,0,218,[Range],39.600,-1.100,-102.600,-2.880,1,b4w,5.000
Wed Apr  3 12:00:37 2024,0,238,[Range],59.600,-1.800,-59.400,-1.440,1,b4w,7.000
Wed Apr  3 12:00:38 2024,0,209,[Range],39.600,1.700,-81.000,-2.520,0,b4w,4.000
Wed Apr  3 12:00:49 2024,0,244,[Range],59.900,1.600,-94.320,-3.600,0,b4w,27.000
Wed Apr  3 12:00:50 2024,0,244,[Range],39.000,1.200,-94.320,-2.520,0,b4w,32.000
Wed Apr  3 12:02:17 2024,0,235,[Range],59.200,1.600,-65.160,-3.240,0,b4w,67.000
Wed Apr  3 12:02:18 2024,0,235,[Range],39.200,1.000,-65.160,-2.880,0,b4w,25.000
Wed Apr  3 12:02:57 2024,0,239,[Range],59.700,-0.100,-94.680,-2.880,1,b4w,7.000
Wed Apr  3 12:02:58 2024,0,239,[Range],38.900,-1.300,-93.600,-3.600,1,b4w,18.000
Wed Apr  3 12:03:27 2024,0,229,[Range],59.400,-1.400,-53.640,-1.800,1,b4w,23.000
Wed Apr  3 12:03:28 2024,0,229,[Range],39.800,-1.400,-52.920,0.000,1,b4w,37.000
Wed Apr  3 12:03:54 2024,0,231,[Range],59.800,-1.100,-68.040,-1.800,1,b4w,16.000
Wed Apr  3 12:03:55 2024,0,231,[Range],39.200,-1.900,-67.680,-2.520,1,b4w,16.000
Wed Apr  3 12:04:25 2024,0,247,[Range],59.500,-3.900,-47.520,0.000,1,b4w,0.000
Wed Apr  3 12:04:26 2024,0,247,[Range],39.600,-3.600,-48.600,0.360,1,b4w,6.000
Wed Apr  3 12:04:31 2024,0,221,[Range],59.600,-2.100,-28.080,0.720,1,b4w,11.000
Wed Apr  3 12:04:32 2024,0,230,[Range],59.800,2.700,-101.520,-1.440,0,b4w,27.000
Wed Apr  3 12:04:32 2024,0,230,[Range],38.900,1.500,-101.160,-4.680,0,b4w,26.000
