Tue Mar 19 22:56:49 2024,0,164,[Range],49.700,-0.900,-66.600,-1.440,1,b4w,74.000
Tue Mar 19 22:57:18 2024,0,154,[Range],49.600,-0.900,-25.920,0.720,1,b4w,47.000
Tue Mar 19 22:58:26 2024,0,167,[Range],49.800,-1.500,-47.160,-1.440,1,b4w,45.000
Tue Mar 19 22:58:33 2024,0,168,[Range],49.300,1.200,-72.360,0.000,0,b4w,151.000
Tue Mar 19 22:58:42 2024,0,169,[Range],49.400,-0.900,-73.080,-2.520,1,b4w,6.000
Tue Mar 19 22:59:02 2024,0,160,[Range],48.700,2.100,-133.560,-0.360,0,b4w,9.000
Tue Mar 19 23:00:11 2024,0,173,[Range],49.300,1.600,-52.200,-1.800,0,b4w,90.000
Tue Mar 19 23:00:16 2024,0,175,[Range],50.100,-0.100,63.000,0.000,1,b4w,0.000
Tue Mar 19 23:02:17 2024,0,184,[Range],49.500,1.600,-69.120,-3.600,0,b4w,24.000
Tue Mar 19 23:03:19 2024,0,177,[Range],49.200,-1.000,-61.200,-1.800,1,b4w,29.000
Tue Mar 19 23:03:19 2024,0,185,[Range],49.500,-3.900,-63.000,0.000,1,b4w,2.000
Tue Mar 19 23:03:22 2024,0,178,[Range],49.800,1.800,-45.000,-1.440,0,b4w,21.000
Tue Mar 19 23:03:26 2024,0,197,[Range],49.800,2.100,-52.560,-2.160,0,b4w,21.000
Tue Mar 19 23:03:27 2024,0,182,[Range],49.900,-1.400,-45.720,0.000,1,b4w,21.000
Tue Mar 19 23:03:35 2024,0,194,[Range],49.800,1.900,-57.240,-2.880,0,b4w,87.000
Tue Mar 19 23:03:38 2024,0,192,[Range],49.700,-1.200,-37.080,-0.720,1,b4w,23.000
Tue Mar 19 23:03:39 2024,0,190,[Range],49.800,-2.400,-37.800,0.000,1,b4w,0.000
