Tue Mar 19 19:59:00 2024,0,102,[Range],49.600,1.700,-78.120,-3.600,0,b4w,46.000
Tue Mar 19 19:59:36 2024,0,108,[Range],49.000,-1.600,-77.400,-3.240,1,b4w,47.000
Tue Mar 19 19:59:45 2024,0,105,[Range],49.900,-1.600,-60.120,0.000,1,b4w,11.000
Tue Mar 19 19:59:49 2024,0,99,[Range],49.800,-1.300,-44.640,-1.440,1,b4w,23.000
Tue Mar 19 20:00:25 2024,0,94,[Range],49.400,1.100,-96.840,-5.040,0,b4w,33.000
Tue Mar 19 20:00:35 2024,0,103,[Range],49.500,-3.000,-42.480,0.000,1,b4w,5.000
Tue Mar 19 20:00:44 2024,0,110,[Range],49.600,-2.600,-38.520,0.000,1,b4w,5.000
Tue Mar 19 20:01:03 2024,0,101,[Range],49.900,1.500,-54.000,-2.520,0,b4w,20.000
Tue Mar 19 20:01:46 2024,0,107,[Range],49.200,-1.000,-57.600,-1.440,1,b4w,5.000
Tue Mar 19 20:01:56 2024,0,109,[Range],49.800,-4.800,-36.000,0.000,1,b4w,1.000
Tue Mar 19 20:02:25 2024,0,115,[Range],49.600,0.900,-94.320,-1.440,0,b4w,6.000
Tue Mar 19 20:03:37 2024,0,121,[Range],49.100,-0.500,-74.160,-1.800,1,b4w,7.000
