Tue Mar 19 20:03:50 2024,0,120,[Range],49.400,1.800,-50.040,-1.800,0,b4w,22.000
Tue Mar 19 20:03:51 2024,0,124,[Range],49.500,-2.100,-71.280,-3.960,1,b4w,4.000
Tue Mar 19 20:03:55 2024,0,114,[Range],49.500,1.300,-96.120,-3.960,0,b4w,15.000
Tue Mar 19 20:04:05 2024,0,130,[Range],49.900,-2.300,-46.440,0.000,1,b4w,7.000
Tue Mar 19 20:05:02 2024,0,122,[Range],49.400,-1.100,-46.440,-1.440,1,b4w,85.000
Tue Mar 19 20:05:03 2024,0,127,[Range],49.300,-0.400,-46.440,-0.720,1,b4w,2.000
Tue Mar 19 20:05:04 2024,0,129,[Range],49.600,0.700,-72.000,0.000,0,b4w,0.000
Tue Mar 19 20:05:06 2024,0,133,[Range],49.100,-0.400,-57.600,0.000,1,b4w,0.000
Tue Mar 19 20:05:20 2024,0,135,[Range],49.700,-1.200,-57.240,-2.160,1,b4w,6.000
Tue Mar 19 20:06:00 2024,0,134,[Range],49.400,-1.500,-76.320,-3.600,1,b4w,6.000
