Tue Mar 19 20:25:44 2024,0,241,[Range],49.200,1.600,-51.840,-1.800,0,b4w,18.000
Tue Mar 19 20:26:00 2024,0,248,[Range],49.000,-1.300,-75.240,-3.960,1,b4w,27.000
Tue Mar 19 20:26:15 2024,0,250,[Range],49.400,1.500,-48.960,-1.080,0,b4w,40.000
Tue Mar 19 20:26:16 2024,0,255,[Range],49.900,2.300,-49.680,-0.720,0,b4w,14.000
Tue Mar 19 20:26:26 2024,0,252,[Range],49.900,-0.900,-66.960,-2.160,1,b4w,43.000
Tue Mar 19 20:26:45 2024,0,2,[Range],49.900,1.400,-78.840,-2.880,0,b4w,25.000
Tue Mar 19 20:27:20 2024,0,1,[Range],49.500,-1.600,-37.800,-0.720,1,b4w,22.000
Tue Mar 19 20:27:32 2024,0,251,[Range],49.700,-1.700,-39.960,-1.080,1,b4w,23.000
Tue Mar 19 20:27:37 2024,0,247,[Range],49.500,-1.800,-39.600,0.360,1,b4w,3.000
Tue Mar 19 20:27:56 2024,0,3,[Range],49.800,-1.100,-55.080,-1.800,1,b4w,23.000
