time,numErr,TrackID,Trigger,X(m),Y(m),Vx(km/h),Vy(km/h),Lane,objType,L(m)
Sun Mar 24 18:54:13 2024,0,204,[Range],29.400,-3.100,-51.480,-0.720,1,b4w,7.000
Sun Mar 24 18:54:13 2024,0,174,[Range],29.700,0.800,-65.520,-1.800,0,b4w,31.000
Sun Mar 24 18:54:53 2024,0,178,[Range],69.700,-1.100,-37.440,-1.080,1,b4w,22.000
Sun Mar 24 18:54:55 2024,0,160,[Range],69.800,-3.700,-32.760,-0.360,1,b4w,34.000
Sun Mar 24 18:54:57 2024,0,178,[Range],29.900,-1.100,-39.240,0.720,1,b4w,27.000
Sun Mar 24 18:55:00 2024,0,160,[Range],29.500,-2.100,-33.840,0.000,1,b4w,34.000
Sun Mar 24 18:55:26 2024,0,181,[Range],69.300,-0.800,-60.120,-1.440,1,b4w,5.000
Sun Mar 24 18:55:28 2024,0,181,[Range],29.300,-1.400,-66.240,-0.360,1,b4w,10.000
Sun Mar 24 18:55:46 2024,0,164,[Range],29.500,-3.300,-37.440,1.440,1,b4w,2.000
Sun Mar 24 18:56:04 2024,0,184,[Range],69.300,0.300,-90.720,-0.360,1,b4w,5.000
Sun Mar 24 18:56:05 2024,0,184,[Range],29.300,-1.000,-89.640,-2.160,1,b4w,6.000
Sun Mar 24 18:56:11 2024,0,161,[Range],29.700,-2.300,-50.760,0.000,1,b4w,0.000
Sun Mar 24 18:56:18 2024,0,198,[Range],69.700,1.700,-67.680,-3.240,0,b4w,18.000
Sun Mar 24 18:56:21 2024,0,198,[Range],29.000,0.500,-67.320,-1.440,0,b4w,45.000
Sun Mar 24 18:56:25 2024,0,177,[Range],69.600,2.400,-86.400,-0.720,0,b4w,7.000
Sun Mar 24 18:56:27 2024,0,177,[Range],29.100,1.000,-85.680,-2.520,0,b4w,7.000
Sun Mar 24 18:56:30 2024,0,189,[Range],69.200,-0.600,-56.520,-4.680,1,b4w,22.000
Sun Mar 24 18:56:32 2024,0,189,[Range],29.600,-1.300,-55.080,0.000,1,b4w,27.000
Sun Mar 24 18:56:33 2024,0,188,[Range],69.700,-2.100,-34.200,0.000,1,b4w,4.000
Sun Mar 24 18:56:34 2024,0,172,[Range],29.400,-0.200,-60.840,-0.720,1,b4w,23.000
Sun Mar 24 18:56:35 2024,0,197,[Range],69.900,3.200,-104.760,0.000,0,b4w,7.000
Sun Mar 24 18:56:36 2024,0,197,[Range],29.900,1.700,-95.040,-2.880,0,b4w,6.000
Sun Mar 24 18:56:37 2024,0,188,[Range],29.400,-2.200,-40.320,-0.720,1,b4w,3.000
Sun Mar 24 18:56:42 2024,0,192,[Range],68.900,0.000,-87.480,-1.440,1,b4w,4.000
Sun Mar 24 18:56:43 2024,0,192,[Range],29.100,-0.700,-87.120,-1.080,1,b4w,6.000
Sun Mar 24 18:56:51 2024,0,171,[Range],29.300,-2.700,-49.320,0.000,1,b4w,2.000
Sun Mar 24 18:57:08 2024,0,212,[Range],69.700,-0.500,-57.600,-1.800,1,b4w,5.000
Sun Mar 24 18:57:11 2024,0,212,[Range],29.400,-1.400,-56.160,-0.360,1,b4w,5.000
Sun Mar 24 18:57:40 2024,0,187,[Range],69.400,-2.500,-43.200,0.360,1,b4w,12.000
Sun Mar 24 18:57:44 2024,0,187,[Range],29.600,-2.000,-47.160,1.080,1,b4w,22.000
Sun Mar 24 18:57:51 2024,0,185,[Range],29.200,-1.200,-65.520,-0.360,1,b4w,8.000
Sun Mar 24 18:57:51 2024,0,179,[Range],29.400,-2.800,-48.240,-0.360,1,b4w,3.000
Sun Mar 24 18:57:57 2024,0,190,[Range],29.700,-4.100,-46.800,0.000,1,b4w,0.000
Sun Mar 24 18:58:12 2024,0,193,[Range],69.900,1.900,-53.280,-3.240,0,b4w,59.000
Sun Mar 24 18:58:15 2024,0,193,[Range],29.200,1.000,-54.000,-0.720,0,b4w,74.000
Sun Mar 24 18:58:35 2024,0,199,[Range],69.200,-1.000,-59.040,-2.880,1,b4w,20.000
Sun Mar 24 18:58:38 2024,0,199,[Range],29.700,-1.500,-57.600,-1.080,1,b4w,31.000
Sun Mar 24 18:58:58 2024,0,218,[Range],69.700,-0.900,-46.080,-2.520,1,b4w,23.000
Sun Mar 24 18:59:01 2024,0,218,[Range],29.800,-1.400,-45.000,-0.720,1,b4w,51.000
Sun Mar 24 19:00:39 2024,0,201,[Range],69.400,2.000,-46.440,-1.800,0,b4w,74.000
Sun Mar 24 19:00:42 2024,0,201,[Range],29.700,1.100,-46.800,0.360,0,b4w,72.000
Sun Mar 24 19:00:50 2024,0,229,[Range],69.800,2.200,-74.160,-1.080,0,b4w,16.000
Sun Mar 24 19:00:52 2024,0,195,[Range],69.300,-2.300,-55.440,0.000,1,b4w,4.000
Sun Mar 24 19:00:55 2024,0,195,[Range],29.400,-3.200,-55.800,-0.720,1,b4w,6.000
Sun Mar 24 19:01:00 2024,0,217,[Range],69.900,-1.700,-46.080,-2.880,1,b4w,44.000
Sun Mar 24 19:01:03 2024,0,217,[Range],29.900,-0.800,-45.720,2.520,1,b4w,24.000
Sun Mar 24 19:01:09 2024,0,208,[Range],69.400,2.900,-89.280,-0.360,0,b4w,6.000
Sun Mar 24 19:01:11 2024,0,208,[Range],29.500,1.000,-90.360,-4.320,0,b4w,11.000
Sun Mar 24 19:01:13 2024,0,211,[Range],69.000,-0.400,-84.240,0.000,1,b4w,7.000
Sun Mar 24 19:01:15 2024,0,211,[Range],29.900,-1.400,-87.120,-1.440,1,b4w,10.000
Sun Mar 24 19:01:25 2024,0,216,[Range],69.700,2.400,-84.600,-0.720,0,b4w,34.000
Sun Mar 24 19:01:27 2024,0,216,[Range],29.900,1.500,-84.240,-1.080,0,b4w,16.000
Sun Mar 24 19:01:28 2024,0,227,[Range],29.700,-4.800,-29.520,0.000,1,b4w,4.000
Sun Mar 24 19:01:32 2024,0,220,[Range],69.800,1.300,-96.480,-1.800,0,b4w,6.000
Sun Mar 24 19:01:34 2024,0,220,[Range],29.700,0.600,-97.200,-2.520,0,b4w,35.000
Sun Mar 24 19:01:55 2024,0,210,[Range],68.800,0.000,-83.160,-1.080,1,b4w,5.000
Sun Mar 24 19:01:57 2024,0,210,[Range],29.700,-1.400,-82.800,-2.880,1,b4w,8.000
Sun Mar 24 19:02:14 2024,0,205,[Range],29.600,-2.200,-47.880,0.000,1,b4w,8.000
Sun Mar 24 19:02:26 2024,0,224,[Range],69.900,0.300,-99.360,-0.360,1,b4w,6.000
Sun Mar 24 19:02:27 2024,0,224,[Range],28.700,-1.000,-99.360,-2.520,1,b4w,7.000
Sun Mar 24 19:03:43 2024,0,7,[Range],30.300,-2.900,62.640,0.000,1,b4w,0.000
Sun Mar 24 19:04:03 2024,0,232,[Range],69.100,2.500,-66.960,-1.440,0,b4w,4.000
Sun Mar 24 19:04:05 2024,0,232,[Range],29.300,1.200,-66.960,-2.160,0,b4w,7.000
Sun Mar 24 19:04:26 2024,0,223,[Range],69.600,1.500,-73.080,-3.600,0,b4w,23.000
Sun Mar 24 19:04:28 2024,0,223,[Range],29.300,0.500,-73.800,-1.800,0,b4w,52.000
Sun Mar 24 19:04:30 2024,0,231,[Range],69.000,-0.500,-71.640,-0.360,1,b4w,4.000
Sun Mar 24 19:04:32 2024,0,231,[Range],29.400,-2.400,-71.640,-1.440,1,b4w,7.000
Sun Mar 24 19:05:22 2024,0,206,[Range],29.500,-3.100,-31.320,0.360,1,b4w,6.000
Sun Mar 24 19:05:28 2024,0,219,[Range],69.800,2.900,-60.120,-1.080,0,b4w,15.000
Sun Mar 24 19:05:30 2024,0,219,[Range],29.800,1.600,-60.120,-1.080,0,b4w,16.000
Sun Mar 24 19:06:07 2024,0,238,[Range],69.500,-0.400,-58.680,-2.520,1,b4w,30.000
Sun Mar 24 19:06:10 2024,0,238,[Range],29.800,-1.300,-58.320,-2.160,1,b4w,29.000
Sun Mar 24 19:06:10 2024,0,233,[Range],29.700,-2.000,-58.320,0.000,1,b4w,1.000
Sun Mar 24 19:06:17 2024,0,15,[Range],30.500,0.000,61.560,0.000,1,b4w,49.000
Sun Mar 24 19:06:26 2024,0,243,[Range],29.500,-2.400,-47.880,-0.360,1,b4w,1.000
Sun Mar 24 19:06:30 2024,0,241,[Range],69.800,1.400,-89.280,-0.360,0,b4w,4.000
Sun Mar 24 19:06:31 2024,0,241,[Range],29.700,0.000,-86.040,-2.520,1,b4w,10.000
Sun Mar 24 19:06:38 2024,0,225,[Range],69.200,-0.300,-100.440,-0.360,1,b4w,5.000
Sun Mar 24 19:06:39 2024,0,225,[Range],29.400,-1.600,-98.280,-2.160,1,b4w,4.000
Sun Mar 24 19:07:01 2024,0,236,[Range],69.400,-0.200,-112.320,0.000,1,b4w,4.000
Sun Mar 24 19:07:02 2024,0,236,[Range],28.900,-2.100,-112.680,-3.960,1,b4w,4.000
Sun Mar 24 19:07:34 2024,0,245,[Range],69.900,2.300,-57.240,-2.160,0,b4w,24.000
Sun Mar 24 19:07:37 2024,0,245,[Range],29.300,1.100,-57.600,-2.520,0,b4w,51.000
Sun Mar 24 19:07:41 2024,0,253,[Range],69.500,-0.300,-59.760,-0.360,1,b4w,5.000
Sun Mar 24 19:07:43 2024,0,253,[Range],29.800,-1.000,-60.120,0.000,1,b4w,33.000
Sun Mar 24 19:08:05 2024,0,191,[Range],69.900,-1.000,-53.280,-1.080,1,b4w,4.000
Sun Mar 24 19:08:08 2024,0,191,[Range],29.700,-2.200,-56.520,-1.440,1,b4w,5.000
Sun Mar 24 19:08:26 2024,0,235,[Range],29.700,-2.000,-29.160,2.160,1,b4w,0.000
Sun Mar 24 19:08:32 2024,0,252,[Range],69.600,1.800,-45.360,-2.160,0,b4w,30.000
Sun Mar 24 19:08:35 2024,0,246,[Range],69.500,-0.100,-36.720,-1.440,1,b4w,3.000
Sun Mar 24 19:08:39 2024,0,246,[Range],29.400,-1.100,-43.560,-1.440,1,b4w,15.000
Sun Mar 24 19:09:15 2024,0,234,[Range],69.700,0.200,-55.440,-5.400,1,b4w,16.000
Sun Mar 24 19:09:18 2024,0,234,[Range],29.900,-1.000,-55.800,-1.800,1,b4w,34.000
Sun Mar 24 19:09:54 2024,0,0,[Range],69.600,-2.100,-44.280,0.000,1,b4w,1.000
Sun Mar 24 19:09:57 2024,0,0,[Range],29.700,-3.100,-44.640,-1.080,1,b4w,2.000
Sun Mar 24 19:09:59 2024,0,248,[Range],69.900,-0.800,-72.360,-2.520,1,b4w,4.000
Sun Mar 24 19:10:01 2024,0,248,[Range],29.500,-2.000,-69.480,-1.800,1,b4w,4.000
Sun Mar 24 19:10:05 2024,0,254,[Range],69.800,1.100,-85.320,-1.080,0,b4w,4.000
Sun Mar 24 19:10:07 2024,0,254,[Range],29.800,-0.300,-84.960,-2.880,1,b4w,6.000
Sun Mar 24 19:10:30 2024,0,23,[Range],69.600,2.000,-83.160,-2.880,0,b4w,13.000
Sun Mar 24 19:10:31 2024,0,23,[Range],29.500,1.000,-81.720,-2.160,0,b4w,8.000
Sun Mar 24 19:10:38 2024,0,1,[Range],69.800,-1.400,-61.200,-1.440,1,b4w,3.000
Sun Mar 24 19:10:40 2024,0,1,[Range],29.600,-1.800,-60.840,-0.720,1,b4w,5.000
Sun Mar 24 19:10:42 2024,0,26,[Range],69.200,-2.600,-54.360,2.160,1,b4w,6.000
Sun Mar 24 19:10:43 2024,0,14,[Range],69.300,-0.800,-50.400,-1.080,1,b4w,5.000
Sun Mar 24 19:10:44 2024,0,26,[Range],29.400,-1.700,-59.760,1.080,1,b4w,6.000
Sun Mar 24 19:10:46 2024,0,14,[Range],29.800,-1.400,-51.120,0.000,1,b4w,4.000
Sun Mar 24 19:10:58 2024,0,11,[Range],69.900,-0.300,-73.800,-0.360,1,b4w,3.000
Sun Mar 24 19:11:00 2024,0,11,[Range],29.300,-1.200,-76.680,-1.440,1,b4w,10.000
Sun Mar 24 19:11:01 2024,0,9,[Range],68.900,-0.200,-84.600,-3.600,1,b4w,7.000
Sun Mar 24 19:11:03 2024,0,9,[Range],29.200,-1.100,-84.240,-2.160,1,b4w,10.000
Sun Mar 24 19:11:07 2024,0,5,[Range],29.800,-4.700,-30.960,0.000,1,b4w,5.000
Sun Mar 24 19:11:38 2024,0,8,[Range],29.500,-4.600,-38.520,0.000,1,b4w,0.000
Sun Mar 24 19:11:43 2024,0,10,[Range],69.500,2.400,-47.520,-3.240,0,b4w,22.000
Sun Mar 24 19:11:44 2024,0,240,[Range],69.500,-2.400,-37.800,0.360,1,b4w,21.000
Sun Mar 24 19:11:46 2024,0,10,[Range],29.800,1.300,-46.800,-0.360,0,b4w,56.000
Sun Mar 24 19:11:47 2024,0,240,[Range],29.700,-1.900,-41.040,0.360,1,b4w,21.000
Sun Mar 24 19:12:18 2024,0,249,[Range],69.600,-0.500,-55.440,-3.960,1,b4w,25.000
Sun Mar 24 19:12:18 2024,0,38,[Range],69.200,2.500,-71.280,-1.440,0,b4w,4.000
Sun Mar 24 19:12:20 2024,0,38,[Range],29.800,1.100,-73.800,-2.520,0,b4w,13.000
Sun Mar 24 19:12:21 2024,0,249,[Range],29.600,-1.700,-55.080,-0.360,1,b4w,56.000
Sun Mar 24 19:12:22 2024,0,255,[Range],69.900,-2.400,-32.040,-0.720,1,b4w,37.000
Sun Mar 24 19:12:26 2024,0,255,[Range],29.700,-2.100,-36.360,0.720,1,b4w,64.000
Sun Mar 24 19:12:27 2024,0,12,[Range],29.900,1.800,-43.920,0.000,0,b4w,1.000
Sun Mar 24 19:12:37 2024,0,32,[Range],29.900,-2.000,-57.240,0.000,1,b4w,5.000
Sun Mar 24 19:13:31 2024,0,22,[Range],69.900,0.800,-50.040,0.360,0,b4w,3.000
Sun Mar 24 19:13:33 2024,0,22,[Range],29.200,1.300,-56.160,0.000,0,b4w,5.000
Sun Mar 24 19:14:05 2024,0,16,[Range],29.800,-2.300,-48.600,0.000,1,b4w,7.000
Sun Mar 24 19:14:06 2024,0,21,[Range],69.800,-2.400,-42.840,0.000,1,b4w,7.000
Sun Mar 24 19:14:10 2024,0,21,[Range],29.800,-2.700,-43.560,0.000,1,b4w,6.000
Sun Mar 24 19:14:32 2024,0,24,[Range],29.700,-2.700,-42.120,0.000,1,b4w,3.000
Sun Mar 24 19:15:02 2024,0,18,[Range],69.700,-1.400,-34.200,-1.440,1,b4w,9.000
Sun Mar 24 19:15:06 2024,0,18,[Range],29.700,-2.000,-36.720,-0.720,1,b4w,14.000
Sun Mar 24 19:15:09 2024,0,74,[Range],69.900,-0.700,-45.360,-1.080,1,b4w,23.000
Sun Mar 24 19:15:12 2024,0,74,[Range],29.400,-1.200,-48.600,0.000,1,b4w,25.000
Sun Mar 24 19:15:18 2024,0,30,[Range],69.400,-1.300,-39.240,-1.080,1,b4w,21.000
Sun Mar 24 19:15:21 2024,0,30,[Range],29.500,-1.600,-37.800,1.080,1,b4w,53.000
Sun Mar 24 19:15:34 2024,0,33,[Range],69.400,-0.400,-66.960,-3.240,1,b4w,27.000
Sun Mar 24 19:15:36 2024,0,33,[Range],29.100,-0.900,-66.960,-0.720,1,b4w,35.000
Sun Mar 24 19:15:49 2024,0,27,[Range],68.600,2.700,-103.320,0.000,0,b4w,23.000
Sun Mar 24 19:15:51 2024,0,27,[Range],28.700,1.000,-102.960,-4.320,0,b4w,5.000
Sun Mar 24 19:15:53 2024,0,37,[Range],29.600,-2.400,-59.040,-0.360,1,b4w,8.000
Sun Mar 24 19:16:14 2024,0,66,[Range],69.100,-0.400,-76.320,-2.520,1,b4w,3.000
Sun Mar 24 19:16:16 2024,0,66,[Range],29.100,-1.600,-75.240,-2.520,1,b4w,13.000
Sun Mar 24 19:16:27 2024,0,28,[Range],69.400,1.800,-99.000,-0.360,0,b4w,6.000
Sun Mar 24 19:16:29 2024,0,28,[Range],29.900,0.000,-97.920,-3.960,1,b4w,21.000
Sun Mar 24 19:16:41 2024,0,35,[Range],29.500,-2.300,-74.880,0.000,1,b4w,7.000
Sun Mar 24 19:16:46 2024,0,44,[Range],69.400,-1.600,-72.000,0.000,1,b4w,2.000
Sun Mar 24 19:16:48 2024,0,44,[Range],29.500,-2.900,-72.000,-0.360,1,b4w,7.000
Sun Mar 24 19:16:52 2024,0,68,[Range],29.900,-3.900,-36.360,0.720,1,b4w,1.000
Sun Mar 24 19:17:19 2024,0,45,[Range],69.900,1.900,-53.640,-2.880,0,b4w,20.000
Sun Mar 24 19:17:22 2024,0,45,[Range],29.700,1.100,-53.280,-0.360,0,b4w,47.000
Sun Mar 24 19:17:38 2024,0,13,[Range],29.900,-1.700,-29.160,-0.720,1,b4w,4.000
Sun Mar 24 19:17:58 2024,0,29,[Range],69.700,0.000,-80.280,-3.600,1,b4w,5.000
Sun Mar 24 19:18:00 2024,0,29,[Range],29.700,-1.500,-80.640,-2.520,1,b4w,19.000
Sun Mar 24 19:18:15 2024,0,55,[Range],69.300,-0.100,-89.280,-0.360,1,b4w,5.000
Sun Mar 24 19:18:17 2024,0,55,[Range],29.900,-1.000,-88.560,-1.800,1,b4w,7.000
Sun Mar 24 19:18:18 2024,0,36,[Range],69.700,2.600,-58.680,-1.080,0,b4w,21.000
Sun Mar 24 19:18:20 2024,0,36,[Range],29.500,1.400,-57.600,0.000,0,b4w,37.000
Sun Mar 24 19:18:55 2024,0,61,[Range],69.900,-1.300,-80.280,-2.160,1,b4w,50.000
Sun Mar 24 19:18:57 2024,0,50,[Range],69.900,0.700,-75.600,-2.160,0,b4w,4.000
Sun Mar 24 19:18:58 2024,0,71,[Range],29.900,1.800,-50.760,0.000,0,b4w,8.000
Sun Mar 24 19:18:59 2024,0,50,[Range],29.300,-1.600,-75.960,-2.880,1,b4w,32.000
Sun Mar 24 19:19:11 2024,0,86,[Range],69.600,-1.100,-74.880,-2.880,1,b4w,46.000
Sun Mar 24 19:19:13 2024,0,67,[Range],69.100,2.400,-87.120,0.000,0,b4w,6.000
Sun Mar 24 19:19:13 2024,0,86,[Range],29.600,-1.500,-75.960,-0.720,1,b4w,49.000
Sun Mar 24 19:19:14 2024,0,67,[Range],29.800,1.100,-85.320,-2.160,0,b4w,6.000
Sun Mar 24 19:19:17 2024,0,53,[Range],69.700,-3.300,-40.680,0.000,1,b4w,0.000
Sun Mar 24 19:19:21 2024,0,53,[Range],29.700,-2.600,-43.200,0.360,1,b4w,0.000
Sun Mar 24 19:19:27 2024,0,62,[Range],69.200,2.800,-59.040,-1.800,0,b4w,47.000
Sun Mar 24 19:19:29 2024,0,62,[Range],29.700,1.200,-58.320,-1.440,0,b4w,76.000
Sun Mar 24 19:19:50 2024,0,60,[Range],69.400,1.800,-73.080,-2.160,0,b4w,6.000
Sun Mar 24 19:19:52 2024,0,60,[Range],29.400,0.600,-73.440,-1.800,0,b4w,20.000
Sun Mar 24 19:20:08 2024,0,39,[Range],69.300,-1.600,-51.120,-1.440,1,b4w,21.000
Sun Mar 24 19:20:11 2024,0,39,[Range],29.300,-1.800,-51.120,-0.360,1,b4w,79.000
Sun Mar 24 19:20:28 2024,0,43,[Range],69.400,-1.700,-48.600,0.000,1,b4w,0.000
Sun Mar 24 19:20:31 2024,0,43,[Range],29.300,-2.500,-52.560,-0.720,1,b4w,2.000
Sun Mar 24 19:20:38 2024,0,64,[Range],69.000,1.000,-117.000,0.000,0,b4w,4.000
Sun Mar 24 19:20:39 2024,0,64,[Range],28.400,-0.100,-117.360,-1.800,1,b4w,33.000
Sun Mar 24 19:20:41 2024,0,65,[Range],69.300,0.000,-89.640,0.000,1,b4w,5.000
Sun Mar 24 19:20:42 2024,0,65,[Range],28.800,-1.100,-87.840,-1.440,1,b4w,10.000
Sun Mar 24 19:20:58 2024,0,48,[Range],69.600,-1.900,-45.000,0.000,1,b4w,0.000
Sun Mar 24 19:21:01 2024,0,48,[Range],29.700,-2.700,-43.920,-0.720,1,b4w,5.000
Sun Mar 24 19:21:12 2024,0,58,[Range],68.800,-0.300,-88.200,-1.080,1,b4w,3.000
Sun Mar 24 19:21:14 2024,0,58,[Range],29.700,-2.100,-88.200,-3.240,1,b4w,10.000
Sun Mar 24 19:21:57 2024,0,108,[Range],69.800,2.000,-46.800,-3.600,0,b4w,24.000
Sun Mar 24 19:22:00 2024,0,108,[Range],29.900,1.000,-46.080,-1.440,0,b4w,52.000
Sun Mar 24 19:22:23 2024,0,59,[Range],29.500,-2.100,-46.440,0.000,1,b4w,6.000
Sun Mar 24 19:22:44 2024,0,78,[Range],29.600,-4.600,-40.680,0.000,1,b4w,1.000
Sun Mar 24 19:22:49 2024,0,57,[Range],69.500,-0.900,-68.400,-0.720,1,b4w,7.000
Sun Mar 24 19:22:51 2024,0,57,[Range],29.300,-1.700,-76.320,-1.080,1,b4w,8.000
Sun Mar 24 19:23:24 2024,0,63,[Range],69.800,-0.700,-57.960,-1.440,1,b4w,3.000
Sun Mar 24 19:23:26 2024,0,79,[Range],69.400,2.200,-76.320,-2.880,0,b4w,9.000
Sun Mar 24 19:23:27 2024,0,63,[Range],29.400,-1.200,-63.360,0.000,1,b4w,9.000
Sun Mar 24 19:23:27 2024,0,79,[Range],29.700,1.600,-73.080,-1.080,0,b4w,5.000
Sun Mar 24 19:23:29 2024,0,34,[Range],69.900,2.100,-84.240,-1.800,0,b4w,8.000
Sun Mar 24 19:23:29 2024,0,80,[Range],69.400,2.000,-86.040,0.000,0,b4w,2.000
Sun Mar 24 19:23:31 2024,0,34,[Range],29.400,1.300,-84.240,-1.440,0,b4w,14.000
Sun Mar 24 19:23:32 2024,0,89,[Range],69.700,-0.800,-54.720,-0.720,1,b4w,6.000
Sun Mar 24 19:23:35 2024,0,89,[Range],29.500,-1.400,-61.200,-1.080,1,b4w,4.000
Sun Mar 24 19:23:48 2024,0,83,[Range],29.400,-2.400,-42.840,0.000,1,b4w,9.000
Sun Mar 24 19:24:16 2024,0,76,[Range],29.600,-4.900,-28.080,0.000,1,b4w,0.000
Sun Mar 24 19:24:18 2024,0,106,[Range],69.200,-1.000,-55.800,-2.520,1,b4w,17.000
Sun Mar 24 19:24:20 2024,0,106,[Range],29.600,-1.400,-56.160,0.360,1,b4w,59.000
Sun Mar 24 19:24:23 2024,0,94,[Range],29.700,-1.500,-52.200,1.080,1,b4w,58.000
Sun Mar 24 19:24:43 2024,0,121,[Range],29.100,-2.300,-63.720,0.000,1,b4w,6.000
Sun Mar 24 19:24:51 2024,0,51,[Range],29.500,-2.900,-45.720,0.000,1,b4w,6.000
Sun Mar 24 19:24:52 2024,0,87,[Range],69.900,-0.800,-54.000,-1.800,1,b4w,5.000
Sun Mar 24 19:24:55 2024,0,87,[Range],29.400,-1.400,-54.000,-0.360,1,b4w,3.000
Sun Mar 24 19:25:38 2024,0,40,[Range],68.900,-0.300,-103.680,0.000,1,b4w,4.000
Sun Mar 24 19:25:39 2024,0,98,[Range],69.500,2.100,-39.960,-1.440,0,b4w,24.000
Sun Mar 24 19:25:43 2024,0,98,[Range],29.700,1.100,-40.680,-0.720,0,b4w,31.000
Sun Mar 24 19:25:53 2024,0,114,[Range],68.500,3.100,-105.480,0.000,0,b4w,7.000
Sun Mar 24 19:25:54 2024,0,114,[Range],29.300,1.300,-104.040,-3.600,0,b4w,6.000
Sun Mar 24 19:26:15 2024,0,88,[Range],69.800,-0.600,-57.240,-1.080,1,b4w,23.000
Sun Mar 24 19:26:17 2024,0,88,[Range],29.400,-1.100,-57.240,-0.360,1,b4w,38.000
Sun Mar 24 19:26:23 2024,0,143,[Range],69.400,-1.100,-60.840,-3.240,1,b4w,20.000
Sun Mar 24 19:26:25 2024,0,143,[Range],29.700,-1.500,-60.840,-0.720,1,b4w,50.000
Sun Mar 24 19:26:35 2024,0,105,[Range],29.400,-4.700,-56.880,0.000,1,b4w,0.000
Sun Mar 24 19:26:35 2024,0,97,[Range],69.300,2.400,-54.360,-1.440,0,b4w,19.000
Sun Mar 24 19:26:38 2024,0,97,[Range],29.900,1.300,-55.080,-1.080,0,b4w,22.000
Sun Mar 24 19:26:54 2024,0,101,[Range],69.300,0.000,-76.320,-0.360,1,b4w,17.000
Sun Mar 24 19:26:55 2024,0,101,[Range],29.200,-1.300,-76.680,-1.800,1,b4w,38.000
Sun Mar 24 19:27:09 2024,0,96,[Range],69.700,1.900,-67.680,-3.600,0,b4w,28.000
Sun Mar 24 19:27:11 2024,0,96,[Range],29.800,1.200,-67.320,-0.720,0,b4w,31.000
