time,numErr,TrackID,Trigger,X(m),Y(m),Vx(km/h),Vy(km/h),Lane,objType,L(m)
Wed Mar 27 18:23:20 2024,0,15,[Range],39.300,-1.700,-91.080,-1.800,1,b4w,11.000
Wed Mar 27 18:23:25 2024,0,241,[Range],59.500,2.900,-98.640,-0.720,0,b4w,6.000
Wed Mar 27 18:23:26 2024,0,241,[Range],39.100,1.500,-97.920,-5.040,0,b4w,4.000
Wed Mar 27 18:23:27 2024,0,235,[Range],39.300,0.100,-98.640,-3.600,1,b4w,8.000
Wed Mar 27 18:23:36 2024,0,25,[Range],59.900,-2.000,-27.000,-0.360,1,b4w,22.000
Wed Mar 27 18:23:38 2024,0,25,[Range],39.600,-1.900,-28.440,0.000,1,b4w,47.000
Wed Mar 27 18:23:57 2024,0,1,[Range],39.400,-2.800,-42.480,0.000,1,b4w,6.000
Wed Mar 27 18:24:04 2024,0,6,[Range],59.400,-3.300,-50.040,0.000,1,b4w,1.000
Wed Mar 27 18:24:06 2024,0,6,[Range],39.300,-3.500,-49.680,0.000,1,b4w,1.000
Wed Mar 27 18:24:09 2024,0,234,[Range],59.700,1.700,-66.600,-3.960,0,b4w,23.000
Wed Mar 27 18:24:10 2024,0,234,[Range],39.500,1.000,-66.600,-2.880,0,b4w,67.000
Wed Mar 27 18:24:28 2024,0,239,[Range],59.400,-1.100,-48.960,0.000,1,b4w,1.000
Wed Mar 27 18:24:30 2024,0,239,[Range],39.700,-1.700,-48.600,-0.360,1,b4w,7.000
Wed Mar 27 18:24:56 2024,0,9,[Range],59.200,1.800,-66.960,-2.520,0,b4w,4.000
Wed Mar 27 18:24:57 2024,0,9,[Range],39.800,0.200,-66.600,-4.680,1,b4w,21.000
Wed Mar 27 18:25:04 2024,0,17,[Range],39.900,-4.100,-37.080,0.000,1,b4w,5.000
Wed Mar 27 18:25:19 2024,0,240,[Range],58.900,1.800,-101.160,-0.360,0,b4w,5.000
Wed Mar 27 18:25:20 2024,0,240,[Range],39.400,0.800,-100.440,-2.160,0,b4w,10.000
Wed Mar 27 18:25:39 2024,0,247,[Range],59.900,1.300,-95.760,-3.600,0,b4w,7.000
Wed Mar 27 18:25:39 2024,0,247,[Range],38.600,0.600,-96.120,-3.960,0,b4w,10.000
Wed Mar 27 18:25:49 2024,0,16,[Range],59.900,-1.000,-54.720,-1.800,1,b4w,17.000
Wed Mar 27 18:25:50 2024,0,16,[Range],39.600,-1.500,-52.920,-1.440,1,b4w,28.000
Wed Mar 27 18:26:18 2024,0,254,[Range],59.200,1.600,-54.720,-2.880,0,b4w,21.000
Wed Mar 27 18:26:19 2024,0,254,[Range],39.600,1.200,-55.080,-1.080,0,b4w,22.000
Wed Mar 27 18:26:39 2024,0,35,[Range],59.900,-3.900,-30.240,0.000,1,b4w,32.000
Wed Mar 27 18:26:41 2024,0,35,[Range],39.900,-3.900,-30.960,0.000,1,b4w,35.000
Wed Mar 27 18:27:15 2024,0,4,[Range],59.500,2.600,-68.760,-0.720,0,b4w,27.000
Wed Mar 27 18:27:16 2024,0,12,[Range],59.000,1.400,-68.400,-3.600,0,b4w,26.000
Wed Mar 27 18:27:17 2024,0,255,[Range],59.500,-0.600,-48.240,-0.360,1,b4w,33.000
Wed Mar 27 18:27:17 2024,0,12,[Range],39.100,1.200,-68.760,-1.800,0,b4w,70.000
Wed Mar 27 18:27:18 2024,0,255,[Range],39.600,-1.100,-48.600,-0.360,1,b4w,34.000
Wed Mar 27 18:27:36 2024,0,11,[Range],59.700,2.000,-54.360,-3.240,0,b4w,81.000
Wed Mar 27 18:27:37 2024,0,11,[Range],39.800,1.700,-54.360,-2.160,0,b4w,87.000
Wed Mar 27 18:27:38 2024,0,37,[Range],39.500,2.000,-54.360,0.000,0,b4w,2.000
Wed Mar 27 18:27:43 2024,0,13,[Range],59.900,-2.300,-51.840,1.080,1,b4w,24.000
Wed Mar 27 18:27:44 2024,0,13,[Range],39.700,-1.700,-52.200,0.720,1,b4w,24.000
Wed Mar 27 18:27:46 2024,0,5,[Range],59.500,-0.900,-39.600,-1.080,1,b4w,24.000
Wed Mar 27 18:27:48 2024,0,5,[Range],39.500,-1.400,-39.960,0.000,1,b4w,33.000
Wed Mar 27 18:28:00 2024,0,10,[Range],59.400,2.000,-51.480,-2.520,0,b4w,28.000
Wed Mar 27 18:28:02 2024,0,10,[Range],39.600,1.300,-51.480,-1.440,0,b4w,27.000
Wed Mar 27 18:28:05 2024,0,36,[Range],59.900,0.500,-62.280,-2.880,0,b4w,13.000
Wed Mar 27 18:28:06 2024,0,36,[Range],39.300,0.000,-62.280,-2.160,1,b4w,7.000
Wed Mar 27 18:28:09 2024,0,18,[Range],59.300,2.000,-76.320,-3.240,0,b4w,25.000
Wed Mar 27 18:28:10 2024,0,18,[Range],39.300,1.100,-76.680,-3.600,0,b4w,36.000
Wed Mar 27 18:28:13 2024,0,22,[Range],59.700,-2.100,-45.360,0.000,1,b4w,1.000
Wed Mar 27 18:28:15 2024,0,22,[Range],39.700,-2.600,-45.360,-0.360,1,b4w,5.000
Wed Mar 27 18:28:45 2024,0,29,[Range],59.800,-2.400,-56.520,0.000,1,b4w,4.000
Wed Mar 27 18:28:46 2024,0,29,[Range],39.300,-2.500,-57.600,0.000,1,b4w,3.000
Wed Mar 27 18:29:07 2024,0,28,[Range],39.400,-4.200,-61.920,0.000,1,b4w,2.000
Wed Mar 27 18:29:13 2024,0,108,[Range],59.700,-4.900,-41.040,0.000,1,b4w,1.000
Wed Mar 27 18:29:15 2024,0,81,[Range],58.900,-0.700,-72.720,0.000,1,b4w,8.000
Wed Mar 27 18:29:16 2024,0,81,[Range],39.800,-0.900,-72.720,-0.360,1,b4w,6.000
Wed Mar 27 18:29:19 2024,0,70,[Range],59.200,-0.300,-74.520,-0.360,1,b4w,3.000
Wed Mar 27 18:29:20 2024,0,24,[Range],39.100,-2.900,-71.640,0.000,1,b4w,8.000
Wed Mar 27 18:29:30 2024,0,86,[Range],39.700,-2.800,-42.480,0.000,1,b4w,6.000
Wed Mar 27 18:29:32 2024,0,54,[Range],39.500,-1.200,-59.400,-2.520,1,b4w,20.000
Wed Mar 27 18:29:33 2024,0,71,[Range],59.900,-4.100,-29.520,0.000,1,b4w,1.000
Wed Mar 27 18:29:36 2024,0,71,[Range],39.900,-4.700,-30.960,-0.360,1,b4w,5.000
Wed Mar 27 18:29:41 2024,0,41,[Range],59.700,-2.900,-40.680,-2.160,1,b4w,3.000
Wed Mar 27 18:29:43 2024,0,41,[Range],39.600,-3.000,-40.680,-0.720,1,b4w,5.000
Wed Mar 27 18:30:05 2024,0,39,[Range],59.400,-1.200,-60.120,0.360,1,b4w,29.000
Wed Mar 27 18:30:07 2024,0,39,[Range],39.600,-1.700,-59.760,-1.080,1,b4w,34.000
Wed Mar 27 18:30:29 2024,0,47,[Range],59.300,2.200,-95.760,-1.080,0,b4w,6.000
Wed Mar 27 18:30:30 2024,0,47,[Range],39.400,1.200,-96.480,-2.880,0,b4w,10.000
Wed Mar 27 18:30:31 2024,0,55,[Range],39.400,-2.500,-57.240,0.000,1,b4w,0.000
Wed Mar 27 18:30:46 2024,0,44,[Range],59.400,1.700,-121.680,0.000,0,b4w,4.000
Wed Mar 27 18:30:47 2024,0,44,[Range],39.200,1.000,-121.680,-1.440,0,b4w,7.000
Wed Mar 27 18:31:09 2024,0,65,[Range],58.800,1.500,-86.760,-0.360,0,b4w,10.000
Wed Mar 27 18:31:13 2024,0,46,[Range],59.000,2.400,-97.560,-1.440,0,b4w,6.000
Wed Mar 27 18:31:13 2024,0,46,[Range],38.800,1.300,-96.480,-4.680,0,b4w,13.000
Wed Mar 27 18:31:15 2024,0,64,[Range],59.000,-0.900,-75.240,-3.240,1,b4w,9.000
Wed Mar 27 18:31:16 2024,0,64,[Range],39.400,-1.600,-75.240,-2.520,1,b4w,24.000
Wed Mar 27 18:31:18 2024,0,43,[Range],59.200,2.100,-63.360,-2.880,0,b4w,27.000
Wed Mar 27 18:31:19 2024,0,43,[Range],39.900,1.600,-63.360,-2.160,0,b4w,29.000
Wed Mar 27 18:31:29 2024,0,77,[Range],58.900,1.700,-87.840,-2.880,0,b4w,5.000
Wed Mar 27 18:31:29 2024,0,89,[Range],59.900,-3.300,-46.080,0.000,1,b4w,6.000
Wed Mar 27 18:31:29 2024,0,77,[Range],39.400,0.700,-87.480,-4.320,0,b4w,4.000
Wed Mar 27 18:31:30 2024,0,89,[Range],39.400,-3.800,-46.440,-0.360,1,b4w,5.000
Wed Mar 27 18:31:32 2024,0,58,[Range],39.800,-2.600,-53.640,-1.080,1,b4w,6.000
Wed Mar 27 18:31:40 2024,0,87,[Range],59.200,-1.400,-69.120,-2.160,1,b4w,53.000
Wed Mar 27 18:31:41 2024,0,87,[Range],39.800,-2.200,-68.760,-1.800,1,b4w,54.000
Wed Mar 27 18:31:59 2024,0,121,[Range],59.300,-1.200,-57.600,-2.160,1,b4w,6.000
Wed Mar 27 18:32:00 2024,0,121,[Range],39.500,-1.500,-57.600,-1.440,1,b4w,14.000
Wed Mar 27 18:32:04 2024,0,69,[Range],59.900,1.100,-97.200,0.000,0,b4w,8.000
Wed Mar 27 18:32:04 2024,0,69,[Range],39.800,0.400,-96.480,-1.080,1,b4w,8.000
Wed Mar 27 18:32:06 2024,0,57,[Range],59.000,2.600,-85.680,-1.800,0,b4w,6.000
Wed Mar 27 18:32:07 2024,0,57,[Range],39.000,1.100,-85.320,-5.760,0,b4w,25.000
Wed Mar 27 18:32:51 2024,0,106,[Range],59.500,-4.100,-59.760,0.000,1,b4w,7.000
Wed Mar 27 18:32:53 2024,0,106,[Range],39.600,-4.300,-59.760,0.000,1,b4w,1.000
Wed Mar 27 18:32:57 2024,0,68,[Range],59.800,2.200,-86.400,-0.360,0,b4w,8.000
Wed Mar 27 18:32:58 2024,0,68,[Range],39.400,1.600,-86.760,-1.800,0,b4w,12.000
Wed Mar 27 18:33:17 2024,0,90,[Range],39.700,-4.300,-30.960,0.000,1,b4w,6.000
Wed Mar 27 18:33:25 2024,0,76,[Range],59.400,-1.500,-43.560,-1.440,1,b4w,49.000
Wed Mar 27 18:33:27 2024,0,76,[Range],39.800,-1.100,-44.640,-1.800,1,b4w,84.000
Wed Mar 27 18:33:52 2024,0,67,[Range],59.500,-2.400,-64.800,0.000,1,b4w,2.000
Wed Mar 27 18:33:53 2024,0,67,[Range],39.900,-2.700,-63.360,-0.720,1,b4w,3.000
Wed Mar 27 18:34:09 2024,0,91,[Range],39.700,-3.000,-57.960,0.000,1,b4w,4.000
Wed Mar 27 18:34:13 2024,0,80,[Range],59.700,-1.100,-69.480,-2.160,1,b4w,9.000
Wed Mar 27 18:34:14 2024,0,80,[Range],39.100,-1.400,-72.000,-1.080,1,b4w,12.000
Wed Mar 27 18:34:27 2024,0,60,[Range],59.900,1.400,-48.960,-3.240,0,b4w,26.000
Wed Mar 27 18:34:28 2024,0,60,[Range],39.600,1.200,-48.600,-1.080,0,b4w,42.000
Wed Mar 27 18:34:41 2024,0,48,[Range],59.300,2.100,-57.600,-2.520,0,b4w,20.000
Wed Mar 27 18:34:42 2024,0,48,[Range],39.300,1.100,-57.960,-2.520,0,b4w,22.000
Wed Mar 27 18:35:05 2024,0,84,[Range],59.400,-1.000,-64.800,0.000,1,b4w,2.000
Wed Mar 27 18:35:06 2024,0,84,[Range],39.800,-1.500,-64.800,-0.360,1,b4w,7.000
Wed Mar 27 18:35:15 2024,0,105,[Range],59.800,1.900,-68.040,-2.160,0,b4w,32.000
Wed Mar 27 18:35:16 2024,0,105,[Range],39.300,1.200,-66.600,-2.520,0,b4w,5.000
Wed Mar 27 18:35:28 2024,0,116,[Range],59.800,-2.400,-43.200,0.000,1,b4w,1.000
Wed Mar 27 18:35:30 2024,0,116,[Range],39.600,-2.800,-43.200,-0.360,1,b4w,5.000
Wed Mar 27 18:35:38 2024,0,40,[Range],59.900,-4.800,-47.520,0.000,1,b4w,6.000
Wed Mar 27 18:35:40 2024,0,40,[Range],39.400,-4.300,-47.520,0.000,1,b4w,6.000
Wed Mar 27 18:35:44 2024,0,53,[Range],39.600,-2.100,-60.840,0.000,1,b4w,6.000
Wed Mar 27 18:36:03 2024,0,102,[Range],39.600,-2.200,-71.640,0.000,1,b4w,7.000
Wed Mar 27 18:36:33 2024,0,100,[Range],59.500,-1.200,-37.440,-0.720,1,b4w,20.000
Wed Mar 27 18:36:35 2024,0,100,[Range],39.900,-1.400,-39.240,-0.360,1,b4w,16.000
Wed Mar 27 18:36:36 2024,0,114,[Range],59.900,-3.700,-39.600,0.000,1,b4w,5.000
Wed Mar 27 18:36:38 2024,0,114,[Range],39.600,-3.900,-39.960,0.000,1,b4w,5.000
Wed Mar 27 18:36:40 2024,0,97,[Range],39.600,-4.300,-46.440,0.000,1,b4w,3.000
Wed Mar 27 18:36:55 2024,0,128,[Range],39.900,-4.100,-40.680,0.000,1,b4w,0.000
Wed Mar 27 18:37:12 2024,0,131,[Range],59.200,1.500,-75.240,-3.600,0,b4w,6.000
Wed Mar 27 18:37:13 2024,0,131,[Range],39.500,1.000,-74.880,-2.880,0,b4w,7.000
Wed Mar 27 18:37:15 2024,0,127,[Range],39.800,-4.900,-20.880,0.000,1,b4w,4.000
Wed Mar 27 18:37:37 2024,0,118,[Range],59.300,2.100,-72.000,-2.160,0,b4w,9.000
Wed Mar 27 18:37:38 2024,0,118,[Range],39.800,1.600,-77.040,-2.520,0,b4w,8.000
Wed Mar 27 18:37:40 2024,0,120,[Range],39.600,-2.400,-41.400,0.360,1,b4w,24.000
Wed Mar 27 18:37:48 2024,0,138,[Range],59.500,-1.100,-43.920,-0.720,1,b4w,24.000
Wed Mar 27 18:37:49 2024,0,138,[Range],39.700,-1.000,-43.920,0.360,1,b4w,33.000
Wed Mar 27 18:37:58 2024,0,122,[Range],40.900,-3.700,68.400,0.000,1,b4w,9.000
Wed Mar 27 18:38:07 2024,0,132,[Range],59.600,-1.300,-37.080,0.360,1,b4w,23.000
Wed Mar 27 18:38:09 2024,0,132,[Range],39.700,-1.200,-38.520,2.160,1,b4w,45.000
Wed Mar 27 18:38:24 2024,0,117,[Range],59.500,-1.900,-38.880,0.000,1,b4w,56.000
Wed Mar 27 18:38:25 2024,0,144,[Range],59.700,2.100,-38.160,-0.720,0,b4w,22.000
Wed Mar 27 18:38:26 2024,0,117,[Range],39.500,-2.100,-40.680,0.000,1,b4w,27.000
Wed Mar 27 18:38:27 2024,0,144,[Range],39.600,1.800,-38.520,0.360,0,b4w,27.000
Wed Mar 27 18:38:38 2024,0,173,[Range],59.100,-1.400,-69.120,-5.040,1,b4w,33.000
Wed Mar 27 18:38:39 2024,0,173,[Range],39.900,-1.900,-69.120,-3.240,1,b4w,34.000
Wed Mar 27 18:39:13 2024,0,126,[Range],59.700,-1.700,-65.880,0.000,1,b4w,2.000
Wed Mar 27 18:39:14 2024,0,126,[Range],39.700,-2.000,-65.520,0.000,1,b4w,9.000
Wed Mar 27 18:39:54 2024,0,78,[Range],58.900,-0.700,-97.920,-2.160,1,b4w,5.000
Wed Mar 27 18:39:54 2024,0,78,[Range],39.900,-1.500,-98.640,-3.240,1,b4w,6.000
Wed Mar 27 18:39:55 2024,0,135,[Range],39.200,1.100,-86.040,-3.240,0,b4w,10.000
Wed Mar 27 18:40:05 2024,0,119,[Range],59.600,2.000,-75.960,-2.160,0,b4w,6.000
Wed Mar 27 18:40:06 2024,0,119,[Range],39.700,0.800,-75.960,-3.960,0,b4w,7.000
Wed Mar 27 18:40:07 2024,0,99,[Range],59.300,-1.700,-64.440,0.000,1,b4w,3.000
Wed Mar 27 18:40:08 2024,0,99,[Range],39.700,-2.000,-64.440,0.000,1,b4w,4.000
Wed Mar 27 18:40:23 2024,0,168,[Range],59.500,1.700,-91.800,-2.880,0,b4w,7.000
Wed Mar 27 18:40:24 2024,0,168,[Range],39.400,1.100,-90.720,-2.880,0,b4w,6.000
Wed Mar 27 18:40:38 2024,0,134,[Range],39.600,-2.800,-38.880,0.000,1,b4w,6.000
Wed Mar 27 18:40:49 2024,0,150,[Range],59.700,-3.600,-34.920,-1.080,1,b4w,8.000
Wed Mar 27 18:40:51 2024,0,150,[Range],39.700,-3.600,-36.360,0.000,1,b4w,14.000
Wed Mar 27 18:40:57 2024,0,107,[Range],59.800,-3.100,-50.760,0.000,1,b4w,1.000
Wed Mar 27 18:40:58 2024,0,107,[Range],39.600,-2.500,-50.760,0.000,1,b4w,6.000
Wed Mar 27 18:41:00 2024,0,129,[Range],58.800,0.400,-90.720,0.000,1,b4w,3.000
Wed Mar 27 18:41:01 2024,0,129,[Range],38.800,-0.300,-90.720,0.000,1,b4w,9.000
Wed Mar 27 18:41:44 2024,0,165,[Range],59.000,1.900,-73.440,-2.160,0,b4w,6.000
Wed Mar 27 18:41:45 2024,0,165,[Range],39.700,1.400,-73.440,-2.160,0,b4w,7.000
Wed Mar 27 18:41:54 2024,0,124,[Range],39.600,-2.500,-42.480,0.000,1,b4w,4.000
Wed Mar 27 18:42:13 2024,0,152,[Range],59.600,-4.400,-36.720,-0.360,1,b4w,4.000
Wed Mar 27 18:42:15 2024,0,152,[Range],39.600,-3.900,-37.800,0.720,1,b4w,2.000
Wed Mar 27 18:42:16 2024,0,139,[Range],39.500,0.900,-56.880,0.720,0,b4w,6.000
Wed Mar 27 18:42:17 2024,0,113,[Range],59.800,-1.200,-61.920,-1.800,1,b4w,5.000
Wed Mar 27 18:42:19 2024,0,113,[Range],39.200,-1.600,-62.280,-1.440,1,b4w,10.000
Wed Mar 27 18:42:26 2024,0,151,[Range],59.700,-4.000,-38.160,-1.080,1,b4w,5.000
Wed Mar 27 18:42:27 2024,0,151,[Range],39.800,-4.000,-39.240,0.000,1,b4w,11.000
Wed Mar 27 18:42:29 2024,0,147,[Range],59.300,-1.400,-73.800,-2.160,1,b4w,9.000
Wed Mar 27 18:42:30 2024,0,147,[Range],39.900,-1.100,-74.160,0.000,1,b4w,7.000
Wed Mar 27 18:42:32 2024,0,125,[Range],39.400,1.400,-49.320,-0.720,0,b4w,23.000
Wed Mar 27 18:42:33 2024,0,175,[Range],39.900,1.200,-47.520,0.000,0,b4w,0.000
Wed Mar 27 18:42:44 2024,0,145,[Range],59.900,-3.600,-36.720,-0.360,1,b4w,5.000
Wed Mar 27 18:42:46 2024,0,145,[Range],39.900,-3.500,-39.240,0.000,1,b4w,6.000
Wed Mar 27 18:42:58 2024,0,133,[Range],59.400,-1.300,-102.600,0.000,1,b4w,5.000
Wed Mar 27 18:42:59 2024,0,133,[Range],39.600,-1.700,-102.960,-0.360,1,b4w,7.000
Wed Mar 27 18:43:00 2024,0,141,[Range],39.300,0.700,-70.200,-3.600,0,b4w,5.000
Wed Mar 27 18:43:05 2024,0,183,[Range],59.700,-1.500,-52.920,-2.520,1,b4w,35.000
Wed Mar 27 18:43:06 2024,0,183,[Range],39.400,-1.600,-52.920,-1.080,1,b4w,36.000
Wed Mar 27 18:43:30 2024,0,166,[Range],58.800,1.300,-103.680,-0.360,0,b4w,6.000
Wed Mar 27 18:43:31 2024,0,166,[Range],38.700,0.700,-103.320,-1.800,0,b4w,6.000
Wed Mar 27 18:43:40 2024,0,136,[Range],58.900,1.700,-112.680,-3.960,0,b4w,11.000
Wed Mar 27 18:43:40 2024,0,136,[Range],38.700,0.800,-111.960,-5.040,0,b4w,16.000
Wed Mar 27 18:44:16 2024,0,157,[Range],59.900,-1.100,-53.640,-2.160,1,b4w,30.000
Wed Mar 27 18:44:17 2024,0,157,[Range],39.400,-1.500,-53.640,-1.080,1,b4w,32.000
Wed Mar 27 18:44:38 2024,0,176,[Range],59.500,-4.000,-46.080,0.000,1,b4w,8.000
Wed Mar 27 18:44:40 2024,0,176,[Range],39.800,-4.100,-48.600,0.000,1,b4w,3.000
Wed Mar 27 18:45:00 2024,0,142,[Range],59.900,-1.000,-51.840,-1.080,1,b4w,7.000
Wed Mar 27 18:45:02 2024,0,142,[Range],39.300,-1.300,-54.360,-0.720,1,b4w,8.000
Wed Mar 27 18:45:08 2024,0,153,[Range],39.500,-3.700,-34.560,0.360,1,b4w,6.000
Wed Mar 27 18:45:14 2024,0,184,[Range],59.900,-4.800,-30.600,0.000,1,b4w,1.000
Wed Mar 27 18:45:38 2024,0,172,[Range],59.800,-1.000,-37.080,-0.360,1,b4w,16.000
Wed Mar 27 18:45:40 2024,0,172,[Range],39.600,-1.300,-37.800,-0.720,1,b4w,17.000
Wed Mar 27 18:45:58 2024,0,161,[Range],59.900,2.500,-97.560,0.000,0,b4w,7.000
Wed Mar 27 18:45:59 2024,0,161,[Range],39.700,1.600,-97.200,-1.440,0,b4w,5.000
Wed Mar 27 18:46:27 2024,0,177,[Range],59.900,-1.600,-44.280,0.000,1,b4w,1.000
Wed Mar 27 18:46:28 2024,0,177,[Range],39.800,-2.100,-44.640,0.000,1,b4w,7.000
Wed Mar 27 18:46:49 2024,0,204,[Range],59.400,-1.100,-81.000,-1.080,1,b4w,5.000
Wed Mar 27 18:46:49 2024,0,204,[Range],39.300,-1.600,-80.640,-1.080,1,b4w,9.000
Wed Mar 27 18:47:00 2024,0,163,[Range],59.200,-3.800,-51.480,0.000,1,b4w,1.000
Wed Mar 27 18:47:01 2024,0,163,[Range],39.800,-4.000,-52.560,0.000,1,b4w,1.000
Wed Mar 27 18:47:14 2024,0,167,[Range],59.800,-1.000,-48.600,-1.440,1,b4w,17.000
Wed Mar 27 18:47:16 2024,0,167,[Range],39.600,-1.500,-48.240,-0.720,1,b4w,39.000
Wed Mar 27 18:47:19 2024,0,174,[Range],59.600,-4.500,-32.400,0.000,1,b4w,2.000
Wed Mar 27 18:47:22 2024,0,174,[Range],39.800,-4.400,-32.760,0.000,1,b4w,0.000
Wed Mar 27 18:48:20 2024,0,197,[Range],39.700,-4.400,-44.640,0.000,1,b4w,6.000
Wed Mar 27 18:48:21 2024,0,154,[Range],39.100,0.900,-92.160,-4.320,0,b4w,5.000
Wed Mar 27 18:49:24 2024,0,146,[Range],59.900,1.700,-67.680,-3.240,0,b4w,5.000
Wed Mar 27 18:49:25 2024,0,146,[Range],39.200,1.000,-68.040,-2.160,0,b4w,7.000
Wed Mar 27 18:50:03 2024,0,160,[Range],59.500,-2.300,-38.160,-1.440,1,b4w,2.000
Wed Mar 27 18:50:05 2024,0,160,[Range],39.700,-3.300,-36.000,-2.160,1,b4w,4.000
Wed Mar 27 18:50:36 2024,0,158,[Range],39.100,-2.000,-71.640,0.000,1,b4w,5.000
Wed Mar 27 18:51:20 2024,0,171,[Range],59.200,2.100,-108.720,0.000,0,b4w,5.000
Wed Mar 27 18:51:21 2024,0,171,[Range],39.800,1.300,-108.720,-1.800,0,b4w,11.000
Wed Mar 27 18:51:29 2024,0,215,[Range],59.500,-3.700,-31.680,0.000,1,b4w,3.000
Wed Mar 27 18:51:30 2024,0,164,[Range],59.500,-0.600,-49.680,-0.720,1,b4w,26.000
Wed Mar 27 18:51:31 2024,0,215,[Range],39.900,-3.900,-31.320,0.000,1,b4w,2.000
Wed Mar 27 18:51:55 2024,0,228,[Range],59.600,1.200,-52.200,-1.800,0,b4w,21.000
Wed Mar 27 18:51:55 2024,0,192,[Range],59.900,1.000,-52.920,0.000,0,b4w,0.000
Wed Mar 27 18:51:56 2024,0,228,[Range],39.400,0.400,-52.200,-1.440,1,b4w,74.000
Wed Mar 27 18:52:01 2024,0,187,[Range],59.400,1.600,-77.760,-1.800,0,b4w,7.000
Wed Mar 27 18:52:02 2024,0,187,[Range],39.000,0.600,-77.400,-3.240,0,b4w,7.000
Wed Mar 27 18:52:04 2024,0,218,[Range],39.700,-1.200,-63.360,-2.160,1,b4w,6.000
Wed Mar 27 18:52:24 2024,0,202,[Range],59.200,-1.300,-55.800,-2.520,1,b4w,56.000
Wed Mar 27 18:52:25 2024,0,202,[Range],39.700,-1.500,-56.160,-1.800,1,b4w,93.000
Wed Mar 27 18:52:54 2024,0,199,[Range],59.100,-1.100,-65.520,-1.800,1,b4w,1.000
Wed Mar 27 18:52:55 2024,0,199,[Range],39.400,-1.300,-64.800,-1.080,1,b4w,5.000
Wed Mar 27 18:52:58 2024,0,188,[Range],59.500,2.100,-66.240,-2.880,0,b4w,12.000
Wed Mar 27 18:52:59 2024,0,188,[Range],39.400,1.400,-65.520,-2.880,0,b4w,33.000
Wed Mar 27 18:53:05 2024,0,185,[Range],59.400,1.800,-82.800,-3.600,0,b4w,7.000
Wed Mar 27 18:53:06 2024,0,237,[Range],59.600,1.300,-84.960,0.000,0,b4w,0.000
Wed Mar 27 18:53:06 2024,0,185,[Range],39.900,1.600,-82.800,-1.440,0,b4w,6.000
Wed Mar 27 18:53:07 2024,0,178,[Range],58.900,2.000,-80.280,-2.520,0,b4w,8.000
Wed Mar 27 18:53:08 2024,0,178,[Range],39.200,1.200,-78.840,-2.880,0,b4w,6.000
Wed Mar 27 18:53:46 2024,0,195,[Range],59.800,-3.800,-30.240,-0.360,1,b4w,37.000
Wed Mar 27 18:53:48 2024,0,195,[Range],39.600,-3.300,-31.680,0.720,1,b4w,38.000
