time,numErr,TrackID,Trigger,X(m),Y(m),Vx(km/h),Vy(km/h),Lane,objType,L(m)
Sun Mar 24 20:25:57 2024,0,180,[Range],29.600,-1.500,-85.680,-0.720,1,b4w,36.000
Sun Mar 24 20:26:13 2024,0,203,[Range],69.200,-1.700,-57.240,0.000,1,b4w,1.000
Sun Mar 24 20:26:16 2024,0,203,[Range],29.600,-1.800,-56.880,0.360,1,b4w,4.000
Sun Mar 24 20:26:19 2024,0,237,[Range],69.300,3.200,-111.600,0.000,0,b4w,5.000
Sun Mar 24 20:26:20 2024,0,199,[Range],69.700,-0.100,-86.760,-2.880,1,b4w,6.000
Sun Mar 24 20:26:20 2024,0,201,[Range],69.600,-5.000,-36.360,0.000,0,b4w,5.000
Sun Mar 24 20:26:21 2024,0,199,[Range],29.700,-1.500,-88.200,-2.880,1,b4w,18.000
Sun Mar 24 20:26:24 2024,0,217,[Range],29.600,-4.300,-38.880,0.000,1,b4w,1.000
Sun Mar 24 20:26:29 2024,0,211,[Range],69.900,2.100,-41.040,-0.360,0,b4w,25.000
Sun Mar 24 20:26:30 2024,0,221,[Range],69.700,0.800,-41.760,0.000,0,b4w,0.000
Sun Mar 24 20:26:33 2024,0,211,[Range],29.800,0.800,-41.400,-1.080,0,b4w,37.000
Sun Mar 24 20:26:48 2024,0,196,[Range],69.400,0.400,-96.840,0.000,1,b4w,5.000
Sun Mar 24 20:26:49 2024,0,196,[Range],29.200,-1.200,-96.480,-3.240,1,b4w,8.000
Sun Mar 24 20:27:03 2024,0,220,[Range],69.300,2.200,-66.960,-3.240,0,b4w,22.000
Sun Mar 24 20:27:05 2024,0,220,[Range],29.700,1.000,-66.960,-1.440,0,b4w,77.000
Sun Mar 24 20:27:25 2024,0,210,[Range],69.600,-0.400,-65.520,-2.880,1,b4w,15.000
Sun Mar 24 20:27:27 2024,0,210,[Range],29.900,-1.400,-65.160,-1.080,1,b4w,23.000
Sun Mar 24 20:27:30 2024,0,205,[Range],29.800,-1.800,-74.160,0.000,1,b4w,5.000
Sun Mar 24 20:27:35 2024,0,200,[Range],69.000,2.200,-70.200,-0.720,0,b4w,29.000
Sun Mar 24 20:27:37 2024,0,200,[Range],29.600,0.700,-66.960,-2.160,0,b4w,64.000
Sun Mar 24 20:27:46 2024,0,224,[Range],29.800,-3.100,-36.720,-0.720,1,b4w,7.000
Sun Mar 24 20:28:49 2024,0,223,[Range],29.600,-3.500,-46.440,0.360,1,b4w,6.000
Sun Mar 24 20:28:49 2024,0,7,[Range],69.500,-1.100,-41.760,-1.800,1,b4w,14.000
Sun Mar 24 20:28:53 2024,0,7,[Range],29.900,-1.600,-45.360,-0.360,1,b4w,26.000
Sun Mar 24 20:28:53 2024,0,213,[Range],69.400,2.700,-72.000,-0.720,0,b4w,20.000
Sun Mar 24 20:28:55 2024,0,206,[Range],69.300,1.700,-81.720,0.000,0,b4w,5.000
Sun Mar 24 20:28:55 2024,0,213,[Range],29.700,0.900,-57.960,-1.800,0,b4w,29.000
Sun Mar 24 20:28:56 2024,0,206,[Range],29.300,-0.300,-75.600,-4.320,1,b4w,5.000
Sun Mar 24 20:29:03 2024,0,219,[Range],29.300,-1.800,-57.960,0.000,1,b4w,6.000
Sun Mar 24 20:29:11 2024,0,230,[Range],69.100,2.700,-99.720,0.000,0,b4w,6.000
Sun Mar 24 20:29:12 2024,0,232,[Range],29.100,-2.200,-70.200,0.000,1,b4w,0.000
Sun Mar 24 20:29:12 2024,0,230,[Range],28.900,1.400,-100.440,-2.880,0,b4w,7.000
Sun Mar 24 20:29:18 2024,0,233,[Range],69.300,-0.100,-89.280,0.000,1,b4w,6.000
Sun Mar 24 20:29:20 2024,0,233,[Range],29.500,-1.200,-91.440,-2.520,1,b4w,7.000
Sun Mar 24 20:29:27 2024,0,238,[Range],30.300,-0.100,61.200,0.000,1,b4w,11.000
Sun Mar 24 20:29:46 2024,0,242,[Range],69.300,2.200,-48.960,-2.880,0,b4w,92.000
Sun Mar 24 20:29:49 2024,0,242,[Range],29.600,1.300,-48.240,0.000,0,b4w,92.000
Sun Mar 24 20:29:50 2024,0,226,[Range],29.400,1.900,-89.280,0.000,0,b4w,11.000
Sun Mar 24 20:30:07 2024,0,245,[Range],69.200,2.500,-99.000,-2.160,0,b4w,5.000
Sun Mar 24 20:30:08 2024,0,245,[Range],28.600,0.800,-97.200,-3.240,0,b4w,31.000
Sun Mar 24 20:30:17 2024,0,253,[Range],68.900,2.700,-97.920,-0.360,0,b4w,5.000
Sun Mar 24 20:30:18 2024,0,253,[Range],29.600,1.400,-97.560,-2.160,0,b4w,5.000
Sun Mar 24 20:31:15 2024,0,250,[Range],69.900,-0.700,-47.880,-1.440,1,b4w,23.000
Sun Mar 24 20:31:18 2024,0,250,[Range],29.500,-1.100,-47.880,-0.360,1,b4w,36.000
Sun Mar 24 20:31:20 2024,0,191,[Range],69.500,-0.400,-42.840,0.000,1,b4w,4.000
Sun Mar 24 20:31:23 2024,0,191,[Range],29.500,-1.100,-43.920,-0.360,1,b4w,7.000
Sun Mar 24 20:32:01 2024,0,252,[Range],69.800,-2.100,-62.280,0.000,1,b4w,2.000
Sun Mar 24 20:32:01 2024,0,6,[Range],69.800,2.000,-78.840,-2.160,0,b4w,33.000
Sun Mar 24 20:32:02 2024,0,244,[Range],69.700,2.700,-79.560,0.000,0,b4w,3.000
Sun Mar 24 20:32:03 2024,0,6,[Range],29.500,0.900,-80.280,-2.160,0,b4w,138.000
Sun Mar 24 20:32:23 2024,0,20,[Range],29.700,-4.700,-38.520,0.000,1,b4w,0.000
Sun Mar 24 20:32:29 2024,0,246,[Range],69.700,-2.700,-40.680,0.000,1,b4w,3.000
Sun Mar 24 20:32:33 2024,0,246,[Range],29.500,-2.500,-45.360,1.080,1,b4w,22.000
Sun Mar 24 20:32:34 2024,0,26,[Range],69.600,2.300,-46.080,-1.800,0,b4w,22.000
Sun Mar 24 20:32:37 2024,0,26,[Range],29.600,0.800,-46.440,-1.440,0,b4w,50.000
Sun Mar 24 20:33:05 2024,0,247,[Range],29.700,-3.900,-33.120,1.800,1,b4w,0.000
Sun Mar 24 20:33:13 2024,0,254,[Range],68.500,-0.500,-112.320,-0.720,1,b4w,6.000
Sun Mar 24 20:33:14 2024,0,254,[Range],28.600,-1.100,-109.080,-1.080,1,b4w,6.000
Sun Mar 24 20:33:17 2024,0,1,[Range],68.900,1.900,-77.040,-3.240,0,b4w,24.000
Sun Mar 24 20:33:17 2024,0,11,[Range],69.600,2.000,-77.040,-1.800,0,b4w,5.000
Sun Mar 24 20:33:18 2024,0,5,[Range],69.500,1.200,-78.840,0.000,0,b4w,1.000
Sun Mar 24 20:33:19 2024,0,1,[Range],29.500,0.900,-77.400,-2.520,0,b4w,105.000
Sun Mar 24 20:33:19 2024,0,11,[Range],29.900,-0.500,-77.040,-5.760,1,b4w,32.000
Sun Mar 24 20:33:19 2024,0,25,[Range],29.200,1.000,-79.920,0.000,0,b4w,21.000
Sun Mar 24 20:33:29 2024,0,2,[Range],69.400,0.100,-106.200,-2.520,1,b4w,6.000
Sun Mar 24 20:33:30 2024,0,52,[Range],69.200,2.400,-91.800,-0.360,0,b4w,35.000
Sun Mar 24 20:33:31 2024,0,2,[Range],29.100,-0.800,-101.880,-2.520,1,b4w,11.000
Sun Mar 24 20:33:32 2024,0,52,[Range],29.100,0.800,-92.520,-2.520,0,b4w,32.000
Sun Mar 24 20:33:36 2024,0,8,[Range],69.800,2.800,-94.680,-0.360,0,b4w,7.000
Sun Mar 24 20:33:37 2024,0,8,[Range],29.100,1.200,-95.040,-2.880,0,b4w,4.000
Sun Mar 24 20:33:54 2024,0,12,[Range],69.900,1.400,-63.360,-1.800,0,b4w,60.000
Sun Mar 24 20:33:57 2024,0,12,[Range],29.300,-1.000,-63.000,-2.160,1,b4w,63.000
Sun Mar 24 20:33:57 2024,0,10,[Range],69.500,1.900,-60.840,-1.800,0,b4w,3.000
Sun Mar 24 20:33:59 2024,0,32,[Range],29.500,0.500,-61.200,-2.160,0,b4w,63.000
Sun Mar 24 20:33:59 2024,0,10,[Range],29.300,0.800,-60.840,-1.080,0,b4w,63.000
Sun Mar 24 20:34:04 2024,0,249,[Range],69.700,-0.300,-89.280,0.000,1,b4w,5.000
Sun Mar 24 20:34:05 2024,0,249,[Range],28.900,-1.900,-89.640,-2.160,1,b4w,14.000
Sun Mar 24 20:34:11 2024,0,42,[Range],68.900,2.100,-86.760,-0.360,0,b4w,14.000
Sun Mar 24 20:34:12 2024,0,42,[Range],29.300,1.000,-86.400,-0.720,0,b4w,32.000
Sun Mar 24 20:34:13 2024,0,21,[Range],29.700,-2.000,-88.560,0.000,1,b4w,0.000
Sun Mar 24 20:34:38 2024,0,24,[Range],69.700,-0.800,-43.920,-3.600,1,b4w,144.000
Sun Mar 24 20:34:39 2024,0,19,[Range],69.900,-0.300,-43.560,-2.160,1,b4w,2.000
Sun Mar 24 20:34:42 2024,0,24,[Range],29.800,-1.500,-43.560,-0.360,1,b4w,153.000
Sun Mar 24 20:35:06 2024,0,4,[Range],69.700,-3.700,-46.080,0.000,1,b4w,0.000
Sun Mar 24 20:35:09 2024,0,4,[Range],29.500,-4.300,-43.920,-0.720,1,b4w,0.000
Sun Mar 24 20:35:19 2024,0,18,[Range],69.200,-0.900,-70.560,0.000,1,b4w,1.000
Sun Mar 24 20:35:21 2024,0,18,[Range],29.800,-1.600,-65.520,0.000,1,b4w,8.000
Sun Mar 24 20:36:20 2024,0,30,[Range],69.200,1.800,-99.000,0.000,0,b4w,6.000
Sun Mar 24 20:36:22 2024,0,30,[Range],29.100,0.800,-100.800,-1.080,0,b4w,12.000
Sun Mar 24 20:36:45 2024,0,66,[Range],69.500,2.500,-56.880,-1.440,0,b4w,22.000
Sun Mar 24 20:36:48 2024,0,66,[Range],29.300,1.100,-56.880,-1.080,0,b4w,20.000
Sun Mar 24 20:36:53 2024,0,37,[Range],69.800,1.700,-68.760,-2.880,0,b4w,53.000
Sun Mar 24 20:36:55 2024,0,37,[Range],29.600,0.900,-68.400,-0.720,0,b4w,57.000
Sun Mar 24 20:37:13 2024,0,35,[Range],69.900,-1.600,-45.000,0.000,1,b4w,1.000
Sun Mar 24 20:37:16 2024,0,35,[Range],29.600,-2.300,-47.160,0.000,1,b4w,4.000
Sun Mar 24 20:37:45 2024,0,44,[Range],69.600,-0.800,-39.240,-1.440,1,b4w,28.000
Sun Mar 24 20:37:48 2024,0,28,[Range],69.000,1.600,-70.560,0.000,0,b4w,7.000
Sun Mar 24 20:37:49 2024,0,44,[Range],29.900,-0.900,-38.160,0.720,1,b4w,71.000
Sun Mar 24 20:37:50 2024,0,28,[Range],29.100,1.700,-64.440,0.000,0,b4w,8.000
Sun Mar 24 20:37:58 2024,0,13,[Range],69.300,-1.900,-52.200,0.000,1,b4w,1.000
Sun Mar 24 20:38:00 2024,0,13,[Range],29.400,-2.500,-57.600,0.000,1,b4w,1.000
Sun Mar 24 20:38:23 2024,0,47,[Range],69.400,0.000,-75.960,-3.600,1,b4w,19.000
Sun Mar 24 20:38:25 2024,0,47,[Range],29.600,-1.200,-76.320,-1.440,1,b4w,27.000
Sun Mar 24 20:38:44 2024,0,45,[Range],69.500,2.100,-57.240,-1.800,0,b4w,6.000
Sun Mar 24 20:38:47 2024,0,45,[Range],29.900,1.200,-54.360,-0.360,0,b4w,5.000
Sun Mar 24 20:39:53 2024,0,29,[Range],69.800,2.600,-103.680,0.000,0,b4w,5.000
Sun Mar 24 20:39:54 2024,0,29,[Range],29.700,1.000,-103.320,-2.160,0,b4w,7.000
Sun Mar 24 20:39:56 2024,0,81,[Range],29.400,-1.100,-90.720,-1.800,1,b4w,30.000
Sun Mar 24 20:40:08 2024,0,70,[Range],69.100,2.800,-90.000,-0.360,0,b4w,7.000
Sun Mar 24 20:40:10 2024,0,70,[Range],29.100,0.900,-91.080,-3.600,0,b4w,10.000
Sun Mar 24 20:40:20 2024,0,68,[Range],69.500,2.200,-89.640,-1.080,0,b4w,5.000
Sun Mar 24 20:40:21 2024,0,68,[Range],29.700,0.800,-89.640,-2.880,0,b4w,5.000
Sun Mar 24 20:41:02 2024,0,82,[Range],69.800,-3.900,-29.520,0.000,1,b4w,1.000
Sun Mar 24 20:41:04 2024,0,36,[Range],69.700,-0.200,-67.320,-1.440,1,b4w,2.000
Sun Mar 24 20:41:06 2024,0,36,[Range],29.600,-1.100,-66.960,-1.800,1,b4w,15.000
Sun Mar 24 20:41:07 2024,0,55,[Range],29.500,-4.700,-29.160,0.000,1,b4w,2.000
Sun Mar 24 20:41:19 2024,0,50,[Range],69.500,1.700,-88.560,-1.440,0,b4w,6.000
Sun Mar 24 20:41:20 2024,0,71,[Range],69.600,-2.600,-33.120,0.000,1,b4w,7.000
Sun Mar 24 20:41:21 2024,0,50,[Range],29.800,0.400,-86.400,-1.800,1,b4w,11.000
Sun Mar 24 20:41:23 2024,0,41,[Range],69.700,-1.800,-48.960,2.160,1,b4w,8.000
Sun Mar 24 20:41:24 2024,0,71,[Range],29.700,-2.300,-37.800,0.000,1,b4w,25.000
Sun Mar 24 20:41:26 2024,0,41,[Range],29.400,-0.300,-55.080,1.080,1,b4w,9.000
Sun Mar 24 20:41:31 2024,0,67,[Range],69.600,2.100,-50.760,-3.960,0,b4w,37.000
Sun Mar 24 20:41:32 2024,0,39,[Range],69.700,1.400,-51.840,0.000,0,b4w,0.000
Sun Mar 24 20:41:34 2024,0,67,[Range],29.900,0.700,-50.040,-0.720,0,b4w,78.000
Sun Mar 24 20:41:35 2024,0,65,[Range],29.700,0.300,-51.120,0.000,1,b4w,3.000
Sun Mar 24 20:41:47 2024,0,60,[Range],69.700,-3.700,-29.160,0.000,1,b4w,24.000
Sun Mar 24 20:41:51 2024,0,60,[Range],29.900,-2.300,-31.680,2.160,1,b4w,36.000
Sun Mar 24 20:41:56 2024,0,53,[Range],69.600,-3.200,-27.000,0.360,1,b4w,24.000
Sun Mar 24 20:42:01 2024,0,53,[Range],29.800,-1.900,-29.520,2.520,1,b4w,23.000
Sun Mar 24 20:42:17 2024,0,108,[Range],69.600,-2.100,-27.360,0.720,1,b4w,24.000
Sun Mar 24 20:42:22 2024,0,108,[Range],29.700,-1.500,-30.240,0.720,1,b4w,74.000
Sun Mar 24 20:42:23 2024,0,78,[Range],29.900,-2.500,-31.680,0.000,1,b4w,0.000
Sun Mar 24 20:43:21 2024,0,64,[Range],69.100,1.700,-68.760,-2.520,0,b4w,21.000
Sun Mar 24 20:43:23 2024,0,64,[Range],29.300,1.200,-69.480,-1.080,0,b4w,22.000
Sun Mar 24 20:43:50 2024,0,57,[Range],68.800,-0.100,-91.080,-1.800,1,b4w,40.000
Sun Mar 24 20:43:52 2024,0,57,[Range],29.800,-0.900,-92.160,-1.080,1,b4w,35.000
Sun Mar 24 20:44:00 2024,0,54,[Range],69.800,-1.000,-62.280,-1.800,1,b4w,4.000
Sun Mar 24 20:44:03 2024,0,54,[Range],29.100,-2.000,-59.760,-1.440,1,b4w,7.000
Sun Mar 24 20:44:44 2024,0,80,[Range],68.700,1.300,-149.760,-0.360,0,b4w,8.000
Sun Mar 24 20:44:45 2024,0,80,[Range],29.300,0.300,-150.120,-1.800,1,b4w,11.000
Sun Mar 24 20:44:47 2024,0,59,[Range],69.700,-1.300,-64.080,0.000,1,b4w,1.000
Sun Mar 24 20:44:49 2024,0,59,[Range],29.400,-1.700,-69.120,-0.360,1,b4w,8.000
Sun Mar 24 20:45:15 2024,0,56,[Range],69.400,-2.300,-39.240,0.000,1,b4w,0.000
Sun Mar 24 20:45:19 2024,0,56,[Range],29.400,-3.200,-40.680,-1.080,1,b4w,3.000
Sun Mar 24 20:45:26 2024,0,63,[Range],29.700,-3.900,-32.760,0.000,1,b4w,4.000
Sun Mar 24 20:45:28 2024,0,79,[Range],68.900,-0.500,-84.960,-1.080,1,b4w,39.000
Sun Mar 24 20:45:30 2024,0,79,[Range],28.900,-1.500,-84.960,-1.800,1,b4w,37.000
Sun Mar 24 20:45:58 2024,0,106,[Range],69.400,1.800,-52.200,-2.880,0,b4w,24.000
Sun Mar 24 20:46:01 2024,0,106,[Range],29.300,1.300,-51.840,0.000,0,b4w,36.000
Sun Mar 24 20:46:02 2024,0,94,[Range],29.800,-1.700,-78.120,0.000,1,b4w,6.000
Sun Mar 24 20:47:45 2024,0,51,[Range],29.700,-1.900,-29.160,1.080,1,b4w,4.000
Sun Mar 24 20:48:05 2024,0,95,[Range],69.300,2.000,-57.240,-3.240,0,b4w,25.000
Sun Mar 24 20:48:08 2024,0,95,[Range],29.600,1.200,-56.520,-1.080,0,b4w,28.000
Sun Mar 24 20:48:36 2024,0,98,[Range],69.900,-1.300,-28.800,-0.360,1,b4w,22.000
Sun Mar 24 20:48:41 2024,0,98,[Range],29.800,-1.400,-31.680,-0.360,1,b4w,72.000
Sun Mar 24 20:48:42 2024,0,90,[Range],29.800,-2.600,-32.400,0.000,1,b4w,0.000
Sun Mar 24 20:49:02 2024,0,40,[Range],69.100,2.600,-77.400,-1.440,0,b4w,25.000
Sun Mar 24 20:49:04 2024,0,40,[Range],29.900,0.500,-77.400,-2.520,0,b4w,68.000
Sun Mar 24 20:49:14 2024,0,114,[Range],69.800,-4.300,-26.280,0.000,1,b4w,3.000
Sun Mar 24 20:49:20 2024,0,114,[Range],29.700,-4.200,-26.640,0.000,1,b4w,0.000
Sun Mar 24 20:49:25 2024,0,143,[Range],29.300,-1.000,-49.680,0.000,1,b4w,2.000
Sun Mar 24 20:49:25 2024,0,105,[Range],29.600,-4.700,-49.680,0.000,1,b4w,1.000
Sun Mar 24 20:49:53 2024,0,97,[Range],29.700,-4.300,-37.080,0.000,1,b4w,3.000
Sun Mar 24 20:51:09 2024,0,88,[Range],69.800,-0.700,-52.920,0.000,1,b4w,1.000
Sun Mar 24 20:51:11 2024,0,85,[Range],29.200,-1.700,-52.560,0.000,1,b4w,8.000
Sun Mar 24 20:51:14 2024,0,96,[Range],69.900,-0.900,-58.680,-1.800,1,b4w,21.000
Sun Mar 24 20:51:15 2024,0,102,[Range],68.900,2.700,-78.480,-1.080,0,b4w,26.000
Sun Mar 24 20:51:16 2024,0,101,[Range],69.600,1.200,-77.760,-1.440,0,b4w,6.000
Sun Mar 24 20:51:17 2024,0,96,[Range],29.300,-1.800,-57.960,-1.440,1,b4w,66.000
Sun Mar 24 20:51:17 2024,0,102,[Range],29.100,1.200,-78.480,-2.880,0,b4w,24.000
Sun Mar 24 20:51:18 2024,0,101,[Range],29.400,0.500,-75.960,-0.360,0,b4w,15.000
Sun Mar 24 20:51:35 2024,0,122,[Range],69.600,-2.100,-40.680,0.000,1,b4w,1.000
Sun Mar 24 20:51:38 2024,0,122,[Range],29.500,-2.900,-39.600,-1.080,1,b4w,0.000
Sun Mar 24 20:52:08 2024,0,109,[Range],69.900,-0.400,-59.400,-2.880,1,b4w,30.000
Sun Mar 24 20:52:10 2024,0,109,[Range],29.500,-1.100,-57.600,0.000,1,b4w,45.000
Sun Mar 24 20:52:38 2024,0,73,[Range],69.400,-0.600,-64.080,-1.080,1,b4w,67.000
Sun Mar 24 20:52:40 2024,0,73,[Range],29.700,-1.100,-63.720,-0.360,1,b4w,78.000
Sun Mar 24 20:53:11 2024,0,117,[Range],69.500,-0.800,-50.040,-1.800,1,b4w,6.000
Sun Mar 24 20:53:14 2024,0,117,[Range],29.800,-1.100,-48.600,0.000,1,b4w,6.000
Sun Mar 24 20:53:15 2024,0,84,[Range],69.900,-0.900,-55.440,0.000,1,b4w,0.000
Sun Mar 24 20:53:18 2024,0,84,[Range],29.300,-1.000,-55.800,0.720,1,b4w,8.000
Sun Mar 24 20:53:24 2024,0,120,[Range],69.800,-1.600,-45.720,0.000,1,b4w,1.000
Sun Mar 24 20:53:27 2024,0,123,[Range],29.900,-3.500,-37.080,-0.360,1,b4w,1.000
Sun Mar 24 20:54:10 2024,0,99,[Range],69.300,2.800,-82.080,0.000,0,b4w,15.000
Sun Mar 24 20:54:11 2024,0,99,[Range],28.900,1.100,-79.920,-3.960,0,b4w,7.000
Sun Mar 24 20:54:15 2024,0,92,[Range],29.800,-2.500,-54.000,0.000,1,b4w,4.000
Sun Mar 24 20:54:21 2024,0,112,[Range],69.400,0.700,-74.520,-1.080,0,b4w,6.000
Sun Mar 24 20:54:23 2024,0,112,[Range],29.500,0.000,-68.400,-0.720,1,b4w,21.000
Sun Mar 24 20:54:30 2024,0,49,[Range],69.700,-3.000,-43.200,0.000,1,b4w,7.000
