time,numErr,TrackID,Trigger,X(m),Y(m),Vx(km/h),Vy(km/h),Lane,objType,L(m)
Tue Apr  2 19:18:15 2024,0,18,[Range],39.500,1.600,-38.160,0.360,0,b4w,26.000
Tue Apr  2 19:18:18 2024,0,23,[Range],59.600,1.600,-47.520,-2.520,0,b4w,25.000
Tue Apr  2 19:18:18 2024,0,14,[Range],39.500,-1.800,-95.760,-1.080,1,b4w,8.000
Tue Apr  2 19:18:19 2024,0,23,[Range],39.900,1.500,-46.800,0.000,0,b4w,25.000
Tue Apr  2 19:18:24 2024,0,21,[Range],39.200,-1.900,-64.800,0.000,1,b4w,4.000
Tue Apr  2 19:18:26 2024,0,39,[Range],59.700,0.000,-84.600,-2.520,1,b4w,6.000
Tue Apr  2 19:18:27 2024,0,39,[Range],38.900,-0.500,-82.800,-2.520,1,b4w,8.000
Tue Apr  2 19:19:04 2024,0,54,[Range],59.400,1.300,-77.760,-3.240,0,b4w,33.000
Tue Apr  2 19:19:05 2024,0,54,[Range],39.100,0.700,-77.400,-3.240,0,b4w,19.000
Tue Apr  2 19:19:30 2024,0,30,[Range],59.900,-1.400,-50.760,-1.800,1,b4w,34.000
Tue Apr  2 19:19:31 2024,0,30,[Range],39.800,-1.600,-50.400,0.000,1,b4w,55.000
Tue Apr  2 19:19:36 2024,0,31,[Range],58.700,2.000,-127.080,-0.360,0,b4w,3.000
Tue Apr  2 19:19:37 2024,0,31,[Range],39.600,1.300,-124.560,-2.160,0,b4w,5.000
Tue Apr  2 19:20:41 2024,0,49,[Range],59.000,2.100,-106.200,-1.440,0,b4w,6.000
Tue Apr  2 19:20:42 2024,0,49,[Range],38.600,1.400,-104.760,-2.880,0,b4w,11.000
Tue Apr  2 19:20:47 2024,0,42,[Range],59.600,-1.800,-57.600,0.000,1,b4w,1.000
Tue Apr  2 19:20:48 2024,0,42,[Range],39.700,-2.300,-57.240,-1.080,1,b4w,4.000
Tue Apr  2 19:21:12 2024,0,45,[Range],59.800,-1.100,-50.400,-1.440,1,b4w,5.000
Tue Apr  2 19:21:13 2024,0,45,[Range],39.900,-1.600,-50.760,-1.080,1,b4w,7.000
Tue Apr  2 19:21:39 2024,0,38,[Range],59.900,-0.600,-83.520,-2.520,1,b4w,40.000
Tue Apr  2 19:21:40 2024,0,38,[Range],39.200,-1.200,-83.160,-2.880,1,b4w,46.000
Tue Apr  2 19:21:48 2024,0,29,[Range],39.500,-4.800,-35.280,0.000,1,b4w,4.000
Tue Apr  2 19:21:54 2024,0,36,[Range],59.500,-1.100,-43.560,0.000,1,b4w,18.000
Tue Apr  2 19:21:55 2024,0,36,[Range],39.800,-1.300,-43.200,0.000,1,b4w,24.000
Tue Apr  2 19:22:01 2024,0,47,[Range],58.900,1.500,-87.840,-1.080,0,b4w,5.000
Tue Apr  2 19:22:02 2024,0,47,[Range],39.500,1.000,-87.480,-1.800,0,b4w,8.000
Tue Apr  2 19:22:21 2024,0,41,[Range],59.400,1.800,-79.200,-2.520,0,b4w,6.000
Tue Apr  2 19:22:22 2024,0,41,[Range],39.700,1.300,-78.840,-2.520,0,b4w,6.000
Tue Apr  2 19:22:25 2024,0,40,[Range],59.500,-1.100,-48.600,-2.160,1,b4w,68.000
Tue Apr  2 19:22:27 2024,0,40,[Range],39.300,-1.400,-48.240,-0.720,1,b4w,87.000
Tue Apr  2 19:22:40 2024,0,50,[Range],59.600,-2.600,-45.360,0.000,1,b4w,6.000
Tue Apr  2 19:22:41 2024,0,50,[Range],39.500,-3.100,-45.720,-1.080,1,b4w,8.000
Tue Apr  2 19:22:43 2024,0,44,[Range],59.800,-0.600,-55.800,-1.800,1,b4w,22.000
Tue Apr  2 19:22:45 2024,0,44,[Range],39.900,-0.800,-55.080,-1.440,1,b4w,28.000
Tue Apr  2 19:22:50 2024,0,67,[Range],59.800,-0.800,-90.720,-1.440,1,b4w,7.000
Tue Apr  2 19:22:51 2024,0,67,[Range],39.800,-1.500,-91.080,-2.160,1,b4w,6.000
Tue Apr  2 19:23:46 2024,0,63,[Range],59.900,0.000,-102.960,-0.360,1,b4w,6.000
Tue Apr  2 19:23:47 2024,0,63,[Range],39.900,0.000,-103.320,-0.720,1,b4w,5.000
Tue Apr  2 19:24:15 2024,0,62,[Range],59.200,-1.100,-78.120,-1.080,1,b4w,2.000
Tue Apr  2 19:24:16 2024,0,62,[Range],39.800,-1.800,-78.120,-1.800,1,b4w,8.000
Tue Apr  2 19:24:45 2024,0,53,[Range],59.700,-3.300,-45.360,-5.400,1,b4w,4.000
Tue Apr  2 19:24:47 2024,0,53,[Range],39.800,-4.600,-43.920,-3.600,1,b4w,6.000
Tue Apr  2 19:24:59 2024,0,55,[Range],59.900,-0.900,-61.920,-2.880,1,b4w,45.000
Tue Apr  2 19:25:01 2024,0,55,[Range],39.200,-1.300,-61.200,-1.080,1,b4w,48.000
Tue Apr  2 19:25:41 2024,0,51,[Range],39.700,-4.200,-25.920,0.000,1,b4w,6.000
Tue Apr  2 19:26:00 2024,0,66,[Range],59.700,2.100,-42.840,-2.520,0,b4w,16.000
Tue Apr  2 19:26:02 2024,0,66,[Range],39.500,1.800,-42.840,0.000,0,b4w,17.000
Tue Apr  2 19:26:26 2024,0,80,[Range],59.500,2.500,-69.120,-2.160,0,b4w,6.000
Tue Apr  2 19:26:27 2024,0,80,[Range],39.400,1.400,-68.760,-3.960,0,b4w,6.000
Tue Apr  2 19:26:42 2024,0,61,[Range],59.700,1.900,-48.960,-2.160,0,b4w,23.000
Tue Apr  2 19:26:43 2024,0,61,[Range],39.300,1.100,-48.240,-1.800,0,b4w,24.000
Tue Apr  2 19:27:14 2024,0,65,[Range],39.600,-4.100,-39.240,0.000,1,b4w,10.000
Tue Apr  2 19:27:16 2024,0,68,[Range],39.600,-3.000,-45.720,0.000,1,b4w,3.000
Tue Apr  2 19:27:17 2024,0,56,[Range],59.800,1.800,-100.800,-0.360,0,b4w,4.000
Tue Apr  2 19:27:18 2024,0,56,[Range],39.000,1.300,-99.360,-1.440,0,b4w,6.000
Tue Apr  2 19:27:30 2024,0,57,[Range],59.700,1.500,-58.320,-1.440,0,b4w,19.000
Tue Apr  2 19:27:31 2024,0,57,[Range],39.600,1.000,-57.960,-1.440,0,b4w,20.000
Tue Apr  2 19:27:32 2024,0,89,[Range],39.200,0.000,-59.040,0.000,1,b4w,0.000
Tue Apr  2 19:27:41 2024,0,72,[Range],59.500,0.000,-61.920,-0.720,1,b4w,5.000
Tue Apr  2 19:27:42 2024,0,72,[Range],39.300,-0.300,-59.400,-0.360,1,b4w,4.000
Tue Apr  2 19:27:52 2024,0,64,[Range],39.600,-2.600,-44.280,0.000,1,b4w,7.000
Tue Apr  2 19:27:58 2024,0,93,[Range],59.600,-2.900,-35.280,-1.440,1,b4w,7.000
Tue Apr  2 19:28:00 2024,0,93,[Range],39.600,-3.300,-35.280,-0.360,1,b4w,6.000
Tue Apr  2 19:28:36 2024,0,84,[Range],59.400,-0.200,-60.120,0.000,1,b4w,2.000
Tue Apr  2 19:28:37 2024,0,84,[Range],39.700,-0.600,-58.320,-0.720,1,b4w,3.000
Tue Apr  2 19:29:05 2024,0,83,[Range],59.600,1.900,-28.080,0.000,0,b4w,20.000
Tue Apr  2 19:29:08 2024,0,83,[Range],39.900,1.800,-27.360,0.000,0,b4w,21.000
Tue Apr  2 19:29:09 2024,0,76,[Range],59.600,-2.000,-48.240,-1.080,1,b4w,6.000
Tue Apr  2 19:29:11 2024,0,76,[Range],39.900,-2.300,-49.680,-1.080,1,b4w,14.000
Tue Apr  2 19:29:17 2024,0,82,[Range],39.600,-2.200,-50.400,0.000,1,b4w,4.000
Tue Apr  2 19:29:23 2024,0,86,[Range],59.800,1.800,-50.400,-2.520,0,b4w,22.000
Tue Apr  2 19:29:25 2024,0,86,[Range],39.400,0.900,-50.760,-2.160,0,b4w,22.000
Tue Apr  2 19:29:30 2024,0,78,[Range],59.900,-1.200,-29.160,0.000,1,b4w,24.000
Tue Apr  2 19:29:32 2024,0,78,[Range],39.900,-1.100,-28.440,0.720,1,b4w,40.000
Tue Apr  2 19:30:18 2024,0,85,[Range],58.800,0.700,-105.480,-2.880,0,b4w,5.000
Tue Apr  2 19:30:18 2024,0,85,[Range],39.900,0.000,-105.120,-3.240,1,b4w,24.000
Tue Apr  2 19:31:22 2024,0,106,[Range],59.400,1.800,-47.160,-1.800,0,b4w,46.000
Tue Apr  2 19:31:24 2024,0,106,[Range],39.900,1.400,-46.800,-1.080,0,b4w,25.000
Tue Apr  2 19:31:33 2024,0,97,[Range],59.600,-1.400,-34.920,0.000,1,b4w,34.000
Tue Apr  2 19:31:35 2024,0,97,[Range],39.700,-1.800,-36.000,-0.360,1,b4w,64.000
Tue Apr  2 19:31:47 2024,0,100,[Range],59.400,-2.300,-40.680,0.000,1,b4w,9.000
Tue Apr  2 19:31:49 2024,0,100,[Range],39.900,-2.900,-41.760,-1.080,1,b4w,9.000
Tue Apr  2 19:31:54 2024,0,92,[Range],59.600,1.500,-40.320,-1.800,0,b4w,29.000
Tue Apr  2 19:31:56 2024,0,92,[Range],39.400,1.300,-40.680,0.360,0,b4w,66.000
Tue Apr  2 19:32:05 2024,0,107,[Range],58.600,2.300,-110.160,-1.080,0,b4w,6.000
Tue Apr  2 19:32:06 2024,0,107,[Range],38.700,1.600,-109.800,-3.240,0,b4w,6.000
Tue Apr  2 19:32:06 2024,0,104,[Range],58.700,1.700,-115.920,0.000,0,b4w,4.000
Tue Apr  2 19:32:07 2024,0,124,[Range],39.600,-0.300,-115.920,0.000,1,b4w,7.000
Tue Apr  2 19:32:11 2024,0,102,[Range],59.900,-1.800,-45.720,0.000,1,b4w,63.000
Tue Apr  2 19:32:13 2024,0,102,[Range],39.400,-1.500,-48.240,1.080,1,b4w,73.000
Tue Apr  2 19:32:34 2024,0,112,[Range],39.800,-2.500,-48.960,0.000,1,b4w,8.000
Tue Apr  2 19:33:09 2024,0,94,[Range],39.500,-2.900,-54.360,0.000,1,b4w,8.000
Tue Apr  2 19:33:10 2024,0,99,[Range],59.600,-0.500,-90.720,-1.800,1,b4w,6.000
Tue Apr  2 19:33:11 2024,0,99,[Range],39.400,-0.800,-91.800,-1.080,1,b4w,5.000
Tue Apr  2 19:33:27 2024,0,119,[Range],59.400,-1.000,-56.880,-1.440,1,b4w,22.000
Tue Apr  2 19:33:28 2024,0,103,[Range],59.700,-1.700,-58.320,0.000,1,b4w,7.000
Tue Apr  2 19:33:29 2024,0,119,[Range],39.300,-1.300,-56.880,0.000,1,b4w,23.000
Tue Apr  2 19:33:29 2024,0,103,[Range],39.300,-1.700,-58.680,0.000,1,b4w,23.000
Tue Apr  2 19:33:46 2024,0,120,[Range],59.500,-1.700,-69.120,-1.440,1,b4w,5.000
Tue Apr  2 19:33:47 2024,0,120,[Range],39.600,-2.400,-68.040,-2.160,1,b4w,8.000
Tue Apr  2 19:34:04 2024,0,108,[Range],59.600,-3.500,-31.680,0.000,1,b4w,2.000
Tue Apr  2 19:34:06 2024,0,108,[Range],39.800,-3.200,-32.040,0.360,1,b4w,8.000
Tue Apr  2 19:34:16 2024,0,123,[Range],59.300,-1.400,-102.240,-0.720,1,b4w,5.000
Tue Apr  2 19:34:17 2024,0,123,[Range],39.500,-2.000,-101.880,-1.800,1,b4w,14.000
Tue Apr  2 19:34:18 2024,0,113,[Range],59.300,1.800,-54.000,-1.440,0,b4w,23.000
Tue Apr  2 19:34:19 2024,0,113,[Range],39.800,1.100,-54.000,-1.800,0,b4w,23.000
Tue Apr  2 19:34:22 2024,0,110,[Range],59.400,-1.000,-56.160,-1.800,1,b4w,25.000
Tue Apr  2 19:34:23 2024,0,132,[Range],59.900,0.500,-56.880,0.000,0,b4w,0.000
Tue Apr  2 19:34:23 2024,0,110,[Range],39.500,-1.400,-55.800,-1.080,1,b4w,87.000
Tue Apr  2 19:34:23 2024,0,134,[Range],59.400,2.500,-68.400,-1.440,0,b4w,25.000
Tue Apr  2 19:34:24 2024,0,132,[Range],39.200,0.100,-56.160,0.000,1,b4w,1.000
Tue Apr  2 19:34:25 2024,0,134,[Range],39.700,1.300,-68.400,-3.600,0,b4w,24.000
Tue Apr  2 19:34:58 2024,0,137,[Range],59.800,1.800,-64.080,-0.720,0,b4w,6.000
Tue Apr  2 19:34:59 2024,0,137,[Range],39.600,1.100,-62.640,-1.800,0,b4w,19.000
Tue Apr  2 19:35:30 2024,0,130,[Range],59.900,-2.400,-43.200,1.080,1,b4w,27.000
Tue Apr  2 19:35:32 2024,0,130,[Range],39.800,-1.700,-45.000,2.160,1,b4w,45.000
Tue Apr  2 19:35:37 2024,0,128,[Range],59.400,-1.000,-47.520,-1.440,1,b4w,25.000
Tue Apr  2 19:35:39 2024,0,128,[Range],39.900,-1.100,-47.520,0.000,1,b4w,43.000
Tue Apr  2 19:35:43 2024,0,136,[Range],59.500,-4.700,-37.080,0.000,1,b4w,1.000
Tue Apr  2 19:35:45 2024,0,136,[Range],39.600,-4.500,-36.720,0.000,1,b4w,6.000
Tue Apr  2 19:36:30 2024,0,105,[Range],59.900,-1.400,-42.840,0.000,1,b4w,24.000
Tue Apr  2 19:36:32 2024,0,105,[Range],39.500,-1.200,-42.120,0.360,1,b4w,42.000
Tue Apr  2 19:36:38 2024,0,127,[Range],59.400,-0.600,-43.920,-0.360,1,b4w,22.000
Tue Apr  2 19:36:39 2024,0,127,[Range],39.800,-1.000,-46.800,-0.720,1,b4w,32.000
Tue Apr  2 19:36:51 2024,0,133,[Range],39.700,-3.000,-27.000,0.720,1,b4w,6.000
Tue Apr  2 19:37:43 2024,0,148,[Range],58.900,-0.700,-77.400,-2.520,1,b4w,4.000
Tue Apr  2 19:37:44 2024,0,148,[Range],39.700,-1.500,-76.680,-2.880,1,b4w,7.000
Tue Apr  2 19:37:54 2024,0,147,[Range],59.300,2.700,-107.640,-0.360,0,b4w,6.000
Tue Apr  2 19:37:55 2024,0,147,[Range],39.900,1.800,-107.280,-3.240,0,b4w,6.000
Tue Apr  2 19:38:19 2024,0,142,[Range],59.600,-4.100,-38.160,0.000,1,b4w,3.000
Tue Apr  2 19:38:20 2024,0,142,[Range],39.800,-4.500,-38.520,-0.360,1,b4w,6.000
Tue Apr  2 19:38:26 2024,0,125,[Range],59.500,-1.300,-46.080,-0.720,1,b4w,19.000
Tue Apr  2 19:38:28 2024,0,125,[Range],39.900,-1.400,-45.360,0.000,1,b4w,21.000
Tue Apr  2 19:38:37 2024,0,146,[Range],39.400,-4.100,-36.360,0.000,1,b4w,7.000
Tue Apr  2 19:38:44 2024,0,143,[Range],59.200,2.300,-72.000,-2.160,0,b4w,25.000
Tue Apr  2 19:38:45 2024,0,143,[Range],39.200,1.200,-72.360,-3.960,0,b4w,23.000
Tue Apr  2 19:39:25 2024,0,151,[Range],59.600,-1.900,-27.720,1.440,1,b4w,19.000
Tue Apr  2 19:39:28 2024,0,151,[Range],39.900,-2.200,-29.160,-0.360,1,b4w,30.000
Tue Apr  2 19:39:42 2024,0,140,[Range],59.800,-4.500,-34.560,0.000,1,b4w,3.000
Tue Apr  2 19:39:45 2024,0,140,[Range],39.900,-4.800,-35.280,-0.720,1,b4w,0.000
Tue Apr  2 19:39:57 2024,0,156,[Range],59.700,-0.300,-68.040,-1.800,1,b4w,10.000
Tue Apr  2 19:39:58 2024,0,156,[Range],39.900,-0.600,-67.680,-0.720,1,b4w,7.000
Tue Apr  2 19:40:04 2024,0,152,[Range],59.100,-0.800,-73.440,-1.080,1,b4w,5.000
Tue Apr  2 19:40:05 2024,0,152,[Range],39.800,-1.500,-73.080,-2.520,1,b4w,5.000
Tue Apr  2 19:40:11 2024,0,139,[Range],59.200,1.900,-82.800,-2.160,0,b4w,6.000
Tue Apr  2 19:40:12 2024,0,139,[Range],39.700,1.100,-82.440,-3.600,0,b4w,4.000
Tue Apr  2 19:40:42 2024,0,165,[Range],59.400,1.300,-51.120,-2.880,0,b4w,24.000
Tue Apr  2 19:40:43 2024,0,165,[Range],39.600,0.800,-51.120,-0.720,0,b4w,48.000
Tue Apr  2 19:41:17 2024,0,155,[Range],39.400,-3.700,-45.000,0.000,1,b4w,6.000
Tue Apr  2 19:41:19 2024,0,174,[Range],59.200,1.700,-95.040,-3.600,0,b4w,16.000
Tue Apr  2 19:41:20 2024,0,174,[Range],39.500,1.100,-94.320,-3.240,0,b4w,24.000
Tue Apr  2 19:41:36 2024,0,157,[Range],39.500,-2.900,-63.720,0.000,1,b4w,3.000
Tue Apr  2 19:41:42 2024,0,171,[Range],59.600,-0.800,-67.680,-2.160,1,b4w,6.000
Tue Apr  2 19:41:43 2024,0,171,[Range],39.200,-1.400,-66.600,-2.160,1,b4w,15.000
Tue Apr  2 19:42:02 2024,0,162,[Range],59.000,1.200,-81.000,-3.960,0,b4w,14.000
Tue Apr  2 19:42:03 2024,0,162,[Range],39.000,0.600,-82.080,-3.240,0,b4w,24.000
Tue Apr  2 19:42:34 2024,0,153,[Range],58.600,1.800,-110.520,-2.520,0,b4w,25.000
Tue Apr  2 19:42:34 2024,0,153,[Range],38.700,1.100,-110.160,-3.240,0,b4w,25.000
Tue Apr  2 19:42:43 2024,0,163,[Range],59.600,-0.500,-46.440,-0.720,1,b4w,35.000
Tue Apr  2 19:42:45 2024,0,163,[Range],39.800,-1.100,-46.440,-1.080,1,b4w,35.000
Tue Apr  2 19:43:19 2024,0,169,[Range],59.800,1.800,-76.320,-2.160,0,b4w,6.000
Tue Apr  2 19:43:20 2024,0,169,[Range],39.300,1.200,-71.280,-2.880,0,b4w,13.000
Tue Apr  2 19:43:30 2024,0,176,[Range],59.700,-0.900,-45.360,-0.720,1,b4w,35.000
Tue Apr  2 19:43:31 2024,0,170,[Range],59.700,0.000,-45.360,-0.360,1,b4w,61.000
Tue Apr  2 19:43:31 2024,0,164,[Range],59.400,0.000,-45.720,0.000,1,b4w,1.000
Tue Apr  2 19:43:32 2024,0,176,[Range],39.700,-1.400,-45.360,-0.360,1,b4w,43.000
Tue Apr  2 19:43:32 2024,0,170,[Range],39.900,-1.000,-45.720,-2.160,1,b4w,67.000
Tue Apr  2 19:43:33 2024,0,164,[Range],39.700,-0.700,-45.720,-0.360,1,b4w,2.000
Tue Apr  2 19:43:41 2024,0,167,[Range],59.700,1.500,-74.520,-3.960,0,b4w,27.000
Tue Apr  2 19:43:42 2024,0,167,[Range],39.000,0.700,-75.240,-3.240,0,b4w,27.000
Tue Apr  2 19:43:56 2024,0,173,[Range],59.100,1.700,-82.440,-3.600,0,b4w,9.000
Tue Apr  2 19:43:57 2024,0,173,[Range],39.600,1.200,-82.440,-2.880,0,b4w,10.000
Tue Apr  2 19:44:30 2024,0,182,[Range],39.700,-2.500,-61.560,0.000,1,b4w,9.000
Tue Apr  2 19:45:32 2024,0,181,[Range],39.600,-2.900,-50.400,0.000,1,b4w,4.000
Tue Apr  2 19:45:33 2024,0,166,[Range],59.700,-2.800,-40.680,0.000,1,b4w,17.000
Tue Apr  2 19:45:33 2024,0,180,[Range],59.800,1.900,-43.200,0.000,0,b4w,20.000
Tue Apr  2 19:45:34 2024,0,184,[Range],59.600,1.200,-43.560,0.000,0,b4w,1.000
Tue Apr  2 19:45:35 2024,0,166,[Range],39.400,-2.700,-42.480,0.360,1,b4w,36.000
Tue Apr  2 19:45:35 2024,0,180,[Range],39.600,1.400,-42.480,-0.360,0,b4w,21.000
Tue Apr  2 19:45:36 2024,0,168,[Range],39.700,0.500,-43.560,0.000,0,b4w,0.000
Tue Apr  2 19:45:53 2024,0,199,[Range],59.800,-3.500,-40.680,0.000,1,b4w,2.000
Tue Apr  2 19:45:55 2024,0,199,[Range],39.600,-3.000,-40.680,0.000,1,b4w,5.000
Tue Apr  2 19:47:02 2024,0,186,[Range],59.400,-1.000,-40.320,-0.360,1,b4w,6.000
Tue Apr  2 19:47:04 2024,0,186,[Range],39.800,-1.700,-43.560,-0.720,1,b4w,9.000
Tue Apr  2 19:47:13 2024,0,183,[Range],59.800,2.100,-55.440,-2.520,0,b4w,28.000
Tue Apr  2 19:47:14 2024,0,178,[Range],59.600,-1.300,-44.280,-1.080,1,b4w,22.000
Tue Apr  2 19:47:14 2024,0,183,[Range],39.900,1.500,-55.440,-2.160,0,b4w,27.000
Tue Apr  2 19:47:15 2024,0,178,[Range],39.800,-1.300,-44.640,0.360,1,b4w,24.000
Tue Apr  2 19:47:18 2024,0,197,[Range],59.900,-0.900,-46.800,0.360,1,b4w,24.000
Tue Apr  2 19:47:19 2024,0,197,[Range],39.600,-1.500,-47.160,0.000,1,b4w,22.000
Tue Apr  2 19:47:29 2024,0,192,[Range],59.700,-1.000,-40.320,-1.080,1,b4w,23.000
Tue Apr  2 19:47:30 2024,0,192,[Range],39.400,-1.200,-41.400,0.000,1,b4w,65.000
Tue Apr  2 19:48:32 2024,0,191,[Range],59.600,-0.700,-39.240,-2.160,1,b4w,21.000
Tue Apr  2 19:48:34 2024,0,191,[Range],39.600,-1.000,-38.520,-0.720,1,b4w,24.000
Tue Apr  2 19:48:43 2024,0,189,[Range],58.900,0.900,-81.720,0.000,0,b4w,7.000
Tue Apr  2 19:48:44 2024,0,189,[Range],39.800,0.600,-81.360,-0.360,0,b4w,9.000
Tue Apr  2 19:48:51 2024,0,201,[Range],59.500,1.400,-59.400,-2.520,0,b4w,17.000
Tue Apr  2 19:48:52 2024,0,201,[Range],39.500,1.000,-59.760,-1.440,0,b4w,15.000
Tue Apr  2 19:49:28 2024,0,203,[Range],59.600,1.700,-64.080,-4.680,0,b4w,25.000
Tue Apr  2 19:49:29 2024,0,196,[Range],59.700,0.800,-65.880,0.000,0,b4w,1.000
Tue Apr  2 19:49:30 2024,0,203,[Range],39.200,1.000,-64.080,-2.160,0,b4w,22.000
Tue Apr  2 19:49:46 2024,0,194,[Range],58.700,2.200,-97.200,-1.080,0,b4w,8.000
Tue Apr  2 19:49:47 2024,0,194,[Range],38.700,1.000,-96.840,-3.960,0,b4w,11.000
Tue Apr  2 19:50:25 2024,0,205,[Range],59.700,-0.900,-24.480,0.000,1,b4w,24.000
Tue Apr  2 19:50:26 2024,0,208,[Range],59.600,-0.800,-24.840,0.000,1,b4w,1.000
