time,numErr,TrackID,Trigger,X(m),Y(m),Vx(km/h),Vy(km/h),Lane,objType,L(m)
Fri Mar 22 23:57:26 2024,0,114,[Range],69.700,-1.100,-40.680,-1.080,1,b4w,24.000
Fri Mar 22 23:57:45 2024,0,101,[Range],69.200,-0.500,-72.000,-2.160,1,b4w,6.000
Fri Mar 22 23:58:18 2024,0,99,[Range],69.800,2.100,-38.160,-1.440,0,b4w,25.000
Fri Mar 22 23:58:34 2024,0,117,[Range],69.700,1.100,-82.800,0.000,0,b4w,32.000
Fri Mar 22 23:58:41 2024,0,109,[Range],69.800,-1.000,-75.240,-2.160,1,b4w,4.000
Fri Mar 22 23:59:32 2024,0,110,[Range],69.200,2.200,-71.640,-2.160,0,b4w,98.000
Sat Mar 23 00:00:11 2024,0,123,[Range],69.700,2.500,-54.000,-1.800,0,b4w,23.000
Sat Mar 23 00:00:50 2024,0,122,[Range],69.900,2.000,-56.880,-2.520,0,b4w,23.000
Sat Mar 23 00:01:01 2024,0,129,[Range],69.000,1.700,-74.520,-3.240,0,b4w,26.000
Sat Mar 23 00:01:11 2024,0,107,[Range],69.900,-0.700,-43.200,-1.080,1,b4w,23.000
Sat Mar 23 00:02:10 2024,0,103,[Range],69.400,-0.400,-83.160,-2.160,1,b4w,23.000
Sat Mar 23 00:02:38 2024,0,143,[Range],69.100,-1.100,-76.680,-1.800,1,b4w,51.000
Sat Mar 23 00:02:56 2024,0,133,[Range],69.900,-0.900,-44.640,-0.720,1,b4w,24.000
Sat Mar 23 00:03:02 2024,0,140,[Range],69.500,-0.500,-52.560,-0.720,1,b4w,4.000
Sat Mar 23 00:03:08 2024,0,113,[Range],69.500,-0.700,-44.280,-1.080,1,b4w,23.000
Sat Mar 23 00:03:51 2024,0,138,[Range],69.400,2.600,-74.880,-2.160,0,b4w,45.000
Sat Mar 23 00:04:22 2024,0,136,[Range],69.900,-1.100,-40.680,-1.800,1,b4w,24.000
Sat Mar 23 00:04:40 2024,0,139,[Range],69.800,2.600,-82.800,-0.360,0,b4w,4.000
Sat Mar 23 00:04:50 2024,0,144,[Range],69.000,-0.600,-93.600,0.000,1,b4w,4.000
Sat Mar 23 00:05:52 2024,0,141,[Range],69.900,1.400,-34.920,-0.720,0,b4w,22.000
Sat Mar 23 00:06:07 2024,0,151,[Range],69.700,1.300,-48.960,-0.720,0,b4w,37.000
Sat Mar 23 00:06:46 2024,0,142,[Range],69.300,-1.000,-71.280,-3.600,1,b4w,19.000
Sat Mar 23 00:07:46 2024,0,155,[Range],69.300,2.500,-81.000,-1.080,0,b4w,4.000
Sat Mar 23 00:07:49 2024,0,146,[Range],69.500,-1.800,-72.360,0.000,1,b4w,18.000
Sat Mar 23 00:07:52 2024,0,154,[Range],69.400,1.900,-68.040,-1.440,0,b4w,7.000
Sat Mar 23 00:07:55 2024,0,145,[Range],69.800,2.600,-79.560,-1.440,0,b4w,17.000
Sat Mar 23 00:08:35 2024,0,169,[Range],69.100,2.100,-68.040,-1.440,0,b4w,37.000
Sat Mar 23 00:08:58 2024,0,161,[Range],69.300,2.100,-62.280,-2.520,0,b4w,5.000
Sat Mar 23 00:09:00 2024,0,167,[Range],69.800,-1.600,-30.960,-1.080,1,b4w,17.000
Sat Mar 23 00:09:24 2024,0,174,[Range],69.500,0.000,-72.360,0.000,1,b4w,22.000
Sat Mar 23 00:09:38 2024,0,181,[Range],69.600,-1.400,-43.560,-2.160,1,b4w,6.000
Sat Mar 23 00:10:02 2024,0,163,[Range],69.000,-1.000,-77.400,-3.240,1,b4w,12.000
Sat Mar 23 00:11:00 2024,0,188,[Range],69.900,-3.000,-35.280,0.000,1,b4w,5.000
Sat Mar 23 00:11:09 2024,0,182,[Range],69.400,-2.100,-55.800,0.000,1,b4w,19.000
Sat Mar 23 00:12:02 2024,0,172,[Range],69.600,2.000,-57.600,-3.600,0,b4w,26.000
Sat Mar 23 00:12:08 2024,0,178,[Range],69.600,2.100,-65.520,-2.160,0,b4w,25.000
Sat Mar 23 00:12:11 2024,0,199,[Range],69.300,2.600,-74.880,-1.440,0,b4w,25.000
Sat Mar 23 00:12:14 2024,0,183,[Range],69.800,-1.900,-24.480,-0.360,1,b4w,23.000
Sat Mar 23 00:12:58 2024,0,190,[Range],69.500,-0.900,-76.320,-6.840,1,b4w,24.000
Sat Mar 23 00:14:06 2024,0,179,[Range],69.800,2.300,-53.280,-1.440,0,b4w,25.000
Sat Mar 23 00:14:24 2024,0,187,[Range],69.200,2.300,-83.520,-1.080,0,b4w,51.000
Sat Mar 23 00:14:51 2024,0,204,[Range],68.900,-0.200,-88.200,-1.080,1,b4w,8.000
Sat Mar 23 00:15:51 2024,0,202,[Range],69.200,-0.100,-89.640,-1.440,1,b4w,21.000
Sat Mar 23 00:17:07 2024,0,228,[Range],69.900,1.400,-63.000,-3.600,0,b4w,21.000
Sat Mar 23 00:18:13 2024,0,201,[Range],69.500,-1.600,-45.360,-3.240,1,b4w,16.000
Sat Mar 23 00:18:25 2024,0,214,[Range],69.900,0.100,-77.400,-0.360,1,b4w,44.000
Sat Mar 23 00:18:52 2024,0,200,[Range],69.900,-0.900,-47.160,-1.080,1,b4w,24.000
Sat Mar 23 00:19:04 2024,0,207,[Range],69.900,-1.100,-53.640,-2.160,1,b4w,25.000
Sat Mar 23 00:22:07 2024,0,217,[Range],69.300,2.400,-63.000,-2.160,0,b4w,18.000
Sat Mar 23 00:22:25 2024,0,218,[Range],69.800,0.500,-95.760,0.000,0,b4w,8.000
