Tue Mar 19 21:55:44 2024,0,191,[Range],49.800,1.700,-40.680,-1.080,0,b4w,23.000
Tue Mar 19 21:56:24 2024,0,183,[Range],49.100,1.500,-96.840,-1.800,0,b4w,6.000
Tue Mar 19 21:57:09 2024,0,189,[Range],49.700,-1.100,-68.040,-2.520,1,b4w,48.000
Tue Mar 19 21:57:10 2024,0,199,[Range],49.300,-2.400,-70.200,0.000,1,b4w,0.000
Tue Mar 19 21:58:03 2024,0,200,[Range],49.800,1.000,-66.600,-3.600,0,b4w,30.000
Tue Mar 19 21:58:04 2024,0,203,[Range],49.400,-0.100,-68.040,0.000,1,b4w,2.000
Tue Mar 19 21:59:41 2024,0,205,[Range],49.800,-1.000,-42.480,-0.360,1,b4w,28.000
Tue Mar 19 21:59:55 2024,0,209,[Range],49.300,-1.200,-55.440,-2.520,1,b4w,38.000
Tue Mar 19 21:59:56 2024,0,204,[Range],49.700,-0.800,-56.520,0.000,1,b4w,0.000
Tue Mar 19 22:00:14 2024,0,213,[Range],49.800,1.600,-46.440,-2.520,0,b4w,24.000
Tue Mar 19 22:00:42 2024,0,219,[Range],49.200,-1.200,-61.560,-1.440,1,b4w,20.000
Tue Mar 19 22:01:41 2024,0,216,[Range],48.700,1.700,-110.160,-3.240,0,b4w,6.000
Tue Mar 19 22:02:34 2024,0,226,[Range],48.800,0.800,-96.480,0.000,0,b4w,5.000
Tue Mar 19 22:02:43 2024,0,215,[Range],49.300,1.400,-66.600,-1.440,0,b4w,31.000
Tue Mar 19 22:02:52 2024,0,222,[Range],49.600,-0.900,-43.200,0.000,1,b4w,20.000
