Tue Mar 19 23:14:18 2024,0,235,[Range],49.800,-1.300,-71.280,-1.800,1,b4w,5.000
Tue Mar 19 23:14:22 2024,0,240,[Range],49.800,0.700,-95.760,-0.720,0,b4w,22.000
Tue Mar 19 23:15:17 2024,0,238,[Range],49.500,-2.700,-60.480,0.000,1,b4w,1.000
Tue Mar 19 23:16:05 2024,0,242,[Range],49.900,-2.500,-50.040,0.000,1,b4w,3.000
Tue Mar 19 23:17:10 2024,0,237,[Range],49.800,-0.900,-54.000,-1.080,1,b4w,106.000
Tue Mar 19 23:17:11 2024,0,236,[Range],49.400,-1.000,-54.000,-2.160,1,b4w,25.000
Tue Mar 19 23:17:45 2024,0,239,[Range],49.100,-1.500,-65.520,-1.800,1,b4w,9.000
Tue Mar 19 23:18:05 2024,0,241,[Range],49.700,-0.400,-62.640,-1.080,1,b4w,16.000
Tue Mar 19 23:18:21 2024,0,248,[Range],49.600,-2.200,-71.640,-3.240,1,b4w,7.000
Tue Mar 19 23:19:09 2024,0,244,[Range],49.700,-1.300,-34.920,0.000,1,b4w,88.000
Tue Mar 19 23:19:24 2024,0,255,[Range],49.500,1.400,-84.960,-3.600,0,b4w,7.000
Tue Mar 19 23:19:25 2024,0,250,[Range],49.500,-0.900,-69.480,-0.360,1,b4w,30.000
Tue Mar 19 23:19:44 2024,0,2,[Range],49.400,1.400,-56.520,-3.600,0,b4w,27.000
Tue Mar 19 23:19:55 2024,0,247,[Range],49.800,1.400,-68.040,-2.520,0,b4w,48.000
Tue Mar 19 23:19:56 2024,0,246,[Range],49.000,1.900,-69.840,0.000,0,b4w,4.000
Tue Mar 19 23:20:05 2024,0,0,[Range],49.400,-0.800,-46.800,-1.080,1,b4w,79.000
Tue Mar 19 23:20:30 2024,0,7,[Range],49.900,-4.600,-47.520,0.000,1,b4w,6.000
Tue Mar 19 23:20:47 2024,0,9,[Range],49.200,-2.200,-63.720,-2.520,1,b4w,5.000
