Tue Mar 19 23:31:57 2024,0,49,[Range],49.200,1.100,-66.600,-1.800,0,b4w,23.000
Tue Mar 19 23:31:58 2024,0,46,[Range],49.400,-0.100,-68.040,0.000,1,b4w,2.000
Tue Mar 19 23:32:06 2024,0,55,[Range],49.500,-1.000,-70.560,-3.240,1,b4w,26.000
Tue Mar 19 23:33:35 2024,0,51,[Range],49.500,-1.200,-39.600,0.000,1,b4w,20.000
Tue Mar 19 23:33:44 2024,0,58,[Range],49.700,-1.400,-42.120,-1.440,1,b4w,23.000
Tue Mar 19 23:34:25 2024,0,57,[Range],49.900,-0.100,-47.160,-2.160,1,b4w,43.000
Tue Mar 19 23:34:26 2024,0,52,[Range],49.800,-0.900,-48.240,0.000,1,b4w,22.000
Tue Mar 19 23:34:34 2024,0,54,[Range],49.500,-1.400,-45.720,-1.800,1,b4w,21.000
Tue Mar 19 23:35:16 2024,0,60,[Range],49.400,-1.300,-59.040,-1.800,1,b4w,27.000
Tue Mar 19 23:36:22 2024,0,65,[Range],49.700,1.100,-60.480,-3.960,0,b4w,6.000
Tue Mar 19 23:36:28 2024,0,43,[Range],49.200,1.500,-59.760,-1.800,0,b4w,24.000
Tue Mar 19 23:36:35 2024,0,68,[Range],49.900,-1.300,-43.560,-1.800,1,b4w,21.000
Tue Mar 19 23:36:37 2024,0,64,[Range],49.300,1.900,-49.320,-2.160,0,b4w,36.000
Tue Mar 19 23:37:35 2024,0,77,[Range],49.700,1.900,-40.680,0.000,0,b4w,21.000
Tue Mar 19 23:37:36 2024,0,74,[Range],49.500,1.400,-41.760,0.000,0,b4w,0.000
Tue Mar 19 23:39:22 2024,0,76,[Range],49.600,1.400,-75.240,-1.440,0,b4w,9.000
Tue Mar 19 23:39:36 2024,0,82,[Range],49.800,-2.700,-26.640,0.000,1,b4w,21.000
Tue Mar 19 23:40:18 2024,0,75,[Range],49.500,-1.900,-56.880,0.000,1,b4w,5.000
Tue Mar 19 23:41:58 2024,0,81,[Range],49.800,0.900,-52.560,-3.240,0,b4w,24.000
Tue Mar 19 23:43:05 2024,0,79,[Range],49.400,-1.200,-61.200,-2.520,1,b4w,24.000
Tue Mar 19 23:44:19 2024,0,84,[Range],49.400,1.300,-102.960,-3.240,0,b4w,15.000
Tue Mar 19 23:44:50 2024,0,90,[Range],49.700,-1.800,-25.200,-0.360,1,b4w,27.000
Tue Mar 19 23:44:55 2024,0,97,[Range],49.800,0.500,-55.080,1.080,0,b4w,3.000
Tue Mar 19 23:46:11 2024,0,98,[Range],49.000,1.500,-71.280,-1.440,0,b4w,52.000
Tue Mar 19 23:46:19 2024,0,91,[Range],49.900,-4.500,-25.560,0.360,1,b4w,3.000
Tue Mar 19 23:47:41 2024,0,99,[Range],49.700,-1.600,-29.520,0.000,1,b4w,4.000
