Tue Mar 19 18:11:20 2024,0,144,[Range],49.500,1.400,-48.240,-2.880,0,b4w,23.000
Tue Mar 19 18:11:25 2024,0,153,[Range],49.500,-2.400,-62.280,0.000,1,b4w,5.000
Tue Mar 19 18:12:28 2024,0,157,[Range],49.500,-3.300,-50.760,-0.720,1,b4w,54.000
Tue Mar 19 18:12:34 2024,0,158,[Range],49.500,1.800,-64.440,-2.520,0,b4w,30.000
Tue Mar 19 18:13:27 2024,0,164,[Range],49.300,1.600,-57.960,-1.800,0,b4w,19.000
Tue Mar 19 18:13:32 2024,0,162,[Range],49.600,1.200,-46.080,0.360,0,b4w,57.000
Tue Mar 19 18:13:33 2024,0,168,[Range],49.800,1.900,-47.160,0.000,0,b4w,1.000
Tue Mar 19 18:13:33 2024,0,166,[Range],49.600,0.000,-46.080,0.000,1,b4w,56.000
Tue Mar 19 18:13:34 2024,0,160,[Range],49.900,-2.400,-64.080,0.000,1,b4w,2.000
Tue Mar 19 18:13:46 2024,0,171,[Range],49.500,-2.500,-54.720,-0.360,1,b4w,38.000
Tue Mar 19 18:13:46 2024,0,169,[Range],49.700,1.800,-42.120,-1.080,0,b4w,23.000
Tue Mar 19 18:14:32 2024,0,172,[Range],49.400,-2.100,-63.360,0.000,1,b4w,1.000
Tue Mar 19 18:14:43 2024,0,176,[Range],49.700,1.600,-37.440,-2.160,0,b4w,86.000
Tue Mar 19 18:15:19 2024,0,178,[Range],49.400,1.100,-84.600,-2.880,0,b4w,9.000
Tue Mar 19 18:15:25 2024,0,181,[Range],49.100,1.700,-76.680,-2.160,0,b4w,43.000
Tue Mar 19 18:15:32 2024,0,182,[Range],49.900,2.100,-71.280,-3.240,0,b4w,7.000
Tue Mar 19 18:15:45 2024,0,187,[Range],49.400,-2.900,-48.240,0.000,1,b4w,8.000
Tue Mar 19 18:16:01 2024,0,192,[Range],49.300,-1.700,-59.040,0.000,1,b4w,7.000
Tue Mar 19 18:16:04 2024,0,188,[Range],49.000,-0.300,-65.880,-2.520,1,b4w,9.000
Tue Mar 19 18:16:04 2024,0,191,[Range],49.600,-3.400,-41.040,-0.720,1,b4w,49.000
Tue Mar 19 18:16:47 2024,0,193,[Range],49.700,-1.400,-34.200,-0.360,1,b4w,58.000
Tue Mar 19 18:16:48 2024,0,194,[Range],49.500,-0.700,-33.840,-0.360,1,b4w,1.000
Tue Mar 19 18:17:11 2024,0,197,[Range],49.300,-1.800,-52.920,0.000,1,b4w,4.000
Tue Mar 19 18:17:40 2024,0,195,[Range],49.400,-2.300,-46.800,0.720,1,b4w,27.000
Tue Mar 19 18:17:53 2024,0,190,[Range],49.300,-0.900,-73.800,-2.880,1,b4w,16.000
Tue Mar 19 18:18:09 2024,0,199,[Range],49.900,1.200,-75.600,-3.960,0,b4w,33.000
Tue Mar 19 18:18:09 2024,0,200,[Range],49.100,0.400,-77.040,0.000,1,b4w,3.000
Tue Mar 19 18:18:37 2024,0,208,[Range],48.900,1.400,-114.840,-1.800,0,b4w,7.000
